filename,fold,target,primary_label,durations,call_probs
140073.wav,3,15,marwar3,51.487375,1 1 1 1 1 1 1 1 1 1 1
139982.wav,4,15,marwar3,136.416,1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139780.wav,4,15-17,marwar3,167.259625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139779.wav,5,15,marwar3,360.8555,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139415.wav,4,15,marwar3,81.031875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138563.wav,2,15,marwar3,51.888,1 1 1 1 1 1 1 1 1 1 1
138214.wav,2,15,marwar3,416.5224375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138107.wav,4,15-17-15,marwar3,630.4391875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138009.wav,4,15,marwar3,56.5585625,1 1 1 1 1 1 1 1 1 1 1 1
137978.wav,5,15,marwar3,178.18775,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
137696.wav,3,15-17-16,marwar3,1556.53225,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
137611.wav,4,15,marwar3,903.52325,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
137582.wav,5,15,marwar3,299.702875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
136107.wav,5,15,marwar3,50.0669375,1 1 1 1 1 1 1 1 1 1 0
135648.wav,2,15,marwar3,543.5820625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
135647.wav,1,15-17,marwar3,4697.0514375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
135516.wav,3,15,marwar3,123.8426875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
134829.wav,5,15,marwar3,57.521625,1 1 1 1 1 1 1 1 1 1 1 1
134212.wav,5,15,marwar3,61.1285625,1 1 1 1 1 1 1 1 1 1 1 1 1
132770.wav,3,15-17,marwar3,536.607375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
130999.wav,3,15,marwar3,64.8270625,1 1 1 1 1 1 1 1 1 1 1 1 1
130998.wav,1,15,marwar3,78.4514375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
130997.wav,2,15,marwar3,86.3315,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
129495.wav,1,15,marwar3,185.808,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
120743.wav,3,15,marwar3,152.4245,1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0
113368.wav,5,15,marwar3,124.992,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
113351.wav,3,15,marwar3,161.04,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0
112993.wav,5,15,marwar3,132.7705,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112991.wav,2,15,marwar3,151.5908125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
110333.wav,4,15,marwar3,129.5935,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107220.wav,4,15,marwar3,277.3681875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
107219.wav,3,15,marwar3,213.786125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107218.wav,5,15,marwar3,223.973875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
107217.wav,1,15,marwar3,52.349375,0 0 1 1 1 1 1 0 0 1 0
104610.wav,3,15,marwar3,36.642625,1 1 1 1 1 1 1 1
104556.wav,5,15,marwar3,98.304,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104174.wav,5,15,marwar3,180.0620625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
104012.wav,5,15-15,marwar3,177.4759375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104001.wav,4,15,marwar3,167.976,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103724.wav,5,15,marwar3,161.268875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102822.wav,2,15-17,marwar3,213.4465625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102809.wav,5,15,marwar3,167.04,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
102455.wav,3,15-16,marwar3,389.329,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101779.wav,2,15,marwar3,136.949625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
101777.wav,5,15,marwar3,162.24525,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101775.wav,2,15,marwar3,137.6540625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101551.wav,5,15,marwar3,175.344,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
101467.wav,3,15,marwar3,177.192,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95094.wav,2,15,marwar3,179.6505625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90558.wav,1,15,marwar3,117.551,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90554.wav,4,15-17,marwar3,100.258,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
90538.wav,4,15,marwar3,80.509375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
90537.wav,2,15-15,marwar3,156.029375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90518.wav,2,15,marwar3,26.749375,1 1 1 1 1 1
89926.wav,5,15,marwar3,89.809,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89809.wav,3,15,marwar3,39.2098125,1 1 1 1 1 1 1 1
89806.wav,1,15,marwar3,56.111,1 1 1 1 1 1 1 1 1 1 1 1
89803.wav,2,15,marwar3,45.6359375,1 1 1 1 1 1 1 1 1 1
89802.wav,4,15,marwar3,45.6359375,1 1 1 1 1 1 1 1 1 1
89801.wav,3,15,marwar3,53.2636875,1 1 1 1 1 1 1 1 1 1 1
89799.wav,5,15,marwar3,42.161625,1 1 1 1 1 1 1 1 1
89798.wav,4,15,marwar3,36.7020625,1 1 1 1 1 1 1 1
89794.wav,2,15,marwar3,57.730625,1 1 1 1 1 1 1 1 1 1 1 1
89793.wav,2,15,marwar3,38.0865625,1 1 1 1 1 1 1 1
89792.wav,5,15,marwar3,50.28575,1 1 1 1 1 1 1 1 1 1 0
89791.wav,4,15,marwar3,44.74775,1 1 1 1 1 1 1 1 1
89790.wav,1,15,marwar3,13.8449375,1 1 1
89789.wav,5,15,marwar3,19.278375,1 1 1 1
89788.wav,3,15,marwar3,33.071,1 1 1 1 1 1 1
89787.wav,2,15,marwar3,56.9730625,1 1 1 1 1 1 1 1 1 1 1 1
89786.wav,4,15,marwar3,52.349375,1 1 1 1 1 1 1 1 1 1 1
89785.wav,1,15,marwar3,52.48,1 1 1 1 1 1 1 1 1 1 1
89784.wav,1,15,marwar3,29.361625,1 1 1 1 1 1
89258.wav,4,15,marwar3,121.2865625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
88999.wav,2,15,marwar3,113.5020625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88998.wav,2,15,marwar3,138.631875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85099.wav,2,15,marwar3,45.696,1 1 1 1 1 1 1 1 1 1
84080.wav,1,15,marwar3,189.831875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83761.wav,3,15,marwar3,166.3438125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83221.wav,3,15,marwar3,130.4555,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
82717.wav,4,15,marwar3,22.5175625,1 1 1 1 1
82716.wav,5,15,marwar3,22.4391875,1 1 1 1 1
82715.wav,4,15,marwar3,16.2220625,1 1 1 1
82704.wav,5,15,marwar3,178.7884375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82703.wav,5,15,marwar3,78.4965,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82573.wav,1,15,marwar3,105.224125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82572.wav,2,15,marwar3,60.8245,1 1 1 1 1 1 1 1 1 1 1 1 1
82571.wav,3,15,marwar3,108.8240625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82570.wav,5,15,marwar3,106.424125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80688.wav,5,15-16,marwar3,68.3101875,1 1 1 1 1 1 1 1 1 1 1 1 1 1
80570.wav,3,15,marwar3,78.498,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80358.wav,5,15,marwar3,42.8669375,1 1 1 1 1 1 1 1 1
79653.wav,1,15,marwar3,116.610625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79057.wav,4,15,marwar3,202.475125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72625.wav,5,15,marwar3,183.066125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72546.wav,5,15,marwar3,1959.0265,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64690.wav,5,15,marwar3,29.80575,1 1 1 1 1 1
64689.wav,2,15,marwar3,15.0726875,1 1 1 0
64687.wav,4,15,marwar3,14.34125,1 1 1
64686.wav,1,15,marwar3,17.5804375,1 1 1 1
64685.wav,3,15,marwar3,12.930625,1 1 1
62082.wav,1,15,marwar3,15.595125,1 1 1 1
62070.wav,2,15,marwar3,22.0735,1 1 1 1 1
62068.wav,3,15,marwar3,21.681625,1 1 1 1 1
62067.wav,1,15,marwar3,26.3314375,1 1 1 1 1 1
62065.wav,2,15,marwar3,48.90125,1 1 1 1 1 1 1 1 1 1
62063.wav,5,15,marwar3,53.81225,1 1 1 1 1 1 1 1 1 1 1
61523.wav,2,15,marwar3,53.81225,1 1 1 1 1 1 1 1 1 1 1
57120.wav,2,15,marwar3,65.8808125,1 1 1 1 1 1 1 1 1 1 1 1 1 0
56800.wav,5,15,marwar3,90.64225,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56799.wav,1,15,marwar3,95.0950625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
56798.wav,3,15,marwar3,125.155,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
56268.wav,2,15,marwar3,66.1159375,1 1 1 1 1 1 1 1 1 1 1 1 1 1
56267.wav,3,15,marwar3,28.6824375,1 1 1 1 1 1
56265.wav,4,15,marwar3,29.1526875,1 1 1 1 1 1
56249.wav,3,15-17,marwar3,113.0496875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56248.wav,1,15-17,marwar3,100.4118125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56247.wav,5,15-17,marwar3,63.7613125,1 1 1 1 1 1 1 1 1 1 1 1 1
56242.wav,4,15,marwar3,38.5198125,1 1 1 1 1 1 1 1
56241.wav,4,15,marwar3,45.012125,1 1 1 1 1 1 1 1 1 0
56240.wav,1,15,marwar3,79.8309375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56239.wav,5,15,marwar3,50.1299375,1 1 1 1 1 1 1 1 1 1 0
56238.wav,2,15,marwar3,91.3263125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56237.wav,5,15,marwar3,81.8273125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54622.wav,3,15-15,marwar3,13.035125,1 1 0
54592.wav,5,15,marwar3,123.4546875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54591.wav,2,15,marwar3,203.0759375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48551.wav,5,15,marwar3,24.3535625,1 1 1 1 1
37165.wav,2,15,marwar3,23.275125,1 1 1 1 1
36757.wav,1,15,marwar3,126.024,1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
36273.wav,1,15,marwar3,101.016,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36196.wav,4,15,marwar3,34.032,1 1 1 1 1 1 1
36009.wav,2,15,marwar3,179.539625,1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
35915.wav,3,15,marwar3,118.032,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35206.wav,4,15,marwar3,41.6914375,1 1 1 1 1 1 1 1 1
34677.wav,1,15,marwar3,125.466125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34127.wav,4,15,marwar3,49.6065625,1 1 1 1 1 1 1 1 1 1
34126.wav,1,15,marwar3,42.9191875,1 1 1 1 1 1 1 1 1
30183.wav,1,15,marwar3,97.68,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30182.wav,3,15,marwar3,176.064,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30099.wav,4,15,marwar3,163.128,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30098.wav,1,15,marwar3,33.168,1 1 1 1 1 1 1
26696.wav,4,15,marwar3,183.40575,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24951.wav,3,15,marwar3,111.9085625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24942.wav,4,15,marwar3,53.3420625,1 1 1 1 1 1 1 1 1 1 1
24941.wav,5,15,marwar3,112.69225,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24940.wav,2,15,marwar3,82.7036875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24714.wav,3,15-15,marwar3,31.5559375,1 1 1 1 1 1 1
703559.wav,4,15,marwar3,17.488,1 1 1 1
696327.wav,5,15,marwar3,28.733,1 1 1 1 1 1
695672.wav,2,15,marwar3,20.6199375,1 1 1 1 1
695247.wav,3,15,marwar3,28.6301875,1 1 1 1 1 1
694096.wav,3,15,marwar3,28.64,1 1 1 1 1 1
690443.wav,5,15,marwar3,126.6126875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
679877.wav,4,15,marwar3,46.5763125,1 1 1 1 1 1 1 1 1 1
678151.wav,2,15,marwar3,135.0008125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
664218.wav,4,15-10,marwar3,76.2375625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
661878.wav,1,15,marwar3,72.1705625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
661341.wav,4,15,marwar3,251.8920625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
661194.wav,2,15,marwar3,104.9528125,1 1 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0
660507.wav,5,15,marwar3,33.201875,1 1 1 1 1 1 1
660154.wav,2,15,marwar3,54.694875,1 1 1 1 1 1 1 1 1 1 1
659992.wav,3,15,marwar3,80.9173125,1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
659991.wav,4,15,marwar3,71.5733125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
