filename,fold,target,primary_label,durations
185191.wav,1,14,aquwar1,12.930625
180454.wav,1,14,aquwar1,85.0154375
24873.wav,1,14,aquwar1,19.9836875
368971.wav,2,14,aquwar1,69.0996875
327980.wav,1,14,aquwar1,96.9404375
97492.wav,2,14,aquwar1,43.938
183145.wav,1,14,aquwar1,31.608
99397.wav,2,14,aquwar1,14.256
25452.wav,1,14,aquwar1,27.8204375
699705.wav,1,15,marwar3,90.2008125
697688.wav,2,15,marwar3,56.701
697486.wav,2,15,marwar3,75.221375
688974.wav,2,15,marwar3,17.3216875
688973.wav,2,15,marwar3,25.060625
685629.wav,1,15,marwar3,12.2786875
685627.wav,1,15,marwar3,8.2068125
682635.wav,2,15,marwar3,73.654875
682634.wav,2,15,marwar3,94.064875
680256.wav,1,15,marwar3,74.3334375
679939.wav,1,15,marwar3,17.62625
673921.wav,2,15,marwar3,75.444125
664217.wav,2,15,marwar3,90.653625
663619.wav,1,15,marwar3,47.3085
663617.wav,2,15,marwar3,21.3179375
663616.wav,2,15,marwar3,51.875375
663448.wav,1,15,marwar3,54.3158125
662917.wav,2,15,marwar3,75.5583125
659739.wav,1,15,marwar3,25.4565
659686.wav,2,15,marwar3,58.896
659613.wav,1,15,marwar3,30.0258125
658754.wav,2,15,marwar3,69.920625
658388.wav,1,15,marwar3,48.328
657569.wav,1,15,marwar3,98.1159375
657377.wav,1,15,marwar3,70.246875
656748.wav,2,15,marwar3,87.8900625
656747.wav,2,15,marwar3,34.3651875
656741.wav,1,15,marwar3,52.1284375
656482.wav,2,15,marwar3,53.1
656349.wav,1,15,marwar3,57.6755
656053.wav,1,15,marwar3,63.486125
656052.wav,2,15,marwar3,59.2258125
655639.wav,1,15,marwar3,64.296
655635.wav,2,15,marwar3,71.736
655634.wav,1,15,marwar3,99.984
655633.wav,2,15,marwar3,84.336
655632.wav,1,15,marwar3,98.328
655234.wav,1,15,marwar3,70.4360625
654876.wav,1,15,marwar3,49.18175
654722.wav,1,15,marwar3,43.88575
654713.wav,2,15,marwar3,65.592
654708.wav,1,15,marwar3,39.690625
654222.wav,1,15,marwar3,13.6898125
653109.wav,2,15,marwar3,62.8245
652957.wav,1,15,marwar3,47.853375
652949.wav,2,15,marwar3,50.476375
652918.wav,2,15,marwar3,69.233
652912.wav,1,15,marwar3,57.928
652667.wav,2,15,marwar3,94.0939375
652368.wav,1,15,marwar3,41.5763125
652292.wav,1,15,marwar3,28.404
651892.wav,1,15,marwar3,84.347875
651600.wav,1,15,marwar3,30.628875
651300.wav,1,15,marwar3,42.9650625
651298.wav,2,15,marwar3,93.49225
645864.wav,2,15,marwar3,51.330625
632299.wav,2,15,marwar3,24.46
630532.wav,1,15,marwar3,33.9343125
630531.wav,2,15,marwar3,71.931375
630093.wav,2,15,marwar3,98.832875
626805.wav,1,15,marwar3,84.8260625
622197.wav,2,15,marwar3,97.7501875
621555.wav,1,15,marwar3,43.468
620619.wav,2,15,marwar3,10.965375
611742.wav,1,15,marwar3,85.9700625
610706.wav,2,15,marwar3,38.78925
608879.wav,2,15,marwar3,54.1226875
602390.wav,2,15,marwar3,60.662125
584154.wav,1,15,marwar3,10.824
582739.wav,2,15,marwar3,19.4793125
582738.wav,1,15,marwar3,20.7444375
580485.wav,2,15,marwar3,39.61875
580484.wav,1,15,marwar3,97.5501875
580483.wav,1,15,marwar3,97.4463125
580476.wav,1,15,marwar3,20.891875
580475.wav,2,15,marwar3,29.2158125
580126.wav,1,15,marwar3,14.9681875
579821.wav,1,15,marwar3,95.7330625
579820.wav,2,15,marwar3,53.2420625
574349.wav,1,15,marwar3,92.931375
574348.wav,1,15,marwar3,72.1500625
573905.wav,1,15,marwar3,48.4139375
572031.wav,2,15,marwar3,61.4155
572030.wav,2,15,marwar3,32.116
571493.wav,1,15,marwar3,8.359375
571492.wav,1,15,marwar3,35.1309375
571367.wav,1,15,marwar3,68.3895625
571365.wav,1,15,marwar3,35.9149375
571360.wav,1,15,marwar3,64.32775
571357.wav,1,15,marwar3,33.910125
571355.wav,1,15,marwar3,48.5778125
570501.wav,2,15,marwar3,49.3649375
570420.wav,2,15,marwar3,21.649
570197.wav,1,15,marwar3,42.0301875
570193.wav,1,15,marwar3,53.7694375
570191.wav,2,15,marwar3,71.2145
570168.wav,2,15,marwar3,98.960875
569880.wav,2,15,marwar3,87.79425
569306.wav,2,15,marwar3,14.2050625
569158.wav,1,15,marwar3,44.7680625
569128.wav,1,15,marwar3,6.3865625
569127.wav,1,15,marwar3,51.9270625
568981.wav,1,15,marwar3,40.512
568548.wav,1,15,marwar3,35.2609375
567749.wav,1,15,marwar3,48.432
567487.wav,2,15,marwar3,78.5706875
567274.wav,1,15,marwar3,35.9466875
567186.wav,2,15,marwar3,84.48
567155.wav,1,15,marwar3,10.252375
566746.wav,1,15,marwar3,60.369
566626.wav,1,15,marwar3,25.80475
566103.wav,1,15,marwar3,70.3901875
565848.wav,2,15,marwar3,70.4189375
564803.wav,1,15,marwar3,27.8465625
564584.wav,1,15,marwar3,79.229375
564573.wav,2,15,marwar3,86.88325
564481.wav,2,15,marwar3,55.227
564478.wav,2,15,marwar3,59.093
564066.wav,2,15,marwar3,89.078125
563641.wav,2,15,marwar3,24.59525
563559.wav,1,15,marwar3,59.089
562991.wav,1,15,marwar3,74.257
562719.wav,1,15,marwar3,48.02
562686.wav,2,15,marwar3,68.856
562525.wav,2,15,marwar3,67.016125
562329.wav,1,15,marwar3,64.50375
561911.wav,1,15,marwar3,94.563
561074.wav,2,15,marwar3,54.1226875
560947.wav,2,15,marwar3,21.44325
560939.wav,1,15,marwar3,39.537375
560936.wav,1,15,marwar3,12.8610625
560931.wav,2,15,marwar3,32.447625
560929.wav,2,15,marwar3,32.447625
560928.wav,2,15,marwar3,50.4290625
560925.wav,1,15,marwar3,19.6523125
560921.wav,1,15,marwar3,97.41075
560916.wav,1,15,marwar3,20.4775625
560915.wav,1,15,marwar3,57.5669375
560913.wav,1,15,marwar3,39.69725
560911.wav,2,15,marwar3,22.982875
560900.wav,1,15,marwar3,17.1255
560899.wav,1,15,marwar3,91.069875
560895.wav,2,15,marwar3,40.67425
560850.wav,2,15,marwar3,75.287375
560569.wav,2,15,marwar3,35.0824375
560415.wav,2,15,marwar3,97.1991875
560413.wav,2,15,marwar3,8.032875
560265.wav,1,15,marwar3,68.587125
560247.wav,1,15,marwar3,36.361
560120.wav,2,15,marwar3,59.164
560118.wav,1,15,marwar3,65.387
559988.wav,2,15,marwar3,64.7836875
559986.wav,2,15,marwar3,86.6220625
559903.wav,2,15,marwar3,16.9436875
559375.wav,2,15,marwar3,49.702
559316.wav,2,15,marwar3,40.1643125
555328.wav,1,15,marwar3,59.39025
555327.wav,2,15,marwar3,66.1926875
555325.wav,1,15,marwar3,77.074
554685.wav,1,15,marwar3,72.6465625
548784.wav,1,15,marwar3,23.9398125
533841.wav,1,15,marwar3,21.3913125
531181.wav,1,15,marwar3,26.1945625
528398.wav,1,15,marwar3,39.273125
520697.wav,2,15,marwar3,29.2234375
520414.wav,2,15,marwar3,26.712875
510609.wav,1,15,marwar3,41.4754375
510606.wav,1,15,marwar3,50.040625
507980.wav,1,15,marwar3,28.395125
502124.wav,2,15,marwar3,13.728
502123.wav,1,15,marwar3,70.8
495836.wav,2,15,marwar3,9.9968125
490365.wav,2,15,marwar3,98.1681875
488145.wav,1,15,marwar3,72.553
486838.wav,2,15,marwar3,32.432625
484826.wav,2,15,marwar3,72.648
484824.wav,1,15,marwar3,61.128
484438.wav,1,15,marwar3,77.0719375
484199.wav,1,15,marwar3,19.173875
484087.wav,2,15,marwar3,84.246
481002.wav,2,15,marwar3,16.04025
480986.wav,1,15,marwar3,38.94775
480782.wav,2,15,marwar3,61.609
480314.wav,1,15,marwar3,64.1055625
480264.wav,1,15,marwar3,55.859
480221.wav,1,15,marwar3,36.8565625
480220.wav,2,15,marwar3,91.5356875
479837.wav,1,15,marwar3,94.72
479200.wav,2,15,marwar3,53.263
478620.wav,1,15,marwar3,80.875125
478549.wav,1,15,marwar3,10.16525
478082.wav,2,15,marwar3,51.906375
477860.wav,2,15,marwar3,64.7314375
477605.wav,2,15,marwar3,49.788
475665.wav,2,15,marwar3,86.257375
462021.wav,2,15,marwar3,38.9116875
439553.wav,2,15,marwar3,45.0
428248.wav,2,15,marwar3,90.814
422563.wav,1,15,marwar3,79.285
422561.wav,2,15,marwar3,12.2025
422557.wav,1,15,marwar3,28.363
421799.wav,1,15,marwar3,41.3658125
421795.wav,2,15,marwar3,24.8424375
421787.wav,2,15,marwar3,44.4810625
420181.wav,1,15,marwar3,75.859875
419583.wav,2,15,marwar3,32.6269375
418227.wav,1,15,marwar3,76.954
417571.wav,2,15,marwar3,90.7243125
416241.wav,2,15,marwar3,79.7529375
414901.wav,1,15,marwar3,66.216
387486.wav,2,15,marwar3,38.1324375
378965.wav,2,15,marwar3,67.704
377724.wav,2,15,marwar3,43.1543125
377679.wav,1,15,marwar3,41.376
376740.wav,2,15,marwar3,42.946375
376195.wav,1,15,marwar3,48.12775
375818.wav,1,15,marwar3,23.40575
375816.wav,2,15,marwar3,45.06125
375815.wav,1,15,marwar3,43.0498125
374035.wav,2,15,marwar3,60.1088125
373907.wav,1,15,marwar3,31.1640625
373884.wav,2,15,marwar3,14.8636875
372977.wav,2,15,marwar3,19.2794375
371246.wav,2,15,marwar3,43.8926875
371245.wav,1,15,marwar3,44.538375
370109.wav,1,15,marwar3,54.361875
368165.wav,1,15,marwar3,29.41275
347283.wav,2,15,marwar3,11.7483125
347282.wav,1,15,marwar3,45.1703125
321893.wav,1,15,marwar3,63.624
319356.wav,1,15,marwar3,32.208
318429.wav,2,15,marwar3,90.28675
281506.wav,2,15,marwar3,22.6481875
281502.wav,1,15,marwar3,59.4546875
281501.wav,1,15,marwar3,30.3543125
281500.wav,1,15,marwar3,31.6343125
281498.wav,1,15,marwar3,56.8424375
280355.wav,1,15,marwar3,72.4375625
280354.wav,2,15,marwar3,40.2285625
279758.wav,2,15,marwar3,15.2555
279757.wav,1,15,marwar3,40.6465625
257008.wav,1,15,marwar3,46.848
253561.wav,1,15,marwar3,85.7290625
245960.wav,2,15,marwar3,67.934375
243480.wav,1,15,marwar3,88.112125
228590.wav,1,15,marwar3,61.0481875
208507.wav,2,15,marwar3,21.8804375
200450.wav,2,15,marwar3,14.053875
194055.wav,1,15,marwar3,82.129
190454.wav,2,15,marwar3,26.2269375
189885.wav,1,15,marwar3,25.6794375
189222.wav,2,15,marwar3,43.978625
181158.wav,2,15,marwar3,18.810125
180266.wav,2,15,marwar3,79.886375
176867.wav,1,15,marwar3,27.5069375
175944.wav,2,15,marwar3,25.853
175943.wav,2,15,marwar3,39.71
161910.wav,2,15,marwar3,92.7346875
160856.wav,2,15,marwar3,71.3603125
151673.wav,1,15,marwar3,79.1249375
143816.wav,1,15,marwar3,34.689625
143116.wav,1,15,marwar3,64.44
142749.wav,1,15,marwar3,70.530625
142430.wav,2,15,marwar3,57.782875
140073.wav,1,15,marwar3,51.487375
139415.wav,1,15,marwar3,81.031875
138563.wav,2,15,marwar3,51.888
138009.wav,2,15,marwar3,56.5585625
136107.wav,1,15,marwar3,50.0669375
134829.wav,1,15,marwar3,57.521625
134212.wav,2,15,marwar3,61.1285625
130999.wav,1,15,marwar3,64.8270625
130998.wav,2,15,marwar3,78.4514375
130997.wav,1,15,marwar3,86.3315
107217.wav,1,15,marwar3,52.349375
104610.wav,2,15,marwar3,36.642625
104556.wav,1,15,marwar3,98.304
90538.wav,2,15,marwar3,80.509375
90518.wav,1,15,marwar3,26.749375
89926.wav,2,15,marwar3,89.809
89809.wav,1,15,marwar3,39.2098125
89806.wav,2,15,marwar3,56.111
89803.wav,1,15,marwar3,45.6359375
89802.wav,1,15,marwar3,45.6359375
89801.wav,1,15,marwar3,53.2636875
89799.wav,2,15,marwar3,42.161625
89798.wav,2,15,marwar3,36.7020625
89794.wav,1,15,marwar3,57.730625
89793.wav,1,15,marwar3,38.0865625
89792.wav,1,15,marwar3,50.28575
89791.wav,1,15,marwar3,44.74775
89790.wav,2,15,marwar3,13.8449375
89789.wav,2,15,marwar3,19.278375
89788.wav,1,15,marwar3,33.071
89787.wav,2,15,marwar3,56.9730625
89786.wav,1,15,marwar3,52.349375
89785.wav,1,15,marwar3,52.48
89784.wav,1,15,marwar3,29.361625
85099.wav,1,15,marwar3,45.696
82717.wav,2,15,marwar3,22.5175625
82716.wav,1,15,marwar3,22.4391875
82715.wav,2,15,marwar3,16.2220625
82703.wav,2,15,marwar3,78.4965
82572.wav,2,15,marwar3,60.8245
80688.wav,2,15,marwar3,68.3101875
80570.wav,1,15,marwar3,78.498
80358.wav,2,15,marwar3,42.8669375
64690.wav,1,15,marwar3,29.80575
64689.wav,2,15,marwar3,15.0726875
64687.wav,1,15,marwar3,14.34125
64686.wav,1,15,marwar3,17.5804375
64685.wav,1,15,marwar3,12.930625
62082.wav,2,15,marwar3,15.595125
62070.wav,1,15,marwar3,22.0735
62068.wav,1,15,marwar3,21.681625
62067.wav,2,15,marwar3,26.3314375
62065.wav,1,15,marwar3,48.90125
62063.wav,2,15,marwar3,53.81225
61523.wav,2,15,marwar3,53.81225
57120.wav,1,15,marwar3,65.8808125
56800.wav,1,15,marwar3,90.64225
56799.wav,2,15,marwar3,95.0950625
56268.wav,2,15,marwar3,66.1159375
56267.wav,1,15,marwar3,28.6824375
56265.wav,1,15,marwar3,29.1526875
56247.wav,1,15,marwar3,63.7613125
56242.wav,2,15,marwar3,38.5198125
56241.wav,2,15,marwar3,45.012125
56240.wav,1,15,marwar3,79.8309375
56239.wav,2,15,marwar3,50.1299375
56238.wav,1,15,marwar3,91.3263125
56237.wav,1,15,marwar3,81.8273125
54622.wav,2,15,marwar3,13.035125
48551.wav,2,15,marwar3,24.3535625
37165.wav,1,15,marwar3,23.275125
36196.wav,2,15,marwar3,34.032
35206.wav,1,15,marwar3,41.6914375
34127.wav,2,15,marwar3,49.6065625
34126.wav,2,15,marwar3,42.9191875
30183.wav,2,15,marwar3,97.68
30098.wav,1,15,marwar3,33.168
24942.wav,2,15,marwar3,53.3420625
24940.wav,1,15,marwar3,82.7036875
24714.wav,2,15,marwar3,31.5559375
703559.wav,1,15,marwar3,17.488
696327.wav,2,15,marwar3,28.733
695672.wav,2,15,marwar3,20.6199375
695247.wav,2,15,marwar3,28.6301875
694096.wav,1,15,marwar3,28.64
679877.wav,2,15,marwar3,46.5763125
664218.wav,2,15,marwar3,76.2375625
661878.wav,2,15,marwar3,72.1705625
660507.wav,2,15,marwar3,33.201875
660154.wav,1,15,marwar3,54.694875
659992.wav,2,15,marwar3,80.9173125
659991.wav,1,15,marwar3,71.5733125
659236.wav,1,15,marwar3,42.29225
657646.wav,1,15,marwar3,94.1714375
657588.wav,2,15,marwar3,25.728
656488.wav,1,15,marwar3,80.155
656454.wav,2,15,marwar3,20.379
655426.wav,1,15,marwar3,25.820625
654707.wav,2,15,marwar3,13.2291875
654692.wav,2,15,marwar3,80.915375
654509.wav,2,15,marwar3,12.635125
653616.wav,1,15,marwar3,71.0055
652953.wav,2,15,marwar3,33.41125
652731.wav,2,15,marwar3,35.761625
652258.wav,2,15,marwar3,64.9813125
650534.wav,2,15,marwar3,20.311375
650533.wav,1,15,marwar3,23.109875
650532.wav,1,15,marwar3,8.24925
650531.wav,2,15,marwar3,14.7255625
650530.wav,1,15,marwar3,22.236875
649728.wav,1,15,marwar3,6.9444375
646734.wav,2,15,marwar3,10.5655
644270.wav,1,15,marwar3,30.56325
638168.wav,1,15,marwar3,39.337
638132.wav,1,15,marwar3,12.1805625
636997.wav,2,15,marwar3,27.577
633455.wav,1,15,marwar3,74.697625
626806.wav,2,15,marwar3,32.3415
623256.wav,2,15,marwar3,24.308
621957.wav,2,15,marwar3,27.494375
619774.wav,1,15,marwar3,36.246375
617054.wav,2,15,marwar3,43.329
616555.wav,1,15,marwar3,35.8475625
615519.wav,1,15,marwar3,44.5388125
615518.wav,2,15,marwar3,75.46775
615516.wav,1,15,marwar3,23.30125
615515.wav,1,15,marwar3,29.231
615511.wav,2,15,marwar3,19.618
614681.wav,1,15,marwar3,37.686
608609.wav,1,15,marwar3,36.6236875
607100.wav,2,15,marwar3,96.4440625
597343.wav,2,15,marwar3,40.41275
588037.wav,2,15,marwar3,21.499875
588034.wav,1,15,marwar3,10.6590625
586594.wav,1,15,marwar3,47.844
583459.wav,2,15,marwar3,16.4105
583458.wav,1,15,marwar3,29.8780625
583380.wav,2,15,marwar3,40.309875
583379.wav,1,15,marwar3,78.5391875
581562.wav,2,15,marwar3,50.963125
580487.wav,1,15,marwar3,39.7236875
580481.wav,1,15,marwar3,14.735625
580480.wav,1,15,marwar3,36.528375
580479.wav,1,15,marwar3,24.870625
580477.wav,2,15,marwar3,7.453375
574698.wav,1,15,marwar3,20.893
574110.wav,2,15,marwar3,74.8786875
573716.wav,1,15,marwar3,42.2255
573056.wav,2,15,marwar3,46.346875
573053.wav,1,15,marwar3,52.544125
572033.wav,2,15,marwar3,62.5024375
572032.wav,2,15,marwar3,66.568375
571489.wav,1,15,marwar3,21.5905
571485.wav,1,15,marwar3,20.3189375
571473.wav,1,15,marwar3,73.133875
571472.wav,2,15,marwar3,84.753
571470.wav,2,15,marwar3,29.5653125
571468.wav,2,15,marwar3,60.1114375
571425.wav,2,15,marwar3,68.448
571363.wav,1,15,marwar3,72.578625
571358.wav,1,15,marwar3,31.347
571106.wav,2,15,marwar3,55.5624375
570302.wav,2,15,marwar3,48.018875
570194.wav,1,15,marwar3,24.63125
570192.wav,1,15,marwar3,52.67
569914.wav,1,15,marwar3,38.7114375
569872.wav,1,15,marwar3,54.151875
569646.wav,2,15,marwar3,51.5135
569492.wav,2,15,marwar3,67.71225
569489.wav,1,15,marwar3,72.7705625
569486.wav,1,15,marwar3,69.86525
569125.wav,2,15,marwar3,34.2696875
568701.wav,2,15,marwar3,24.9059375
568700.wav,2,15,marwar3,17.69175
568699.wav,1,15,marwar3,65.728375
568698.wav,1,15,marwar3,83.523625
568259.wav,1,15,marwar3,65.071
567884.wav,2,15,marwar3,90.4098125
567881.wav,1,15,marwar3,95.007375
567879.wav,2,15,marwar3,50.2335
567109.wav,1,15,marwar3,65.28
567107.wav,2,15,marwar3,87.327375
566747.wav,1,15,marwar3,73.7698125
566253.wav,1,15,marwar3,57.4193125
565681.wav,1,15,marwar3,46.3935
565680.wav,2,15,marwar3,98.0375625
565334.wav,1,15,marwar3,69.7208125
565314.wav,1,15,marwar3,34.4555
564711.wav,1,15,marwar3,51.7754375
564556.wav,2,15,marwar3,38.269375
564453.wav,2,15,marwar3,78.9943125
564349.wav,2,15,marwar3,53.577125
564009.wav,2,15,marwar3,74.8408125
563752.wav,1,15,marwar3,60.0
563731.wav,1,15,marwar3,32.8359375
563686.wav,2,15,marwar3,39.40425
563273.wav,2,15,marwar3,74.8930625
563108.wav,2,15,marwar3,78.4990625
562796.wav,1,15,marwar3,38.24325
562485.wav,1,15,marwar3,95.791
562484.wav,2,15,marwar3,89.521625
562047.wav,2,15,marwar3,67.4045
562029.wav,1,15,marwar3,71.471
562028.wav,2,15,marwar3,71.471
561053.wav,2,15,marwar3,14.747125
560943.wav,1,15,marwar3,44.2759375
560942.wav,1,15,marwar3,20.6599375
560937.wav,1,15,marwar3,14.789875
560934.wav,1,15,marwar3,37.3976875
560930.wav,2,15,marwar3,8.992875
560927.wav,2,15,marwar3,62.8084375
560924.wav,2,15,marwar3,12.77575
560910.wav,2,15,marwar3,8.2866875
560909.wav,2,15,marwar3,7.259125
560908.wav,1,15,marwar3,6.231375
560905.wav,2,15,marwar3,58.183125
560902.wav,1,15,marwar3,85.4666875
560007.wav,1,15,marwar3,59.7159375
559958.wav,1,15,marwar3,50.5608125
559753.wav,2,15,marwar3,69.072
559739.wav,2,15,marwar3,60.096
559733.wav,1,15,marwar3,69.264
555326.wav,1,15,marwar3,30.061
536555.wav,2,15,marwar3,22.6715625
531359.wav,2,15,marwar3,12.312
531358.wav,1,15,marwar3,44.232
531357.wav,1,15,marwar3,37.034
530718.wav,1,15,marwar3,31.7039375
528052.wav,1,15,marwar3,24.7169375
521209.wav,1,15,marwar3,16.8490625
519982.wav,2,15,marwar3,83.591875
519728.wav,1,15,marwar3,28.1891875
507654.wav,1,15,marwar3,82.0840625
490368.wav,1,15,marwar3,28.7346875
486919.wav,2,15,marwar3,73.296
486107.wav,1,15,marwar3,26.8074375
484974.wav,1,15,marwar3,91.6636875
484973.wav,1,15,marwar3,47.8563125
484971.wav,2,15,marwar3,85.76
484842.wav,2,15,marwar3,37.7469375
484841.wav,2,15,marwar3,69.7469375
484840.wav,2,15,marwar3,33.64575
483101.wav,1,15,marwar3,27.910375
481967.wav,1,15,marwar3,91.4958125
480685.wav,1,15,marwar3,35.6049375
480395.wav,1,15,marwar3,91.6368125
479612.wav,2,15,marwar3,23.7975625
479091.wav,1,15,marwar3,15.5890625
478789.wav,1,15,marwar3,40.0
478416.wav,2,15,marwar3,66.533875
478314.wav,2,15,marwar3,23.5868125
478096.wav,2,15,marwar3,52.9606875
477935.wav,2,15,marwar3,60.006125
477930.wav,1,15,marwar3,60.41875
477705.wav,1,15,marwar3,87.24
477704.wav,1,15,marwar3,36.768
477518.wav,1,15,marwar3,15.8563125
477112.wav,2,15,marwar3,82.008
476939.wav,1,15,marwar3,47.28
469077.wav,2,15,marwar3,28.499625
464157.wav,2,15,marwar3,35.6289375
461550.wav,2,15,marwar3,28.8884375
460561.wav,2,15,marwar3,26.72325
456981.wav,2,15,marwar3,18.102875
451175.wav,1,15,marwar3,51.390375
447521.wav,1,15,marwar3,15.264
445204.wav,2,15,marwar3,42.9750625
441883.wav,2,15,marwar3,26.3556875
436732.wav,2,15,marwar3,55.0410625
428249.wav,2,15,marwar3,34.863
424454.wav,2,15,marwar3,50.976
422893.wav,2,15,marwar3,38.6365
421771.wav,2,15,marwar3,50.9388125
420743.wav,1,15,marwar3,97.531375
420701.wav,1,15,marwar3,39.912
419840.wav,2,15,marwar3,56.842875
418230.wav,2,15,marwar3,23.452
418229.wav,1,15,marwar3,27.452
418063.wav,1,15,marwar3,68.179625
417238.wav,1,15,marwar3,24.3210625
417218.wav,2,15,marwar3,41.9265625
416863.wav,1,15,marwar3,80.2635
416543.wav,2,15,marwar3,68.3545625
415567.wav,2,15,marwar3,41.0373125
403029.wav,1,15,marwar3,38.3820625
394876.wav,1,15,marwar3,46.5240625
394874.wav,1,15,marwar3,58.0440625
394769.wav,1,15,marwar3,24.8163125
385577.wav,2,15,marwar3,30.511
385558.wav,1,15,marwar3,13.06125
381474.wav,1,15,marwar3,45.087375
381473.wav,2,15,marwar3,45.2701875
381472.wav,2,15,marwar3,36.3363125
381263.wav,2,15,marwar3,20.1359375
379238.wav,2,15,marwar3,88.8629375
379234.wav,2,15,marwar3,96.908125
377416.wav,1,15,marwar3,77.5471875
377163.wav,1,15,marwar3,91.6114375
376149.wav,1,15,marwar3,48.2220625
376148.wav,1,15,marwar3,20.0098125
376147.wav,1,15,marwar3,20.715125
375050.wav,1,15,marwar3,43.0236875
374212.wav,2,15,marwar3,48.0608125
374211.wav,2,15,marwar3,35.5290625
373752.wav,2,15,marwar3,67.5004375
373113.wav,2,15,marwar3,71.862875
372436.wav,2,15,marwar3,94.82625
371957.wav,1,15,marwar3,44.6479375
371382.wav,1,15,marwar3,69.093875
371247.wav,2,15,marwar3,87.3075
369993.wav,2,15,marwar3,75.5471875
367294.wav,2,15,marwar3,18.3489375
367291.wav,1,15,marwar3,30.1211875
364863.wav,1,15,marwar3,34.3303125
364292.wav,1,15,marwar3,36.336
332341.wav,2,15,marwar3,18.690875
328580.wav,1,15,marwar3,53.2114375
328579.wav,1,15,marwar3,56.9730625
326884.wav,2,15,marwar3,73.457375
324832.wav,1,15,marwar3,68.911
323655.wav,2,15,marwar3,59.0715625
323653.wav,1,15,marwar3,33.22775
321688.wav,1,15,marwar3,31.08575
320103.wav,1,15,marwar3,52.53225
319351.wav,2,15,marwar3,87.54525
318229.wav,1,15,marwar3,43.9055
317852.wav,2,15,marwar3,90.34475
309377.wav,1,15,marwar3,53.235875
299122.wav,2,15,marwar3,34.0199375
299121.wav,1,15,marwar3,43.296
293260.wav,2,15,marwar3,42.984
287207.wav,1,15,marwar3,47.3765625
287205.wav,2,15,marwar3,45.5985
287203.wav,1,15,marwar3,30.9730625
287202.wav,1,15,marwar3,42.4899375
287200.wav,2,15,marwar3,49.0840625
287199.wav,1,15,marwar3,16.9598125
287198.wav,1,15,marwar3,16.9598125
282371.wav,2,15,marwar3,40.593375
281504.wav,2,15,marwar3,87.118375
279159.wav,2,15,marwar3,9.2143125
264902.wav,1,15,marwar3,63.138
260146.wav,2,15,marwar3,9.744
260136.wav,1,15,marwar3,27.624
260135.wav,2,15,marwar3,22.92
260133.wav,1,15,marwar3,57.48
260132.wav,1,15,marwar3,37.104
256941.wav,2,15,marwar3,40.584
256897.wav,2,15,marwar3,28.2645
256799.wav,1,15,marwar3,65.8025
254855.wav,1,15,marwar3,37.2
254523.wav,2,15,marwar3,83.745
254499.wav,1,15,marwar3,33.64575
253631.wav,1,15,marwar3,78.1845
252933.wav,1,15,marwar3,37.249
252609.wav,1,15,marwar3,27.768
252060.wav,1,15,marwar3,31.111875
252057.wav,1,15,marwar3,24.529
252056.wav,2,15,marwar3,31.111875
252039.wav,1,15,marwar3,73.22125
251963.wav,1,15,marwar3,70.635125
247885.wav,1,15,marwar3,27.45575
247262.wav,2,15,marwar3,75.768
246661.wav,1,15,marwar3,36.936
245953.wav,2,15,marwar3,65.111
245726.wav,1,15,marwar3,21.551
245493.wav,2,15,marwar3,96.6414375
241879.wav,1,15,marwar3,39.5356875
240858.wav,1,15,marwar3,49.71875
217888.wav,1,15,marwar3,52.453875
216103.wav,1,15,marwar3,17.7775
211033.wav,1,15,marwar3,95.48625
211025.wav,2,15,marwar3,19.56575
209153.wav,1,15,marwar3,28.7680625
209149.wav,1,15,marwar3,51.7135625
200504.wav,2,15,marwar3,28.297
198323.wav,1,15,marwar3,89.2615
198256.wav,2,15,marwar3,86.95925
193574.wav,2,15,marwar3,9.8220625
193573.wav,2,15,marwar3,41.4040625
193572.wav,2,15,marwar3,61.257125
193353.wav,2,15,marwar3,73.152
192352.wav,2,15,marwar3,30.9521875
190715.wav,2,15,marwar3,22.9365625
190140.wav,1,15,marwar3,41.4051875
189886.wav,2,15,marwar3,55.7714375
189751.wav,1,15,marwar3,46.2378125
187728.wav,2,15,marwar3,63.530875
181502.wav,1,15,marwar3,15.62125
181501.wav,1,15,marwar3,20.42775
181421.wav,1,15,marwar3,89.350375
180410.wav,1,15,marwar3,88.7856875
180375.wav,2,15,marwar3,33.528
180373.wav,1,15,marwar3,34.464
180372.wav,1,15,marwar3,32.52
180370.wav,1,15,marwar3,26.232
180132.wav,1,15,marwar3,71.62775
180130.wav,1,15,marwar3,71.62775
180067.wav,2,15,marwar3,88.386625
179520.wav,1,15,marwar3,54.3900625
179151.wav,2,15,marwar3,52.506125
179150.wav,1,15,marwar3,25.54775
177531.wav,2,15,marwar3,42.5265625
176550.wav,2,15,marwar3,71.0791875
165917.wav,2,15,marwar3,35.88
151506.wav,2,15,marwar3,45.888
141192.wav,1,15,marwar3,69.432
139981.wav,1,15,marwar3,91.416
139379.wav,1,15,marwar3,40.25575
136203.wav,2,15,marwar3,99.432
136202.wav,1,15,marwar3,83.136
135929.wav,1,15,marwar3,91.7400625
135924.wav,2,15,marwar3,32.5425625
133971.wav,1,15,marwar3,37.053375
133970.wav,2,15,marwar3,90.9980625
110361.wav,1,15,marwar3,59.3240625
106871.wav,2,15,marwar3,30.6155
105115.wav,2,15,marwar3,49.76325
103413.wav,2,15,marwar3,91.416
