Unnamed: 0,filename,fold,target,primary_label,durations
4828,559375.wav,2,15,marwar3,49.702
4829,559316.wav,1,15,marwar3,40.1643125
4831,555328.wav,3,15,marwar3,59.39025
4835,548784.wav,2,15,marwar3,23.9398125
4836,533841.wav,2,15,marwar3,21.3913125
4838,531181.wav,1,15,marwar3,26.1945625
4839,528398.wav,1,15,marwar3,39.273125
4840,520697.wav,2,15,marwar3,29.2234375
4841,520414.wav,5,15,marwar3,26.712875
4843,510609.wav,3,15,marwar3,41.4754375
4845,510607.wav,5,15,marwar3,4.9518125
4846,510606.wav,2,15,marwar3,50.040625
4847,507980.wav,4,15,marwar3,28.395125
4848,502124.wav,1,15,marwar3,13.728
4852,495836.wav,1,15,marwar3,9.9968125
4856,486838.wav,5,15,marwar3,32.432625
4860,484199.wav,4,15,marwar3,19.173875
4869,481002.wav,4,15,marwar3,16.04025
4871,480986.wav,3,15,marwar3,38.94775
4875,480264.wav,1,15,marwar3,55.859
4876,480221.wav,5,15,marwar3,36.8565625
4880,479200.wav,4,15,marwar3,53.263
4882,478549.wav,2,15,marwar3,10.16525
4886,478082.wav,1,15,marwar3,51.906375
4891,477605.wav,4,15,marwar3,49.788
4896,462021.wav,5,15,marwar3,38.9116875
4899,439553.wav,1,15,marwar3,45.0
4900,428866.wav,5,15,marwar3,4.1535
4905,422561.wav,2,15,marwar3,12.2025
4906,422557.wav,4,15,marwar3,28.363
4911,421799.wav,4,15,marwar3,41.3658125
4912,421795.wav,1,15,marwar3,24.8424375
4914,421787.wav,3,15,marwar3,44.4810625
4923,419583.wav,2,15,marwar3,32.6269375
4934,394802.wav,1,15,marwar3,3.0
4939,387486.wav,2,15,marwar3,38.1324375
4943,377724.wav,4,15,marwar3,43.1543125
4944,377679.wav,1,15,marwar3,41.376
4948,376740.wav,2,15,marwar3,42.946375
4949,376195.wav,4,15,marwar3,48.12775
4951,375818.wav,4,15,marwar3,23.40575
4952,375816.wav,4,15,marwar3,45.06125
4953,375815.wav,5,15,marwar3,43.0498125
4961,373907.wav,1,15,marwar3,31.1640625
4962,373884.wav,5,15,marwar3,14.8636875
4963,372977.wav,3,15,marwar3,19.2794375
4968,371246.wav,1,15,marwar3,43.8926875
4969,371245.wav,4,15,marwar3,44.538375
4970,370109.wav,2,15,marwar3,54.361875
4971,368165.wav,2,15,marwar3,29.41275
4974,347283.wav,4,15,marwar3,11.7483125
4975,347282.wav,2,15,marwar3,45.1703125
4998,319356.wav,1,15,marwar3,32.208
5014,281506.wav,4,15,marwar3,22.6481875
5017,281502.wav,4,15,marwar3,59.4546875
5018,281501.wav,2,15,marwar3,30.3543125
5019,281500.wav,3,15,marwar3,31.6343125
5021,281498.wav,2,15,marwar3,56.8424375
5023,280354.wav,3,15,marwar3,40.2285625
5024,279758.wav,2,15,marwar3,15.2555
5025,279757.wav,5,15,marwar3,40.6465625
5027,257008.wav,3,15,marwar3,46.848
5036,208507.wav,2,15,marwar3,21.8804375
5037,200450.wav,2,15,marwar3,14.053875
5043,190454.wav,1,15,marwar3,26.2269375
5044,189885.wav,1,15,marwar3,25.6794375
5046,189222.wav,2,15,marwar3,43.978625
5055,181158.wav,5,15,marwar3,18.810125
5062,176867.wav,2,15,marwar3,27.5069375
5065,175944.wav,2,15,marwar3,25.853
5066,175943.wav,4,15,marwar3,39.71
5073,143816.wav,2,15,marwar3,34.689625
5080,142430.wav,4,15,marwar3,57.782875
5085,140073.wav,3,15,marwar3,51.487375
5090,138563.wav,1,15,marwar3,51.888
5093,138009.wav,5,15,marwar3,56.5585625
5098,136107.wav,3,15,marwar3,50.0669375
5102,134829.wav,5,15,marwar3,57.521625
5118,107217.wav,5,15,marwar3,52.349375
5119,104610.wav,3,15,marwar3,36.642625
5138,90518.wav,3,15,marwar3,26.749375
5140,89809.wav,2,15,marwar3,39.2098125
5141,89806.wav,4,15,marwar3,56.111
5142,89803.wav,2,15,marwar3,45.6359375
5143,89802.wav,5,15,marwar3,45.6359375
5144,89801.wav,5,15,marwar3,53.2636875
5145,89799.wav,2,15,marwar3,42.161625
5146,89798.wav,3,15,marwar3,36.7020625
5147,89794.wav,3,15,marwar3,57.730625
5148,89793.wav,2,15,marwar3,38.0865625
5149,89792.wav,4,15,marwar3,50.28575
5150,89791.wav,3,15,marwar3,44.74775
5151,89790.wav,4,15,marwar3,13.8449375
5152,89789.wav,4,15,marwar3,19.278375
5153,89788.wav,5,15,marwar3,33.071
5154,89787.wav,1,15,marwar3,56.9730625
5155,89786.wav,1,15,marwar3,52.349375
5156,89785.wav,5,15,marwar3,52.48
5157,89784.wav,2,15,marwar3,29.361625
5161,85099.wav,1,15,marwar3,45.696
5165,82717.wav,5,15,marwar3,22.5175625
5166,82716.wav,2,15,marwar3,22.4391875
5167,82715.wav,5,15,marwar3,16.2220625
5176,80358.wav,1,15,marwar3,42.8669375
5181,64690.wav,4,15,marwar3,29.80575
5182,64689.wav,1,15,marwar3,15.0726875
5183,64687.wav,1,15,marwar3,14.34125
5184,64686.wav,4,15,marwar3,17.5804375
5185,64685.wav,2,15,marwar3,12.930625
5186,62082.wav,3,15,marwar3,15.595125
5187,62070.wav,3,15,marwar3,22.0735
5188,62068.wav,3,15,marwar3,21.681625
5189,62067.wav,1,15,marwar3,26.3314375
5190,62065.wav,4,15,marwar3,48.90125
5191,62063.wav,1,15,marwar3,53.81225
5192,61523.wav,4,15,marwar3,53.81225
5198,56267.wav,3,15,marwar3,28.6824375
5199,56265.wav,5,15,marwar3,29.1526875
5203,56242.wav,5,15,marwar3,38.5198125
5204,56241.wav,3,15,marwar3,45.012125
5206,56239.wav,2,15,marwar3,50.1299375
5209,54622.wav,4,15-15,marwar3,13.035125
5212,48551.wav,4,15,marwar3,24.3535625
5213,37165.wav,4,15,marwar3,23.275125
5216,36196.wav,1,15,marwar3,34.032
5219,35206.wav,2,15,marwar3,41.6914375
5221,34127.wav,1,15,marwar3,49.6065625
5222,34126.wav,4,15,marwar3,42.9191875
5226,30098.wav,5,15,marwar3,33.168
5229,24942.wav,1,15,marwar3,53.3420625
5232,24714.wav,2,15-15,marwar3,31.5559375
5233,703559.wav,3,15,marwar3,17.488
5234,696327.wav,2,15,marwar3,28.733
5235,695672.wav,4,15,marwar3,20.6199375
5236,695247.wav,1,15,marwar3,28.6301875
5237,694096.wav,1,15,marwar3,28.64
5239,679877.wav,2,15,marwar3,46.5763125
5245,660507.wav,4,15,marwar3,33.201875
5246,660154.wav,5,15,marwar3,54.694875
5250,659236.wav,2,15,marwar3,42.29225
5257,657588.wav,1,15,marwar3,25.728
5259,656454.wav,1,15,marwar3,20.379
5260,655426.wav,5,15,marwar3,25.820625
5262,654707.wav,5,15,marwar3,13.2291875
5265,654509.wav,5,15,marwar3,12.635125
5272,652953.wav,2,15,marwar3,33.41125
5273,652731.wav,2,15,marwar3,35.761625
5275,650534.wav,4,15,marwar3,20.311375
5276,650533.wav,1,15,marwar3,23.109875
5277,650532.wav,4,15,marwar3,8.24925
5278,650531.wav,1,15,marwar3,14.7255625
5279,650530.wav,3,15,marwar3,22.236875
5281,649728.wav,4,15,marwar3,6.9444375
5282,646734.wav,4,15,marwar3,10.5655
5283,644270.wav,5,15,marwar3,30.56325
5284,638168.wav,5,15,marwar3,39.337
5285,638132.wav,5,15,marwar3,12.1805625
5286,636997.wav,3,15,marwar3,27.577
5288,626806.wav,2,15,marwar3,32.3415
5289,623256.wav,3,15,marwar3,24.308
5291,621957.wav,5,15,marwar3,27.494375
5292,619774.wav,5,15,marwar3,36.246375
5293,617054.wav,3,15,marwar3,43.329
5294,616555.wav,3,15,marwar3,35.8475625
5295,615519.wav,3,15,marwar3,44.5388125
5297,615516.wav,2,15,marwar3,23.30125
5298,615515.wav,1,15,marwar3,29.231
5299,615511.wav,5,15,marwar3,19.618
5300,614681.wav,5,15,marwar3,37.686
5301,608609.wav,4,15,marwar3,36.6236875
5303,597343.wav,2,15,marwar3,40.41275
5307,588037.wav,3,15,marwar3,21.499875
5308,588034.wav,2,15,marwar3,10.6590625
5309,586594.wav,1,15,marwar3,47.844
5311,583459.wav,2,15,marwar3,16.4105
5312,583458.wav,5,15,marwar3,29.8780625
5313,583380.wav,1,15,marwar3,40.309875
5315,581562.wav,2,15,marwar3,50.963125
5316,580487.wav,1,15,marwar3,39.7236875
5317,580482.wav,5,15,marwar3,3.4865625
5318,580481.wav,3,15,marwar3,14.735625
5319,580480.wav,2,15,marwar3,36.528375
5320,580479.wav,4,15,marwar3,24.870625
5322,580477.wav,1,15,marwar3,7.453375
5324,574698.wav,1,15,marwar3,20.893
5326,573716.wav,4,15,marwar3,42.2255
5327,573056.wav,2,15,marwar3,46.346875
5328,573053.wav,3,15,marwar3,52.544125
5334,571489.wav,3,15,marwar3,21.5905
5337,571485.wav,1,15,marwar3,20.3189375
5341,571470.wav,3,15,marwar3,29.5653125
5345,571358.wav,5,15,marwar3,31.347
5346,571106.wav,2,15,marwar3,55.5624375
5348,570302.wav,3,15,marwar3,48.018875
5349,570194.wav,3,15,marwar3,24.63125
5350,570192.wav,5,15-17,marwar3,52.67
5352,569914.wav,4,15,marwar3,38.7114375
5353,569872.wav,2,15,marwar3,54.151875
5356,569646.wav,4,15,marwar3,51.5135
5362,569125.wav,2,15,marwar3,34.2696875
5363,568701.wav,4,15,marwar3,24.9059375
5364,568700.wav,4,15,marwar3,17.69175
5370,567879.wav,2,15,marwar3,50.2335
5376,566253.wav,3,15,marwar3,57.4193125
5378,565681.wav,5,15,marwar3,46.3935
5382,565314.wav,1,15-16,marwar3,34.4555
5385,564711.wav,2,15,marwar3,51.7754375
5386,564556.wav,1,15,marwar3,38.269375
5389,564349.wav,4,15,marwar3,53.577125
5393,563752.wav,5,15,marwar3,60.0
5394,563731.wav,3,15,marwar3,32.8359375
5395,563686.wav,3,15,marwar3,39.40425
5400,562796.wav,5,15,marwar3,38.24325
5407,561053.wav,5,15,marwar3,14.747125
5408,560943.wav,1,15,marwar3,44.2759375
5409,560942.wav,2,15,marwar3,20.6599375
5410,560937.wav,4,15,marwar3,14.789875
5411,560934.wav,4,15,marwar3,37.3976875
5414,560930.wav,1,15,marwar3,8.992875
5416,560924.wav,5,15,marwar3,12.77575
5418,560910.wav,2,15,marwar3,8.2866875
5419,560909.wav,1,15,marwar3,7.259125
5420,560908.wav,3,15,marwar3,6.231375
5421,560905.wav,5,15,marwar3,58.183125
5424,560007.wav,3,15,marwar3,59.7159375
5425,559958.wav,3,15,marwar3,50.5608125
5431,555326.wav,2,15,marwar3,30.061
5432,536555.wav,3,15,marwar3,22.6715625
5433,531359.wav,4,15,marwar3,12.312
5434,531358.wav,1,15,marwar3,44.232
5435,531357.wav,1,15,marwar3,37.034
5436,530718.wav,4,15,marwar3,31.7039375
5437,528052.wav,1,15,marwar3,24.7169375
5438,521209.wav,5,15,marwar3,16.8490625
5442,519728.wav,4,15,marwar3,28.1891875
5454,490368.wav,5,15,marwar3,28.7346875
5458,486107.wav,3,15,marwar3,26.8074375
5460,484973.wav,2,15,marwar3,47.8563125
5462,484842.wav,3,15,marwar3,37.7469375
5464,484840.wav,3,15,marwar3,33.64575
5466,483101.wav,4,15,marwar3,27.910375
5472,480685.wav,2,15,marwar3,35.6049375
5474,479612.wav,4,15,marwar3,23.7975625
5475,479091.wav,1,15,marwar3,15.5890625
5477,478789.wav,2,15,marwar3,40.0
5480,478314.wav,3,15,marwar3,23.5868125
5482,478096.wav,3,15,marwar3,52.9606875
5491,477704.wav,1,15,marwar3,36.768
5493,477518.wav,2,15,marwar3,15.8563125
5495,476939.wav,3,15,marwar3,47.28
5496,469077.wav,2,15,marwar3,28.499625
5497,464157.wav,5,15,marwar3,35.6289375
5498,461550.wav,5,15,marwar3,28.8884375
5499,460561.wav,1,15,marwar3,26.72325
5500,456981.wav,2,15,marwar3,18.102875
5501,451175.wav,4,15,marwar3,51.390375
5503,447521.wav,3,15,marwar3,15.264
5505,445204.wav,5,15,marwar3,42.9750625
5507,441883.wav,5,15,marwar3,26.3556875
5508,436732.wav,2,15,marwar3,55.0410625
5509,428249.wav,3,15,marwar3,34.863
5510,424454.wav,1,15,marwar3,50.976
5511,422893.wav,1,15,marwar3,38.6365
5514,421771.wav,5,15,marwar3,50.9388125
5519,420701.wav,3,15,marwar3,39.912
5522,419840.wav,4,15-17-16,marwar3,56.842875
5524,418230.wav,4,15,marwar3,23.452
5525,418229.wav,3,15,marwar3,27.452
5527,417238.wav,3,15,marwar3,24.3210625
5528,417218.wav,1,15,marwar3,41.9265625
5532,415567.wav,3,15,marwar3,41.0373125
5533,403029.wav,5,15,marwar3,38.3820625
5535,394876.wav,3,15,marwar3,46.5240625
5536,394874.wav,1,15,marwar3,58.0440625
5537,394769.wav,3,15,marwar3,24.8163125
5539,385577.wav,5,15,marwar3,30.511
5540,385558.wav,4,15,marwar3,13.06125
5541,381474.wav,1,15,marwar3,45.087375
5542,381473.wav,2,15,marwar3,45.2701875
5543,381472.wav,4,15,marwar3,36.3363125
5544,381263.wav,5,15,marwar3,20.1359375
5551,376149.wav,4,15,marwar3,48.2220625
5552,376148.wav,2,15,marwar3,20.0098125
5553,376147.wav,2,15,marwar3,20.715125
5556,375050.wav,1,15-10,marwar3,43.0236875
5557,374212.wav,2,15,marwar3,48.0608125
5558,374211.wav,2,15,marwar3,35.5290625
5563,371957.wav,5,15,marwar3,44.6479375
5570,367294.wav,3,15,marwar3,18.3489375
5571,367291.wav,1,15,marwar3,30.1211875
5572,364863.wav,3,15,marwar3,34.3303125
5573,364292.wav,5,15,marwar3,36.336
5576,332341.wav,1,15,marwar3,18.690875
5577,328580.wav,3,15,marwar3,53.2114375
5578,328579.wav,3,15,marwar3,56.9730625
5585,323655.wav,4,15,marwar3,59.0715625
5586,323653.wav,3,15,marwar3,33.22775
5587,321688.wav,3,15,marwar3,31.08575
5588,321306.wav,2,15,marwar3,2.998625
5591,320103.wav,3,15,marwar3,52.53225
5595,318229.wav,5,15,marwar3,43.9055
5603,309377.wav,5,15,marwar3,53.235875
5604,299122.wav,4,15,marwar3,34.0199375
5605,299121.wav,1,15,marwar3,43.296
5606,293260.wav,1,15,marwar3,42.984
5608,287207.wav,1,15,marwar3,47.3765625
5609,287205.wav,4,15,marwar3,45.5985
5610,287203.wav,1,15,marwar3,30.9730625
5611,287202.wav,4,15,marwar3,42.4899375
5612,287200.wav,2,15,marwar3,49.0840625
5613,287199.wav,5,15,marwar3,16.9598125
5614,287198.wav,5,15,marwar3,16.9598125
5619,282371.wav,1,15,marwar3,40.593375
5621,279159.wav,3,15,marwar3,9.2143125
5623,260146.wav,4,15,marwar3,9.744
5624,260136.wav,3,15,marwar3,27.624
5625,260135.wav,3,15,marwar3,22.92
5626,260133.wav,5,15,marwar3,57.48
5627,260132.wav,5,15,marwar3,37.104
5628,256941.wav,1,15,marwar3,40.584
5629,256897.wav,5,15,marwar3,28.2645
5631,254855.wav,4,15,marwar3,37.2
5633,254499.wav,5,15,marwar3,33.64575
5636,252933.wav,3,15,marwar3,37.249
5638,252609.wav,1,15,marwar3,27.768
5642,252060.wav,1,15,marwar3,31.111875
5643,252057.wav,4,15,marwar3,24.529
5644,252056.wav,2,15,marwar3,31.111875
5647,247885.wav,4,15,marwar3,27.45575
5649,246661.wav,1,15,marwar3,36.936
5656,245726.wav,2,15-16,marwar3,21.551
5659,241879.wav,4,15,marwar3,39.5356875
5660,240858.wav,2,15,marwar3,49.71875
5661,217888.wav,2,15,marwar3,52.453875
5662,216103.wav,4,15,marwar3,17.7775
5665,211025.wav,4,15,marwar3,19.56575
5668,209153.wav,2,15,marwar3,28.7680625
5670,209149.wav,2,15,marwar3,51.7135625
5671,200504.wav,1,15,marwar3,28.297
5680,193574.wav,1,15,marwar3,9.8220625
5681,193573.wav,4,15,marwar3,41.4040625
5684,192352.wav,5,15,marwar3,30.9521875
5686,190715.wav,4,15,marwar3,22.9365625
5687,190140.wav,2,15,marwar3,41.4051875
5688,189886.wav,2,15,marwar3,55.7714375
5689,189751.wav,2,15,marwar3,46.2378125
5699,181502.wav,2,15,marwar3,15.62125
5700,181501.wav,3,15,marwar3,20.42775
5707,180375.wav,1,15,marwar3,33.528
5708,180373.wav,4,15,marwar3,34.464
5709,180372.wav,5,15,marwar3,32.52
5710,180370.wav,1,15,marwar3,26.232
5717,179520.wav,2,15,marwar3,54.3900625
5718,179151.wav,2,15,marwar3,52.506125
5719,179150.wav,5,15,marwar3,25.54775
5720,177531.wav,3,15,marwar3,42.5265625
5722,165917.wav,4,15,marwar3,35.88
5724,151506.wav,4,15,marwar3,45.888
5729,139379.wav,4,15,marwar3,40.25575
5736,135924.wav,2,15,marwar3,32.5425625
5737,133971.wav,5,15,marwar3,37.053375
5740,110361.wav,2,15,marwar3,59.3240625
5741,106871.wav,2,15,marwar3,30.6155
5742,105115.wav,4,15,marwar3,49.76325
5745,103214.wav,2,15,marwar3,20.558375
5758,89808.wav,5,15,marwar3,51.35675
5760,89805.wav,5,15,marwar3,41.6653125
5761,89804.wav,5,15,marwar3,41.6653125
5762,89800.wav,5,15,marwar3,37.9559375
5763,89797.wav,1,15,marwar3,40.881625
5766,89197.wav,3,15,marwar3,27.6114375
5767,87107.wav,5,15,marwar3,23.19675
5769,83587.wav,1,15,marwar3,39.471
5770,83201.wav,3,15,marwar3,56.4245
5774,67204.wav,4,15,marwar3,25.99475
5775,67198.wav,3,15,marwar3,13.1349375
5777,62081.wav,1,15,marwar3,31.2685625
5778,62076.wav,5,15,marwar3,10.8408125
5780,54510.wav,3,15,marwar3,11.337125
5784,35207.wav,4,15,marwar3,57.7045
5786,29164.wav,1,15,marwar3,51.2
5791,697057.wav,5,15,marwar3,9.526
5792,696150.wav,3,15,marwar3,18.8081875
5793,692243.wav,1,15,marwar3,35.932875
5796,671444.wav,4,15,marwar3,14.8555625
5797,664570.wav,5,15,marwar3,20.354125
5799,662419.wav,3,15,marwar3,21.507
5806,657230.wav,1,15,marwar3,55.250625
5809,656180.wav,3,15,marwar3,26.7946875
5812,656134.wav,4,15,marwar3,50.1621875
5814,655720.wav,3,15,marwar3,35.84
5817,654576.wav,2,15,marwar3,42.997375
5819,654508.wav,4,15,marwar3,37.8785
5823,654504.wav,1,15,marwar3,8.018
5824,654503.wav,5,15,marwar3,57.73175
5825,654308.wav,3,15,marwar3,1.54125
5826,654190.wav,4,15,marwar3,19.957625
5827,654188.wav,3,15,marwar3,15.6708125
5828,654187.wav,5,15,marwar3,18.7790625
5829,654186.wav,4,15,marwar3,12.5625625
5830,654185.wav,4,15,marwar3,31.2250625
5831,654164.wav,1,15,marwar3,44.2538125
5833,653522.wav,3,15,marwar3,24.699875
5835,635000.wav,4,15,marwar3,32.134
5836,633098.wav,2,15,marwar3,26.6725625
5837,633097.wav,3,15,marwar3,20.1019375
5839,625650.wav,1,15,marwar3,53.3866875
5840,625018.wav,1,15,marwar3,22.0620625
5841,614995.wav,4,15,marwar3,34.392
5843,611686.wav,1,15,marwar3,11.7545625
5844,610024.wav,5,15,marwar3,12.4183125
5848,578967.wav,5,15,marwar3,28.856375
5849,578966.wav,3,15,marwar3,5.57575
5850,578964.wav,2,15,marwar3,26.1643125
5851,578963.wav,5,15,marwar3,4.742375
5855,575159.wav,1,15,marwar3,39.0260625
5856,571952.wav,5,15,marwar3,33.489
5858,567523.wav,5,15,marwar3,41.7959375
5864,563765.wav,1,15,marwar3,60.0
5865,563095.wav,3,15,marwar3,50.4
5870,561759.wav,2,15,marwar3,45.9135625
5871,561756.wav,1,15,marwar3,6.4548125
5872,561753.wav,2,15,marwar3,10.5660625
5876,558881.wav,3,15,marwar3,29.568
5877,546990.wav,5,15,marwar3,56.4554375
5878,535749.wav,4,15,marwar3,30.7720625
5879,534852.wav,2,15,marwar3,26.5
5880,532768.wav,5,15,marwar3,3.12675
5881,530802.wav,4,15,marwar3,15.436625
5882,526311.wav,4,15,marwar3,48.50125
5884,522859.wav,1,15,marwar3,12.280125
5888,486727.wav,2,15,marwar3,22.961625
5891,484838.wav,1,15,marwar3,26.958375
5892,484609.wav,1,15,marwar3,14.6285625
5895,484035.wav,3,15,marwar3,30.2498125
5897,483100.wav,4,15,marwar3,51.400125
5898,482458.wav,1,15,marwar3,14.9681875
5899,482069.wav,1,15,marwar3,58.2915625
5900,482068.wav,1,15,marwar3,22.45425
5901,481285.wav,3,15,marwar3,49.058
5902,481174.wav,5,15,marwar3,50.9649375
5903,479754.wav,3,15,marwar3,16.4693125
5905,478587.wav,3,15,marwar3,8.62625
5910,476940.wav,5,15,marwar3,32.832
5911,461775.wav,3,15,marwar3,10.2249375
5912,460505.wav,5,15,marwar3,38.3851875
5913,454470.wav,4,15,marwar3,52.63675
5914,450945.wav,3,15,marwar3,41.268875
5915,441272.wav,4,15,marwar3,31.687625
5919,419825.wav,4,15,marwar3,56.398375
5920,419733.wav,2,15,marwar3,23.736
5921,418753.wav,4,15,marwar3,39.0239375
5923,417803.wav,5,15,marwar3,24.288
5924,417292.wav,1,15,marwar3,33.489
5925,416947.wav,4,15,marwar3,17.712125
5926,415930.wav,1,15,marwar3,31.3349375
5927,415929.wav,5,15,marwar3,45.3626875
5932,394620.wav,4,15,marwar3,45.035125
5933,385578.wav,2,15,marwar3,13.1135
5935,382279.wav,2,15,marwar3,56.0169375
5941,335308.wav,2,15,marwar3,25.835125
5942,335306.wav,4,15,marwar3,29.831875
5943,335305.wav,5,15,marwar3,23.6930625
5944,332342.wav,5,15,marwar3,18.879
5945,328601.wav,5,15,marwar3,45.2701875
5946,327303.wav,5,15,marwar3,33.64575
5947,325467.wav,2,15,marwar3,30.850625
5948,324193.wav,5,15,marwar3,30.864
5949,323624.wav,1,15,marwar3,29.1555625
5950,319658.wav,5,15,marwar3,29.978625
5951,306230.wav,3,15,marwar3,57.096
5952,305053.wav,1,15,marwar3,55.30125
5954,261493.wav,1,15,marwar3,20.064
5955,261492.wav,5,15,marwar3,14.28
5956,260144.wav,4,15,marwar3,8.544
5961,246660.wav,1,15,marwar3,22.368
5962,246435.wav,4,15,marwar3,31.3208125
5963,246434.wav,1,15,marwar3,28.16
5964,211276.wav,3,15,marwar3,36.4046875
5965,209152.wav,4,15,marwar3,30.0805625
5967,199291.wav,1,15,marwar3,48.223125
5969,194053.wav,2,15,marwar3,10.9975625
5971,189752.wav,4,15,marwar3,30.22475
5973,182122.wav,1,15,marwar3,58.0789375
5976,179152.wav,1,15,marwar3,23.40575
5978,161941.wav,3,15,marwar3,38.1126875
5979,152698.wav,3,15,marwar3,24.24
5980,151533.wav,3,15,marwar3,13.464
5982,143206.wav,3,15,marwar3,55.5363125
5983,139010.wav,2,15,marwar3,26.3314375
5985,138799.wav,1,15,marwar3,59.298
5987,136246.wav,4,15,marwar3,42.405
5990,106173.wav,5,15,marwar3,46.5501875
5993,89795.wav,4,15,marwar3,35.1346875
5994,86031.wav,2,15,marwar3,10.008
5997,34184.wav,3,15,marwar3,42.631875
6000,678929.wav,3,15,marwar3,24.52
6001,674386.wav,2,15,marwar3,21.3333125
6002,665326.wav,4,15,marwar3,19.797375
6006,636366.wav,5,15,marwar3,26.468
6007,627954.wav,1,15,marwar3,30.31225
6008,627424.wav,1,15,marwar3,11.9044375
6009,618618.wav,2,15,marwar3,25.5245
6010,615737.wav,5,15,marwar3,37.012625
6014,697394.wav,3,16,sedwar1,21.577
6017,692707.wav,3,16,sedwar1,26.379375
6018,692043.wav,3,16,sedwar1,30.4278125
6022,688940.wav,1,16,sedwar1,34.614375
6023,688937.wav,1,16,sedwar1,30.872875
6024,688068.wav,2,16,sedwar1,25.5
6026,688065.wav,3,16,sedwar1,12.0
6029,687316.wav,5,16,sedwar1,50.0
6030,687315.wav,4,16,sedwar1,43.5
6031,687314.wav,3,16,sedwar1,6.5
6034,687311.wav,2,16,sedwar1,59.052
6035,679532.wav,5,16,sedwar1,10.611875
6037,672751.wav,3,16,sedwar1,25.35275
6038,672749.wav,2,16,sedwar1,18.769375
6039,672748.wav,2,16,sedwar1,34.562875
6040,672434.wav,2,16-16,sedwar1,24.6036875
6046,669847.wav,4,16-16-17,sedwar1,20.9991875
6049,667968.wav,2,16,sedwar1,11.6016875
6050,667966.wav,4,16,sedwar1,21.148625
6051,667874.wav,4,16,sedwar1,50.8516875
6055,666927.wav,4,16,sedwar1,50.2944375
6058,666813.wav,3,16,sedwar1,11.11125
6059,666707.wav,3,16,sedwar1,16.30825
6062,663333.wav,3,16,sedwar1,16.475
6069,659607.wav,5,16,sedwar1,16.6344375
6070,659241.wav,5,16,sedwar1,42.545
6071,658446.wav,3,16,sedwar1,44.9509375
6072,658345.wav,1,16,sedwar1,38.0956875
6073,657270.wav,1,16,sedwar1,45.6
6075,656734.wav,5,16,sedwar1,50.6916875
6076,656464.wav,1,16,sedwar1,30.625
6082,656283.wav,3,16,sedwar1,12.0523125
6086,655531.wav,4,16,sedwar1,57.2604375
6087,655464.wav,5,16,sedwar1,58.8001875
6092,652103.wav,1,16,sedwar1,13.653375
6094,651505.wav,2,16,sedwar1,57.176
6096,650713.wav,4,16,sedwar1,22.572
6098,650654.wav,5,16,sedwar1,20.844
6100,650256.wav,3,16,sedwar1,58.5143125
6102,650010.wav,5,16,sedwar1,45.0
6105,648983.wav,5,16,sedwar1,47.62125
6106,648586.wav,1,16,sedwar1,54.5015
6108,648546.wav,2,16,sedwar1,29.16425
6109,648545.wav,1,16,sedwar1,44.13175
6111,648541.wav,4,16,sedwar1,49.4265625
6116,648510.wav,4,16,sedwar1,44.922875
6117,648509.wav,2,16,sedwar1,42.922125
6118,648508.wav,3,16,sedwar1,51.68775
6122,648440.wav,3,16,sedwar1,49.8338125
6124,648193.wav,4,16,sedwar1,9.385
6125,647887.wav,2,16,sedwar1,36.28925
6126,647390.wav,3,16,sedwar1,22.02125
6127,647249.wav,1,16-17,sedwar1,31.764
6130,647219.wav,5,16,sedwar1,26.736
6131,645045.wav,5,16,sedwar1,53.61575
6135,644872.wav,2,16,sedwar1,19.663125
6136,644824.wav,1,16,sedwar1,6.2708125
6137,644691.wav,2,16,sedwar1,48.3265625
6138,644428.wav,2,16,sedwar1,38.07275
6139,644416.wav,5,16,sedwar1,48.5895625
6141,643611.wav,5,16,sedwar1,53.733875
6147,641335.wav,5,16,sedwar1,19.1953125
6148,640457.wav,4,16,sedwar1,44.669375
6151,640447.wav,2,16,sedwar1,51.069375
6152,640025.wav,5,16,sedwar1,6.5314375
6153,640009.wav,1,16,sedwar1,48.9041875
6154,639584.wav,5,16,sedwar1,11.5965
6156,638720.wav,2,16,sedwar1,30.1534375
6157,638044.wav,2,16,sedwar1,7.7938125
6161,632448.wav,3,16,sedwar1,10.685625
6162,632447.wav,5,16,sedwar1,51.0200625
6163,630913.wav,2,16,sedwar1,31.140625
6166,618116.wav,2,16,sedwar1,4.511375
6167,618101.wav,4,16,sedwar1,21.1355
6168,616123.wav,2,16,sedwar1,12.7396875
6170,613782.wav,3,16,sedwar1,14.260625
6171,613772.wav,3,16-14,sedwar1,54.5725
6173,602142.wav,2,16,sedwar1,18.024
6178,584360.wav,3,16,sedwar1,27.8486875
6179,584359.wav,3,16,sedwar1,55.373125
6183,582292.wav,4,16,sedwar1,25.3214375
6186,577623.wav,5,16,sedwar1,47.63475
6188,574964.wav,4,16,sedwar1,35.49775
6189,574639.wav,3,16,sedwar1,7.5696875
6191,573662.wav,3,16,sedwar1,45.803125
6194,571891.wav,4,16,sedwar1,37.752
6195,571890.wav,5,16-10,sedwar1,41.04
6199,571288.wav,2,16,sedwar1,39.2958125
6201,571114.wav,4,16,sedwar1,28.0223125
6203,569666.wav,5,16,sedwar1,21.6555
6206,568810.wav,3,16,sedwar1,9.740625
6207,566053.wav,4,16,sedwar1,48.2195625
6210,564246.wav,3,16,sedwar1,25.7391875
