,filename,fold,target,primary_label,durations
5284,638168.wav,5,15,marwar3,39.337
5285,638132.wav,5,15,marwar3,12.1805625
5286,636997.wav,3,15,marwar3,27.577
5287,633455.wav,5,15,marwar3,74.697625
5288,626806.wav,2,15,marwar3,32.3415
5289,623256.wav,3,15,marwar3,24.308
5290,622202.wav,1,15,marwar3,127.817125
5291,621957.wav,5,15,marwar3,27.494375
5292,619774.wav,5,15,marwar3,36.246375
5293,617054.wav,3,15,marwar3,43.329
5294,616555.wav,3,15,marwar3,35.8475625
5295,615519.wav,3,15,marwar3,44.5388125
5296,615518.wav,2,15,marwar3,75.46775
5297,615516.wav,2,15,marwar3,23.30125
5298,615515.wav,1,15,marwar3,29.231
5299,615511.wav,5,15,marwar3,19.618
5300,614681.wav,5,15,marwar3,37.686
5301,608609.wav,4,15,marwar3,36.6236875
5302,607100.wav,5,15,marwar3,96.4440625
5303,597343.wav,2,15,marwar3,40.41275
5304,596280.wav,3,15,marwar3,590.599375
5305,596258.wav,3,15,marwar3,609.6396875
5306,596227.wav,5,15,marwar3,591.9929375
5307,588037.wav,3,15,marwar3,21.499875
5308,588034.wav,2,15,marwar3,10.6590625
5309,586594.wav,1,15,marwar3,47.844
5310,584103.wav,5,15,marwar3,138.88
5311,583459.wav,2,15,marwar3,16.4105
5312,583458.wav,5,15,marwar3,29.8780625
5313,583380.wav,1,15,marwar3,40.309875
5314,583379.wav,2,15,marwar3,78.5391875
5315,581562.wav,2,15,marwar3,50.963125
5316,580487.wav,1,15,marwar3,39.7236875
5317,580482.wav,5,15,marwar3,3.4865625
5318,580481.wav,3,15,marwar3,14.735625
5319,580480.wav,2,15,marwar3,36.528375
5320,580479.wav,4,15,marwar3,24.870625
5321,580478.wav,3,15,marwar3,140.70325
5322,580477.wav,1,15,marwar3,7.453375
5323,580473.wav,2,15,marwar3,128.2354375
5324,574698.wav,1,15,marwar3,20.893
5325,574110.wav,2,15,marwar3,74.8786875
5326,573716.wav,4,15,marwar3,42.2255
5327,573056.wav,2,15,marwar3,46.346875
5328,573053.wav,3,15,marwar3,52.544125
5329,572033.wav,2,15-17,marwar3,62.5024375
5330,572032.wav,3,15,marwar3,66.568375
5331,571948.wav,3,15,marwar3,144.64
5332,571947.wav,5,15,marwar3,194.752
5333,571490.wav,5,15,marwar3,240.883625
5334,571489.wav,3,15,marwar3,21.5905
5335,571488.wav,3,15,marwar3,208.9635625
5336,571486.wav,4,15,marwar3,486.051375
5337,571485.wav,1,15,marwar3,20.3189375
5338,571477.wav,2,15,marwar3,240.098375
5339,571473.wav,2,15,marwar3,73.133875
5340,571472.wav,1,15,marwar3,84.753
5341,571470.wav,3,15,marwar3,29.5653125
5342,571468.wav,3,15,marwar3,60.1114375
5343,571425.wav,1,15,marwar3,68.448
5344,571363.wav,2,15,marwar3,72.578625
5345,571358.wav,5,15,marwar3,31.347
5346,571106.wav,2,15,marwar3,55.5624375
5347,570873.wav,1,15,marwar3,113.0783125
5348,570302.wav,3,15,marwar3,48.018875
5349,570194.wav,3,15,marwar3,24.63125
5350,570192.wav,5,15-17,marwar3,52.67
5351,570081.wav,5,15,marwar3,189.518375
5352,569914.wav,4,15,marwar3,38.7114375
5353,569872.wav,2,15,marwar3,54.151875
5354,569871.wav,3,15,marwar3,281.65225
5355,569686.wav,3,15-16,marwar3,156.21525
5356,569646.wav,4,15,marwar3,51.5135
5357,569634.wav,1,15,marwar3,100.022875
5358,569492.wav,1,15,marwar3,67.71225
5359,569489.wav,5,15,marwar3,72.7705625
5360,569486.wav,1,15,marwar3,69.86525
5361,569485.wav,3,15,marwar3,102.060875
5362,569125.wav,2,15,marwar3,34.2696875
5363,568701.wav,4,15,marwar3,24.9059375
5364,568700.wav,4,15,marwar3,17.69175
5365,568699.wav,4,15,marwar3,65.728375
5366,568698.wav,4,15,marwar3,83.523625
5367,568259.wav,4,15,marwar3,65.071
5368,567884.wav,2,15,marwar3,90.4098125
5369,567881.wav,1,15,marwar3,95.007375
5370,567879.wav,2,15,marwar3,50.2335
5371,567331.wav,5,15-15-16,marwar3,133.022125
5372,567254.wav,5,15,marwar3,457.4695
5373,567109.wav,1,15,marwar3,65.28
5374,567107.wav,5,15,marwar3,87.327375
5375,566747.wav,2,15,marwar3,73.7698125
5376,566253.wav,3,15,marwar3,57.4193125
5377,566031.wav,2,15,marwar3,171.2326875
5378,565681.wav,5,15,marwar3,46.3935
5379,565680.wav,4,15,marwar3,98.0375625
5380,565352.wav,5,15,marwar3,162.7865
5381,565334.wav,2,15,marwar3,69.7208125
5382,565314.wav,1,15-16,marwar3,34.4555
5383,565290.wav,3,15,marwar3,106.533
5384,565131.wav,2,15,marwar3,290.769
5385,564711.wav,2,15,marwar3,51.7754375
5386,564556.wav,1,15,marwar3,38.269375
5387,564453.wav,4,15,marwar3,78.9943125
5388,564448.wav,3,15,marwar3,170.6840625
5389,564349.wav,4,15,marwar3,53.577125
5390,564301.wav,1,15-16,marwar3,114.28575
5391,564009.wav,1,15,marwar3,74.8408125
5392,563907.wav,3,15,marwar3,165.36
5393,563752.wav,5,15,marwar3,60.0
5394,563731.wav,3,15,marwar3,32.8359375
5395,563686.wav,3,15,marwar3,39.40425
5396,563274.wav,3,15,marwar3,159.111875
5397,563273.wav,5,15,marwar3,74.8930625
5398,563108.wav,4,15,marwar3,78.4990625
5399,562997.wav,5,15,marwar3,136.03375
5400,562796.wav,5,15,marwar3,38.24325
5401,562485.wav,3,15,marwar3,95.791
5402,562484.wav,4,15,marwar3,89.521625
5403,562047.wav,5,15,marwar3,67.4045
5404,562029.wav,4,15,marwar3,71.471
5405,562028.wav,5,15,marwar3,71.471
5406,561643.wav,4,15,marwar3,280.76325
5407,561053.wav,5,15,marwar3,14.747125
5408,560943.wav,1,15,marwar3,44.2759375
5409,560942.wav,2,15,marwar3,20.6599375
5410,560937.wav,4,15,marwar3,14.789875
5411,560934.wav,4,15,marwar3,37.3976875
5412,560933.wav,3,15,marwar3,157.187875
5413,560932.wav,2,15,marwar3,200.34275
5414,560930.wav,1,15,marwar3,8.992875
5415,560927.wav,5,15,marwar3,62.8084375
5416,560924.wav,5,15,marwar3,12.77575
5417,560920.wav,4,15,marwar3,244.236875
5418,560910.wav,2,15,marwar3,8.2866875
5419,560909.wav,1,15,marwar3,7.259125
5420,560908.wav,3,15,marwar3,6.231375
5421,560905.wav,5,15,marwar3,58.183125
5422,560904.wav,1,15,marwar3,132.9740625
5423,560902.wav,2,15,marwar3,85.4666875
5424,560007.wav,3,15,marwar3,59.7159375
5425,559958.wav,3,15,marwar3,50.5608125
5426,559753.wav,5,15,marwar3,69.072
5427,559739.wav,5,15,marwar3,60.096
5428,559733.wav,3,15,marwar3,69.264
5429,557274.wav,1,15,marwar3,139.6875
5430,556120.wav,4,15,marwar3,147.958125
5431,555326.wav,2,15,marwar3,30.061
5432,536555.wav,3,15,marwar3,22.6715625
5433,531359.wav,4,15,marwar3,12.312
5434,531358.wav,1,15,marwar3,44.232
5435,531357.wav,1,15,marwar3,37.034
5436,530718.wav,4,15,marwar3,31.7039375
5437,528052.wav,1,15,marwar3,24.7169375
5438,521209.wav,5,15,marwar3,16.8490625
5439,519982.wav,4,15,marwar3,83.591875
5440,519981.wav,5,15,marwar3,119.066125
5441,519980.wav,5,15,marwar3,125.1265625
5442,519728.wav,4,15,marwar3,28.1891875
5443,507654.wav,1,15,marwar3,82.0840625
5444,496658.wav,1,15,marwar3,895.0535
5445,493203.wav,1,15,marwar3,936.7125
5446,492971.wav,3,15,marwar3,2791.317
5447,492970.wav,3,15,marwar3,2761.0
5448,492969.wav,2,15,marwar3,2760.0
5449,492823.wav,4,15-16,marwar3,599.91
5450,492822.wav,2,15-16,marwar3,601.38
5451,492821.wav,1,15-16,marwar3,601.48
5452,492395.wav,5,15,marwar3,177.84
5453,490369.wav,1,15,marwar3,116.2449375
5454,490368.wav,5,15,marwar3,28.7346875
5455,487527.wav,2,15,marwar3,132.258
5456,487058.wav,2,15,marwar3,114.935375
5457,486919.wav,5,15,marwar3,73.296
5458,486107.wav,3,15,marwar3,26.8074375
5459,484974.wav,5,15,marwar3,91.6636875
5460,484973.wav,2,15,marwar3,47.8563125
5461,484971.wav,1,15,marwar3,85.76
5462,484842.wav,3,15,marwar3,37.7469375
5463,484841.wav,3,15,marwar3,69.7469375
5464,484840.wav,3,15,marwar3,33.64575
5465,484186.wav,4,15,marwar3,174.5501875
5466,483101.wav,4,15,marwar3,27.910375
5467,482662.wav,2,15,marwar3,214.9800625
5468,482512.wav,3,15,marwar3,492.08275
5469,482499.wav,1,15,marwar3,3294.98125
5470,481967.wav,5,15,marwar3,91.4958125
5471,480968.wav,4,15,marwar3,282.4620625
5472,480685.wav,2,15,marwar3,35.6049375
5473,480395.wav,2,15,marwar3,91.6368125
5474,479612.wav,4,15,marwar3,23.7975625
5475,479091.wav,1,15,marwar3,15.5890625
5476,478878.wav,4,15,marwar3,566.76
5477,478789.wav,2,15,marwar3,40.0
5478,478612.wav,1,15,marwar3,125.016
5479,478416.wav,5,15,marwar3,66.533875
5480,478314.wav,3,15,marwar3,23.5868125
5481,478289.wav,5,15,marwar3,1040.448
5482,478096.wav,3,15,marwar3,52.9606875
5483,477943.wav,2,15,marwar3,230.1380625
5484,477938.wav,2,15,marwar3,185.8430625
5485,477935.wav,1,15,marwar3,60.006125
5486,477933.wav,5,15,marwar3,197.812125
5487,477930.wav,3,15,marwar3,60.41875
5488,477928.wav,5,15,marwar3,142.0674375
5489,477926.wav,2,15,marwar3,251.0816875
5490,477705.wav,2,15,marwar3,87.24
5491,477704.wav,1,15,marwar3,36.768
5492,477701.wav,5,15,marwar3,101.2143125
5493,477518.wav,2,15,marwar3,15.8563125
5494,477112.wav,3,15,marwar3,82.008
5495,476939.wav,3,15,marwar3,47.28
5496,469077.wav,2,15,marwar3,28.499625
5497,464157.wav,5,15,marwar3,35.6289375
5498,461550.wav,5,15,marwar3,28.8884375
5499,460561.wav,1,15,marwar3,26.72325
5500,456981.wav,2,15,marwar3,18.102875
5501,451175.wav,4,15,marwar3,51.390375
5502,448384.wav,4,15,marwar3,194.50775
5503,447521.wav,3,15,marwar3,15.264
5504,445206.wav,3,15,marwar3,224.4746875
5505,445204.wav,5,15,marwar3,42.9750625
5506,444583.wav,1,15,marwar3,202.995125
5507,441883.wav,5,15,marwar3,26.3556875
5508,436732.wav,2,15,marwar3,55.0410625
5509,428249.wav,3,15,marwar3,34.863
5510,424454.wav,1,15,marwar3,50.976
5511,422893.wav,1,15,marwar3,38.6365
5512,422560.wav,4,15,marwar3,124.506
5513,422009.wav,1,15-12,marwar3,1129.704
5514,421771.wav,5,15,marwar3,50.9388125
5515,420783.wav,2,15,marwar3,105.372
5516,420764.wav,4,15,marwar3,513.5935
5517,420762.wav,2,15-15,marwar3,439.08
5518,420743.wav,5,15,marwar3,97.531375
5519,420701.wav,3,15,marwar3,39.912
5520,420699.wav,4,15,marwar3,111.4205
5521,420003.wav,2,15,marwar3,141.1668125
5522,419840.wav,4,15-17-16,marwar3,56.842875
5523,419743.wav,3,15-15-17,marwar3,143.2043125
5524,418230.wav,4,15,marwar3,23.452
5525,418229.wav,3,15,marwar3,27.452
5526,418063.wav,2,15,marwar3,68.179625
5527,417238.wav,3,15,marwar3,24.3210625
5528,417218.wav,1,15,marwar3,41.9265625
5529,416863.wav,1,15,marwar3,80.2635
5530,416543.wav,3,15,marwar3,68.3545625
5531,415941.wav,3,15,marwar3,209.376
5532,415567.wav,3,15,marwar3,41.0373125
5533,403029.wav,5,15,marwar3,38.3820625
5534,402844.wav,3,15,marwar3,128.9094375
5535,394876.wav,3,15,marwar3,46.5240625
5536,394874.wav,1,15,marwar3,58.0440625
5537,394769.wav,3,15,marwar3,24.8163125
5538,391017.wav,5,15,marwar3,137.536
5539,385577.wav,5,15,marwar3,30.511
5540,385558.wav,4,15,marwar3,13.06125
5541,381474.wav,1,15,marwar3,45.087375
5542,381473.wav,2,15,marwar3,45.2701875
5543,381472.wav,4,15,marwar3,36.3363125
5544,381263.wav,5,15,marwar3,20.1359375
5545,379239.wav,2,15,marwar3,188.3551875
5546,379238.wav,3,15,marwar3,88.8629375
5547,379236.wav,3,15,marwar3,283.7094375
5548,379234.wav,4,15,marwar3,96.908125
5549,377416.wav,4,15,marwar3,77.5471875
5550,377163.wav,1,15,marwar3,91.6114375
5551,376149.wav,4,15,marwar3,48.2220625
5552,376148.wav,2,15,marwar3,20.0098125
5553,376147.wav,2,15,marwar3,20.715125
5554,375757.wav,2,15,marwar3,122.1349375
5555,375756.wav,3,15,marwar3,109.249125
5556,375050.wav,1,15-10,marwar3,43.0236875
5557,374212.wav,2,15,marwar3,48.0608125
5558,374211.wav,2,15,marwar3,35.5290625
5559,373752.wav,4,15,marwar3,67.5004375
5560,373113.wav,5,15,marwar3,71.862875
5561,372436.wav,5,15,marwar3,94.82625
5562,372388.wav,2,15,marwar3,157.0220625
5563,371957.wav,5,15,marwar3,44.6479375
5564,371415.wav,4,15,marwar3,120.2155
5565,371382.wav,3,15,marwar3,69.093875
5566,371247.wav,5,15,marwar3,87.3075
5567,370926.wav,3,15,marwar3,381.0220625
5568,369993.wav,1,15,marwar3,75.5471875
5569,367306.wav,1,15,marwar3,470.025875
5570,367294.wav,3,15,marwar3,18.3489375
5571,367291.wav,1,15,marwar3,30.1211875
5572,364863.wav,3,15,marwar3,34.3303125
5573,364292.wav,5,15,marwar3,36.336
5574,343866.wav,1,15-15,marwar3,170.9191875
5575,343864.wav,4,15,marwar3,311.379625
5576,332341.wav,1,15,marwar3,18.690875
5577,328580.wav,3,15,marwar3,53.2114375
5578,328579.wav,3,15,marwar3,56.9730625
5579,326884.wav,3,15,marwar3,73.457375
5580,326311.wav,1,15,marwar3,327.241
5581,325635.wav,3,15,marwar3,111.7790625
5582,325214.wav,1,15,marwar3,123.938375
5583,324832.wav,2,15,marwar3,68.911
5584,323714.wav,1,15,marwar3,127.5820625
5585,323655.wav,4,15,marwar3,59.0715625
5586,323653.wav,3,15,marwar3,33.22775
5587,321688.wav,3,15,marwar3,31.08575
5588,321306.wav,2,15,marwar3,2.998625
5589,320451.wav,4,15,marwar3,195.013875
5590,320405.wav,4,15,marwar3,153.3126875
5591,320103.wav,3,15,marwar3,52.53225
5592,319396.wav,3,15,marwar3,391.680375
5593,319351.wav,4,15,marwar3,87.54525
5594,318873.wav,3,15,marwar3,390.4
5595,318229.wav,5,15,marwar3,43.9055
5596,318212.wav,4,15,marwar3,151.1215
5597,317852.wav,4,15,marwar3,90.34475
5598,317627.wav,2,15,marwar3,118.4925
5599,317212.wav,2,15,marwar3,390.2955
5600,317211.wav,5,15,marwar3,408.0065625
5601,317209.wav,5,15,marwar3,339.2
5602,316855.wav,3,15,marwar3,120.9730625
5603,309377.wav,5,15,marwar3,53.235875
5604,299122.wav,4,15,marwar3,34.0199375
5605,299121.wav,1,15,marwar3,43.296
5606,293260.wav,1,15,marwar3,42.984
5607,289518.wav,5,15,marwar3,213.3143125
5608,287207.wav,1,15,marwar3,47.3765625
5609,287205.wav,4,15,marwar3,45.5985
5610,287203.wav,1,15,marwar3,30.9730625
5611,287202.wav,4,15,marwar3,42.4899375
5612,287200.wav,2,15,marwar3,49.0840625
5613,287199.wav,5,15,marwar3,16.9598125
5614,287198.wav,5,15,marwar3,16.9598125
5615,287196.wav,5,15,marwar3,123.2746875
5616,283348.wav,5,15,marwar3,865.7643125
5617,283335.wav,4,15,marwar3,699.77025
5618,283220.wav,3,15,marwar3,370.6860625
5619,282371.wav,1,15,marwar3,40.593375
5620,281504.wav,4,15,marwar3,87.118375
5621,279159.wav,3,15,marwar3,9.2143125
5622,264902.wav,5,15,marwar3,63.138
5623,260146.wav,4,15,marwar3,9.744
5624,260136.wav,3,15,marwar3,27.624
5625,260135.wav,3,15,marwar3,22.92
5626,260133.wav,5,15,marwar3,57.48
5627,260132.wav,5,15,marwar3,37.104
5628,256941.wav,1,15,marwar3,40.584
5629,256897.wav,5,15,marwar3,28.2645
5630,256799.wav,2,15,marwar3,65.8025
5631,254855.wav,4,15,marwar3,37.2
5632,254523.wav,1,15,marwar3,83.745
5633,254499.wav,5,15,marwar3,33.64575
5634,253631.wav,2,15,marwar3,78.1845
5635,253218.wav,4,15,marwar3,172.032
5636,252933.wav,3,15,marwar3,37.249
5637,252635.wav,2,15,marwar3,605.649
5638,252609.wav,1,15,marwar3,27.768
5639,252481.wav,4,15,marwar3,227.8149375
5640,252243.wav,5,15,marwar3,226.5106875
5641,252105.wav,5,15,marwar3,236.40925
5642,252060.wav,1,15,marwar3,31.111875
5643,252057.wav,4,15,marwar3,24.529
5644,252056.wav,2,15,marwar3,31.111875
5645,252039.wav,2,15,marwar3,73.22125
5646,251963.wav,3,15,marwar3,70.635125
5647,247885.wav,4,15,marwar3,27.45575
5648,247262.wav,3,15,marwar3,75.768
5649,246661.wav,1,15,marwar3,36.936
5650,246466.wav,4,15,marwar3,251.544
5651,246398.wav,1,15,marwar3,945.792
5652,246292.wav,3,15,marwar3,163.704
5653,245954.wav,1,15,marwar3,552.822875
5654,245953.wav,2,15,marwar3,65.111
5655,245942.wav,1,15,marwar3,108.984
5656,245726.wav,2,15-16,marwar3,21.551
5657,245722.wav,3,15,marwar3,508.125125
5658,245493.wav,4,15,marwar3,96.6414375
5659,241879.wav,4,15,marwar3,39.5356875
5660,240858.wav,2,15,marwar3,49.71875
5661,217888.wav,2,15,marwar3,52.453875
5662,216103.wav,4,15,marwar3,17.7775
5663,211466.wav,2,15,marwar3,123.15575
5664,211033.wav,4,15,marwar3,95.48625
5665,211025.wav,4,15,marwar3,19.56575
5666,209155.wav,1,15,marwar3,103.42325
5667,209154.wav,5,15,marwar3,137.503875
5668,209153.wav,2,15,marwar3,28.7680625
5669,209151.wav,1,15,marwar3,154.339125
5670,209149.wav,2,15,marwar3,51.7135625
5671,200504.wav,1,15,marwar3,28.297
5672,199254.wav,1,15,marwar3,106.737375
5673,198394.wav,1,15,marwar3,106.804375
5674,198325.wav,3,15,marwar3,278.832125
5675,198324.wav,1,15,marwar3,220.3178125
5676,198323.wav,4,15,marwar3,89.2615
5677,198322.wav,2,15,marwar3,211.01825
5678,198256.wav,4,15-10,marwar3,86.95925
5679,195477.wav,2,15,marwar3,1127.955375
5680,193574.wav,1,15,marwar3,9.8220625
5681,193573.wav,4,15,marwar3,41.4040625
5682,193572.wav,5,15,marwar3,61.257125
5683,193353.wav,3,15,marwar3,73.152
5684,192352.wav,5,15,marwar3,30.9521875
5685,190925.wav,3,15,marwar3,131.475375
5686,190715.wav,4,15,marwar3,22.9365625
5687,190140.wav,2,15,marwar3,41.4051875
5688,189886.wav,2,15,marwar3,55.7714375
5689,189751.wav,2,15,marwar3,46.2378125
5690,187728.wav,2,15,marwar3,63.530875
5691,186471.wav,2,15,marwar3,114.70475
5692,186469.wav,3,15,marwar3,128.2623125
5693,183731.wav,5,15-12,marwar3,211.656
5694,183727.wav,4,15-12,marwar3,217.296
5695,183661.wav,1,15-12,marwar3,240.24
5696,181506.wav,2,15-15,marwar3,204.6
5697,181504.wav,5,15-15,marwar3,261.072
5698,181503.wav,1,15-15,marwar3,215.688
5699,181502.wav,2,15,marwar3,15.62125
5700,181501.wav,3,15,marwar3,20.42775
5701,181421.wav,2,15,marwar3,89.350375
5702,181367.wav,2,15,marwar3,119.136
5703,181306.wav,4,15,marwar3,144.670125
5704,181199.wav,3,15,marwar3,253.3355
5705,180435.wav,3,15,marwar3,370.6938125
5706,180410.wav,3,15,marwar3,88.7856875
5707,180375.wav,1,15,marwar3,33.528
5708,180373.wav,4,15,marwar3,34.464
5709,180372.wav,5,15,marwar3,32.52
5710,180370.wav,1,15,marwar3,26.232
5711,180171.wav,5,15,marwar3,214.12575
5712,180132.wav,1,15,marwar3,71.62775
5713,180130.wav,3,15,marwar3,71.62775
5714,180067.wav,4,15,marwar3,88.386625
5715,179762.wav,5,15,marwar3,116.167625
5716,179610.wav,2,15,marwar3,153.46475
5717,179520.wav,2,15,marwar3,54.3900625
5718,179151.wav,2,15,marwar3,52.506125
5719,179150.wav,5,15,marwar3,25.54775
5720,177531.wav,3,15,marwar3,42.5265625
5721,176550.wav,5,15,marwar3,71.0791875
5722,165917.wav,4,15,marwar3,35.88
5723,153172.wav,5,15,marwar3,145.848
5724,151506.wav,4,15,marwar3,45.888
5725,142748.wav,1,15,marwar3,105.718625
5726,142432.wav,4,15,marwar3,125.7645625
5727,141192.wav,4,15,marwar3,69.432
5728,139981.wav,5,15,marwar3,91.416
5729,139379.wav,4,15,marwar3,40.25575
5730,138104.wav,5,15,marwar3,114.660125
5731,136666.wav,3,15,marwar3,114.9126875
5732,136203.wav,2,15,marwar3,99.432
5733,136202.wav,3,15,marwar3,83.136
5734,136080.wav,3,15,marwar3,260.4144375
5735,135929.wav,2,15,marwar3,91.7400625
5736,135924.wav,2,15,marwar3,32.5425625
5737,133971.wav,5,15,marwar3,37.053375
5738,133970.wav,2,15,marwar3,90.9980625
5739,113692.wav,3,15,marwar3,132.7543125
5740,110361.wav,2,15,marwar3,59.3240625
5741,106871.wav,2,15,marwar3,30.6155
5742,105115.wav,4,15,marwar3,49.76325
5743,103579.wav,3,15,marwar3,105.195125
5744,103413.wav,5,15,marwar3,91.416
5745,103214.wav,2,15,marwar3,20.558375
5746,103213.wav,2,15,marwar3,175.647375
5747,103072.wav,4,15,marwar3,109.6955
5748,102982.wav,2,15,marwar3,126.798375
5749,102004.wav,3,15,marwar3,77.035125
5750,102003.wav,4,15,marwar3,62.0669375
5751,101776.wav,5,15,marwar3,116.235625
5752,101026.wav,2,15,marwar3,86.2770625
5753,91364.wav,4,15-15,marwar3,93.309375
5754,91363.wav,5,15-15,marwar3,112.509375
5755,91146.wav,5,15,marwar3,125.49225
5756,89963.wav,3,15,marwar3,71.810625
5757,89906.wav,3,15,marwar3,143.778
5758,89808.wav,5,15,marwar3,51.35675
5759,89807.wav,1,15,marwar3,64.1045
5760,89805.wav,5,15,marwar3,41.6653125
5761,89804.wav,5,15,marwar3,41.6653125
5762,89800.wav,5,15,marwar3,37.9559375
5763,89797.wav,1,15,marwar3,40.881625
5764,89796.wav,2,15,marwar3,63.7649375
5765,89783.wav,5,15,marwar3,63.6865625
5766,89197.wav,3,15,marwar3,27.6114375
5767,87107.wav,5,15,marwar3,23.19675
5768,84152.wav,3,15,marwar3,124.0555
5769,83587.wav,1,15,marwar3,39.471
5770,83201.wav,3,15,marwar3,56.4245
5771,81340.wav,4,15,marwar3,99.0040625
5772,79869.wav,5,15,marwar3,69.9298125
5773,74606.wav,5,15,marwar3,107.493875
5774,67204.wav,4,15,marwar3,25.99475
5775,67198.wav,3,15,marwar3,13.1349375
5776,67197.wav,1,15,marwar3,95.8005625
5777,62081.wav,1,15,marwar3,31.2685625
5778,62076.wav,5,15,marwar3,10.8408125
5779,56801.wav,5,15,marwar3,105.4499375
5780,54510.wav,3,15,marwar3,11.337125
5781,50647.wav,4,15,marwar3,101.995375
5782,38223.wav,2,15-15,marwar3,114.207375
5783,35992.wav,2,15,marwar3,131.436
5784,35207.wav,4,15,marwar3,57.7045
5785,29644.wav,5,15,marwar3,161.8024375
5786,29164.wav,1,15,marwar3,51.2
5787,25455.wav,2,15,marwar3,106.8408125
5788,24803.wav,1,15-15,marwar3,125.779625
5789,699196.wav,4,15,marwar3,328.0269375
5790,699173.wav,1,15,marwar3,696.28
5791,697057.wav,5,15,marwar3,9.526
5792,696150.wav,3,15,marwar3,18.8081875
5793,692243.wav,1,15,marwar3,35.932875
5794,690390.wav,1,15,marwar3,137.813375
5795,673142.wav,2,15,marwar3,90.2561875
5796,671444.wav,4,15,marwar3,14.8555625
5797,664570.wav,5,15,marwar3,20.354125
5798,663618.wav,4,15,marwar3,66.8984375
5799,662419.wav,3,15,marwar3,21.507
5800,659771.wav,3,15,marwar3,146.176
5801,659731.wav,4,15,marwar3,145.5946875
5802,659721.wav,2,15,marwar3,132.941625
5803,659458.wav,1,15,marwar3,241.800375
5804,658234.wav,4,15,marwar3,222.9766875
5805,657600.wav,3,15,marwar3,146.744375
5806,657230.wav,1,15,marwar3,55.250625
5807,656471.wav,3,15-17,marwar3,121.760375
5808,656273.wav,4,15,marwar3,107.346
5809,656180.wav,3,15,marwar3,26.7946875
5810,656137.wav,1,15,marwar3,107.0016875
5811,656136.wav,5,15,marwar3,114.811375
5812,656134.wav,4,15,marwar3,50.1621875
5813,655780.wav,4,15,marwar3,152.2361875
5814,655720.wav,3,15,marwar3,35.84
5815,654970.wav,1,15,marwar3,80.3178125
5816,654897.wav,4,15,marwar3,124.8555
5817,654576.wav,2,15,marwar3,42.997375
5818,654512.wav,3,15,marwar3,384.0970625
5819,654508.wav,4,15,marwar3,37.8785
5820,654507.wav,1,15,marwar3,142.9513125
5821,654506.wav,4,15,marwar3,126.0765
5822,654505.wav,2,15,marwar3,70.194875
5823,654504.wav,1,15,marwar3,8.018
5824,654503.wav,5,15,marwar3,57.73175
5825,654308.wav,3,15,marwar3,1.54125
5826,654190.wav,4,15,marwar3,19.957625
5827,654188.wav,3,15,marwar3,15.6708125
5828,654187.wav,5,15,marwar3,18.7790625
5829,654186.wav,4,15,marwar3,12.5625625
5830,654185.wav,4,15,marwar3,31.2250625
5831,654164.wav,1,15,marwar3,44.2538125
5832,653906.wav,4,15,marwar3,220.533875
5833,653522.wav,3,15,marwar3,24.699875
5834,653197.wav,2,15,marwar3,144.0239375
5835,635000.wav,4,15,marwar3,32.134
5836,633098.wav,2,15,marwar3,26.6725625
5837,633097.wav,3,15,marwar3,20.1019375
5838,628106.wav,5,15,marwar3,84.1183125
5839,625650.wav,1,15,marwar3,53.3866875
5840,625018.wav,1,15,marwar3,22.0620625
5841,614995.wav,4,15,marwar3,34.392
5842,613427.wav,2,15,marwar3,397.438125
5843,611686.wav,1,15,marwar3,11.7545625
5844,610024.wav,5,15,marwar3,12.4183125
5845,598084.wav,3,15-17,marwar3,184.248
5846,598080.wav,5,15,marwar3,181.7174375
5847,585385.wav,5,15,marwar3,162.951875
5848,578967.wav,5,15,marwar3,28.856375
5849,578966.wav,3,15,marwar3,5.57575
5850,578964.wav,2,15,marwar3,26.1643125
5851,578963.wav,5,15,marwar3,4.742375
5852,577610.wav,4,15,marwar3,378.0186875
5853,577608.wav,1,15,marwar3,100.65175
5854,577607.wav,1,15,marwar3,346.5094375
5855,575159.wav,1,15,marwar3,39.0260625
5856,571952.wav,5,15,marwar3,33.489
5857,568257.wav,3,15,marwar3,154.6449375
5858,567523.wav,5,15,marwar3,41.7959375
5859,567516.wav,1,15,marwar3,227.99675
5860,566846.wav,5,15,marwar3,132.332625
5861,566276.wav,1,15,marwar3,162.4106875
5862,566010.wav,2,15,marwar3,61.779625
5863,565414.wav,5,15,marwar3,252.447375
5864,563765.wav,1,15,marwar3,60.0
5865,563095.wav,3,15,marwar3,50.4
5866,562658.wav,4,15,marwar3,240.136
5867,562214.wav,1,15,marwar3,1648.75425
5868,562213.wav,3,15,marwar3,2062.33525
5869,562212.wav,2,15,marwar3,429.8251875
5870,561759.wav,2,15,marwar3,45.9135625
5871,561756.wav,1,15,marwar3,6.4548125
5872,561753.wav,2,15,marwar3,10.5660625
5873,561749.wav,5,15,marwar3,138.687625
5874,561745.wav,1,15,marwar3,65.3115625
5875,561743.wav,1,15,marwar3,71.05425
5876,558881.wav,3,15,marwar3,29.568
5877,546990.wav,5,15,marwar3,56.4554375
5878,535749.wav,4,15,marwar3,30.7720625
5879,534852.wav,2,15,marwar3,26.5
5880,532768.wav,5,15,marwar3,3.12675
5881,530802.wav,4,15,marwar3,15.436625
5882,526311.wav,4,15,marwar3,48.50125
5883,526309.wav,2,15,marwar3,78.734625
