duration,length,primary_label,secondary_labels,filename
10.0,320000,,[],ff1010_108356_0.npy
10.0,320000,,[],ff1010_108357_0.npy
10.0,320000,,[],ff1010_108358_0.npy
10.0,320000,,[],ff1010_108359_0.npy
10.0,320000,,[],ff1010_108360_0.npy
10.0,320000,,[],ff1010_108362_0.npy
10.0,320000,,[],ff1010_108403_0.npy
10.0,320000,,[],ff1010_108404_0.npy
10.0,320000,,[],ff1010_108509_0.npy
10.0,320000,,[],ff1010_108541_0.npy
10.0,320000,,[],ff1010_108605_0.npy
10.0,320000,,[],ff1010_108656_0.npy
10.0,320000,,[],ff1010_108657_0.npy
10.0,320000,,[],ff1010_108959_0.npy
10.0,320000,,[],ff1010_109082_0.npy
10.0,320000,,[],ff1010_109083_0.npy
10.0,320000,,[],ff1010_109084_0.npy
10.0,320000,,[],ff1010_109086_0.npy
10.0,320000,,[],ff1010_109087_0.npy
10.0,320000,,[],ff1010_109088_0.npy
10.0,320000,,[],ff1010_109089_0.npy
10.0,320000,,[],ff1010_109091_0.npy
10.0,320000,,[],ff1010_109092_0.npy
10.0,320000,,[],ff1010_109101_0.npy
10.0,320000,,[],ff1010_109115_0.npy
10.0,320000,,[],ff1010_109140_0.npy
10.0,320000,,[],ff1010_109152_0.npy
10.0,320000,,[],ff1010_109153_0.npy
10.0,320000,,[],ff1010_109154_0.npy
10.0,320000,,[],ff1010_109155_0.npy
10.0,320000,,[],ff1010_109157_0.npy
10.0,320000,,[],ff1010_109230_0.npy
10.0,320000,,[],ff1010_109232_0.npy
10.0,320000,,[],ff1010_109371_0.npy
10.0,320000,,[],ff1010_109372_0.npy
10.0,320000,,[],ff1010_109373_0.npy
10.0,320000,,[],ff1010_109374_0.npy
10.0,320000,,[],ff1010_109375_0.npy
10.0,320000,,[],ff1010_109376_0.npy
10.0,320000,,[],ff1010_109377_0.npy
10.0,320000,,[],ff1010_109484_0.npy
10.0,320000,,[],ff1010_110119_0.npy
10.0,320000,,[],ff1010_110122_0.npy
10.0,320000,,[],ff1010_110123_0.npy
10.0,320000,,[],ff1010_110124_0.npy
10.0,320000,,[],ff1010_110160_0.npy
10.0,320000,,[],ff1010_110161_0.npy
10.0,320000,,[],ff1010_110167_0.npy
10.0,320000,,[],ff1010_110378_0.npy
10.0,320000,,[],ff1010_110379_0.npy
10.0,320000,,[],ff1010_110380_0.npy
10.0,320000,,[],ff1010_110381_0.npy
10.0,320000,,[],ff1010_110686_0.npy
10.0,320000,,[],ff1010_110687_0.npy
10.0,320000,,[],ff1010_110688_0.npy
10.0,320000,,[],ff1010_110692_0.npy
10.0,320000,,[],ff1010_110693_0.npy
10.0,320000,,[],ff1010_110694_0.npy
10.0,320000,,[],ff1010_110740_0.npy
10.0,320000,,[],ff1010_110912_0.npy
10.0,320000,,[],ff1010_110913_0.npy
10.0,320000,,[],ff1010_110915_0.npy
10.0,320000,,[],ff1010_110916_0.npy
10.0,320000,,[],ff1010_110996_0.npy
10.0,320000,,[],ff1010_110997_0.npy
10.0,320000,,[],ff1010_111000_0.npy
10.0,320000,,[],ff1010_111001_0.npy
10.0,320000,,[],ff1010_111002_0.npy
10.0,320000,,[],ff1010_111003_0.npy
10.0,320000,,[],ff1010_111004_0.npy
10.0,320000,,[],ff1010_111051_0.npy
10.0,320000,,[],ff1010_111171_0.npy
10.0,320000,,[],ff1010_111172_0.npy
10.0,320000,,[],ff1010_111173_0.npy
10.0,320000,,[],ff1010_111174_0.npy
10.0,320000,,[],ff1010_111175_0.npy
10.0,320000,,[],ff1010_111176_0.npy
10.0,320000,,[],ff1010_111177_0.npy
10.0,320000,,[],ff1010_111178_0.npy
10.0,320000,,[],ff1010_111179_0.npy
10.0,320000,,[],ff1010_111180_0.npy
10.0,320000,,[],ff1010_111181_0.npy
10.0,320000,,[],ff1010_111182_0.npy
10.0,320000,,[],ff1010_111183_0.npy
10.0,320000,,[],ff1010_111184_0.npy
10.0,320000,,[],ff1010_111185_0.npy
10.0,320000,,[],ff1010_111201_0.npy
10.0,320000,,[],ff1010_111211_0.npy
10.0,320000,,[],ff1010_111212_0.npy
10.0,320000,,[],ff1010_111213_0.npy
10.0,320000,,[],ff1010_111393_0.npy
10.0,320000,,[],ff1010_111395_0.npy
10.0,320000,,[],ff1010_111396_0.npy
10.0,320000,,[],ff1010_111403_0.npy
10.0,320000,,[],ff1010_111405_0.npy
10.0,320000,,[],ff1010_111664_0.npy
10.0,320000,,[],ff1010_111666_0.npy
10.0,320000,,[],ff1010_111667_0.npy
10.0,320000,,[],ff1010_111668_0.npy
10.0,320000,,[],ff1010_111669_0.npy
10.0,320000,,[],ff1010_111737_0.npy
10.0,320000,,[],ff1010_111947_0.npy
10.0,320000,,[],ff1010_111948_0.npy
10.0,320000,,[],ff1010_111949_0.npy
10.0,320000,,[],ff1010_112184_0.npy
10.0,320000,,[],ff1010_112187_0.npy
10.0,320000,,[],ff1010_112188_0.npy
10.0,320000,,[],ff1010_112250_0.npy
10.0,320000,,[],ff1010_112252_0.npy
10.0,320000,,[],ff1010_112291_0.npy
10.0,320000,,[],ff1010_112398_0.npy
10.0,320000,,[],ff1010_112589_0.npy
10.0,320000,,[],ff1010_112627_0.npy
10.0,320000,,[],ff1010_112628_0.npy
10.0,320000,,[],ff1010_112662_0.npy
10.0,320000,,[],ff1010_112760_0.npy
10.0,320000,,[],ff1010_112761_0.npy
10.0,320000,,[],ff1010_113146_0.npy
10.0,320000,,[],ff1010_113147_0.npy
10.0,320000,,[],ff1010_113148_0.npy
10.0,320000,,[],ff1010_113318_0.npy
10.0,320000,,[],ff1010_113320_0.npy
10.0,320000,,[],ff1010_113321_0.npy
10.0,320000,,[],ff1010_113322_0.npy
10.0,320000,,[],ff1010_113323_0.npy
10.0,320000,,[],ff1010_113324_0.npy
10.0,320000,,[],ff1010_113325_0.npy
10.0,320000,,[],ff1010_113326_0.npy
10.0,320000,,[],ff1010_113327_0.npy
10.0,320000,,[],ff1010_113328_0.npy
10.0,320000,,[],ff1010_113329_0.npy
10.0,320000,,[],ff1010_113330_0.npy
10.0,320000,,[],ff1010_113331_0.npy
10.0,320000,,[],ff1010_113332_0.npy
10.0,320000,,[],ff1010_113333_0.npy
10.0,320000,,[],ff1010_113334_0.npy
10.0,320000,,[],ff1010_113335_0.npy
10.0,320000,,[],ff1010_113336_0.npy
10.0,320000,,[],ff1010_113337_0.npy
10.0,320000,,[],ff1010_113338_0.npy
10.0,320000,,[],ff1010_113339_0.npy
10.0,320000,,[],ff1010_113340_0.npy
10.0,320000,,[],ff1010_113341_0.npy
10.0,320000,,[],ff1010_113343_0.npy
10.0,320000,,[],ff1010_113344_0.npy
10.0,320000,,[],ff1010_113345_0.npy
10.0,320000,,[],ff1010_113346_0.npy
10.0,320000,,[],ff1010_113347_0.npy
10.0,320000,,[],ff1010_113348_0.npy
10.0,320000,,[],ff1010_113349_0.npy
10.0,320000,,[],ff1010_113352_0.npy
10.0,320000,,[],ff1010_113353_0.npy
10.0,320000,,[],ff1010_113354_0.npy
10.0,320000,,[],ff1010_113355_0.npy
10.0,320000,,[],ff1010_113356_0.npy
10.0,320000,,[],ff1010_113358_0.npy
10.0,320000,,[],ff1010_113387_0.npy
10.0,320000,,[],ff1010_113437_0.npy
10.0,320000,,[],ff1010_113469_0.npy
10.0,320000,,[],ff1010_113486_0.npy
10.0,320000,,[],ff1010_113600_0.npy
10.0,320000,,[],ff1010_113601_0.npy
10.0,320000,,[],ff1010_113981_0.npy
10.0,320000,,[],ff1010_113982_0.npy
10.0,320000,,[],ff1010_113997_0.npy
10.0,320000,,[],ff1010_113998_0.npy
10.0,320000,,[],ff1010_113999_0.npy
10.0,320000,,[],ff1010_114462_0.npy
10.0,320000,,[],ff1010_114492_0.npy
10.0,320000,,[],ff1010_114622_0.npy
10.0,320000,,[],ff1010_114623_0.npy
10.0,320000,,[],ff1010_114624_0.npy
10.0,320000,,[],ff1010_114625_0.npy
10.0,320000,,[],ff1010_114626_0.npy
10.0,320000,,[],ff1010_114627_0.npy
10.0,320000,,[],ff1010_114628_0.npy
10.0,320000,,[],ff1010_114629_0.npy
10.0,320000,,[],ff1010_114640_0.npy
10.0,320000,,[],ff1010_115351_0.npy
10.0,320000,,[],ff1010_115406_0.npy
10.0,320000,,[],ff1010_115407_0.npy
10.0,320000,,[],ff1010_115408_0.npy
10.0,320000,,[],ff1010_115410_0.npy
10.0,320000,,[],ff1010_115411_0.npy
10.0,320000,,[],ff1010_115412_0.npy
10.0,320000,,[],ff1010_115413_0.npy
10.0,320000,,[],ff1010_115415_0.npy
10.0,320000,,[],ff1010_115416_0.npy
10.0,320000,,[],ff1010_115417_0.npy
10.0,320000,,[],ff1010_115521_0.npy
10.0,320000,,[],ff1010_115533_0.npy
10.0,320000,,[],ff1010_115700_0.npy
10.0,320000,,[],ff1010_115701_0.npy
10.0,320000,,[],ff1010_115725_0.npy
10.0,320000,,[],ff1010_115872_0.npy
10.0,320000,,[],ff1010_116090_0.npy
10.0,320000,,[],ff1010_116266_0.npy
10.0,320000,,[],ff1010_116398_0.npy
10.0,320000,,[],ff1010_116399_0.npy
10.0,320000,,[],ff1010_116428_0.npy
10.0,320000,,[],ff1010_116845_0.npy
10.0,320000,,[],ff1010_116847_0.npy
10.0,320000,,[],ff1010_117048_0.npy
10.0,320000,,[],ff1010_117147_0.npy
10.0,320000,,[],ff1010_117150_0.npy
10.0,320000,,[],ff1010_117329_0.npy
10.0,320000,,[],ff1010_117406_0.npy
10.0,320000,,[],ff1010_117501_0.npy
10.0,320000,,[],ff1010_117502_0.npy
10.0,320000,,[],ff1010_117503_0.npy
10.0,320000,,[],ff1010_117521_0.npy
10.0,320000,,[],ff1010_117647_0.npy
10.0,320000,,[],ff1010_117650_0.npy
10.0,320000,,[],ff1010_117668_0.npy
10.0,320000,,[],ff1010_117783_0.npy
10.0,320000,,[],ff1010_117784_0.npy
10.0,320000,,[],ff1010_117785_0.npy
10.0,320000,,[],ff1010_117786_0.npy
10.0,320000,,[],ff1010_117807_0.npy
10.0,320000,,[],ff1010_117891_0.npy
10.0,320000,,[],ff1010_117892_0.npy
10.0,320000,,[],ff1010_118133_0.npy
10.0,320000,,[],ff1010_118134_0.npy
10.0,320000,,[],ff1010_118136_0.npy
10.0,320000,,[],ff1010_118327_0.npy
10.0,320000,,[],ff1010_118329_0.npy
10.0,320000,,[],ff1010_118330_0.npy
10.0,320000,,[],ff1010_118331_0.npy
10.0,320000,,[],ff1010_118332_0.npy
10.0,320000,,[],ff1010_118333_0.npy
10.0,320000,,[],ff1010_118393_0.npy
10.0,320000,,[],ff1010_118419_0.npy
10.0,320000,,[],ff1010_118582_0.npy
10.0,320000,,[],ff1010_118583_0.npy
10.0,320000,,[],ff1010_118585_0.npy
10.0,320000,,[],ff1010_118595_0.npy
10.0,320000,,[],ff1010_118596_0.npy
10.0,320000,,[],ff1010_118738_0.npy
10.0,320000,,[],ff1010_118740_0.npy
10.0,320000,,[],ff1010_118741_0.npy
10.0,320000,,[],ff1010_118742_0.npy
10.0,320000,,[],ff1010_118743_0.npy
10.0,320000,,[],ff1010_118745_0.npy
10.0,320000,,[],ff1010_118768_0.npy
10.0,320000,,[],ff1010_118788_0.npy
10.0,320000,,[],ff1010_118857_0.npy
10.0,320000,,[],ff1010_118901_0.npy
10.0,320000,,[],ff1010_118956_0.npy
10.0,320000,,[],ff1010_118957_0.npy
10.0,320000,,[],ff1010_118958_0.npy
10.0,320000,,[],ff1010_119065_0.npy
10.0,320000,,[],ff1010_119125_0.npy
10.0,320000,,[],ff1010_119173_0.npy
10.0,320000,,[],ff1010_119175_0.npy
10.0,320000,,[],ff1010_119500_0.npy
10.0,320000,,[],ff1010_120122_0.npy
10.0,320000,,[],ff1010_120123_0.npy
10.0,320000,,[],ff1010_120124_0.npy
10.0,320000,,[],ff1010_120125_0.npy
10.0,320000,,[],ff1010_120126_0.npy
10.0,320000,,[],ff1010_120368_0.npy
10.0,320000,,[],ff1010_120374_0.npy
10.0,320000,,[],ff1010_120375_0.npy
10.0,320000,,[],ff1010_120384_0.npy
10.0,320000,,[],ff1010_120385_0.npy
10.0,320000,,[],ff1010_120386_0.npy
10.0,320000,,[],ff1010_120387_0.npy
10.0,320000,,[],ff1010_120482_0.npy
10.0,320000,,[],ff1010_120644_0.npy
10.0,320000,,[],ff1010_120779_0.npy
10.0,320000,,[],ff1010_120780_0.npy
10.0,320000,,[],ff1010_120803_0.npy
10.0,320000,,[],ff1010_120806_0.npy
10.0,320000,,[],ff1010_120807_0.npy
10.0,320000,,[],ff1010_121109_0.npy
10.0,320000,,[],ff1010_121110_0.npy
10.0,320000,,[],ff1010_121208_0.npy
10.0,320000,,[],ff1010_121209_0.npy
10.0,320000,,[],ff1010_121212_0.npy
10.0,320000,,[],ff1010_121220_0.npy
10.0,320000,,[],ff1010_121221_0.npy
10.0,320000,,[],ff1010_121223_0.npy
10.0,320000,,[],ff1010_121263_0.npy
10.0,320000,,[],ff1010_121264_0.npy
10.0,320000,,[],ff1010_121355_0.npy
10.0,320000,,[],ff1010_121356_0.npy
10.0,320000,,[],ff1010_121357_0.npy
10.0,320000,,[],ff1010_121360_0.npy
10.0,320000,,[],ff1010_121361_0.npy
10.0,320000,,[],ff1010_121362_0.npy
10.0,320000,,[],ff1010_121364_0.npy
10.0,320000,,[],ff1010_121367_0.npy
10.0,320000,,[],ff1010_121368_0.npy
10.0,320000,,[],ff1010_121369_0.npy
10.0,320000,,[],ff1010_121374_0.npy
10.0,320000,,[],ff1010_121377_0.npy
10.0,320000,,[],ff1010_121523_0.npy
10.0,320000,,[],ff1010_121524_0.npy
10.0,320000,,[],ff1010_121538_0.npy
10.0,320000,,[],ff1010_121539_0.npy
10.0,320000,,[],ff1010_121551_0.npy
10.0,320000,,[],ff1010_121567_0.npy
10.0,320000,,[],ff1010_121568_0.npy
10.0,320000,,[],ff1010_121569_0.npy
10.0,320000,,[],ff1010_121570_0.npy
10.0,320000,,[],ff1010_121572_0.npy
10.0,320000,,[],ff1010_121573_0.npy
10.0,320000,,[],ff1010_121574_0.npy
10.0,320000,,[],ff1010_121576_0.npy
10.0,320000,,[],ff1010_121762_0.npy
10.0,320000,,[],ff1010_121763_0.npy
10.0,320000,,[],ff1010_121770_0.npy
10.0,320000,,[],ff1010_121955_0.npy
10.0,320000,,[],ff1010_121958_0.npy
10.0,320000,,[],ff1010_122063_0.npy
10.0,320000,,[],ff1010_122064_0.npy
10.0,320000,,[],ff1010_122065_0.npy
10.0,320000,,[],ff1010_122066_0.npy
10.0,320000,,[],ff1010_122067_0.npy
10.0,320000,,[],ff1010_122117_0.npy
10.0,320000,,[],ff1010_122185_0.npy
10.0,320000,,[],ff1010_122186_0.npy
10.0,320000,,[],ff1010_122187_0.npy
10.0,320000,,[],ff1010_122188_0.npy
10.0,320000,,[],ff1010_122189_0.npy
10.0,320000,,[],ff1010_122190_0.npy
10.0,320000,,[],ff1010_122191_0.npy
10.0,320000,,[],ff1010_122194_0.npy
10.0,320000,,[],ff1010_122195_0.npy
10.0,320000,,[],ff1010_122196_0.npy
10.0,320000,,[],ff1010_122328_0.npy
10.0,320000,,[],ff1010_122588_0.npy
10.0,320000,,[],ff1010_122789_0.npy
10.0,320000,,[],ff1010_122956_0.npy
10.0,320000,,[],ff1010_123037_0.npy
10.0,320000,,[],ff1010_123039_0.npy
10.0,320000,,[],ff1010_123076_0.npy
10.0,320000,,[],ff1010_123125_0.npy
10.0,320000,,[],ff1010_123142_0.npy
10.0,320000,,[],ff1010_123224_0.npy
10.0,320000,,[],ff1010_123297_0.npy
10.0,320000,,[],ff1010_123303_0.npy
10.0,320000,,[],ff1010_123344_0.npy
10.0,320000,,[],ff1010_123398_0.npy
10.0,320000,,[],ff1010_123399_0.npy
10.0,320000,,[],ff1010_123440_0.npy
10.0,320000,,[],ff1010_123685_0.npy
10.0,320000,,[],ff1010_123689_0.npy
10.0,320000,,[],ff1010_123690_0.npy
10.0,320000,,[],ff1010_123691_0.npy
10.0,320000,,[],ff1010_123703_0.npy
10.0,320000,,[],ff1010_123718_0.npy
10.0,320000,,[],ff1010_123990_0.npy
10.0,320000,,[],ff1010_123994_0.npy
10.0,320000,,[],ff1010_123995_0.npy
10.0,320000,,[],ff1010_123996_0.npy
10.0,320000,,[],ff1010_123997_0.npy
10.0,320000,,[],ff1010_124119_0.npy
10.0,320000,,[],ff1010_124181_0.npy
10.0,320000,,[],ff1010_124405_0.npy
10.0,320000,,[],ff1010_124489_0.npy
10.0,320000,,[],ff1010_124490_0.npy
10.0,320000,,[],ff1010_124492_0.npy
10.0,320000,,[],ff1010_124495_0.npy
10.0,320000,,[],ff1010_124586_0.npy
10.0,320000,,[],ff1010_124587_0.npy
10.0,320000,,[],ff1010_124588_0.npy
10.0,320000,,[],ff1010_124600_0.npy
10.0,320000,,[],ff1010_124603_0.npy
10.0,320000,,[],ff1010_124673_0.npy
10.0,320000,,[],ff1010_124674_0.npy
10.0,320000,,[],ff1010_124675_0.npy
10.0,320000,,[],ff1010_124676_0.npy
10.0,320000,,[],ff1010_124677_0.npy
10.0,320000,,[],ff1010_124678_0.npy
10.0,320000,,[],ff1010_124679_0.npy
10.0,320000,,[],ff1010_124680_0.npy
10.0,320000,,[],ff1010_124681_0.npy
10.0,320000,,[],ff1010_124682_0.npy
10.0,320000,,[],ff1010_124683_0.npy
10.0,320000,,[],ff1010_124684_0.npy
10.0,320000,,[],ff1010_124685_0.npy
10.0,320000,,[],ff1010_124686_0.npy
10.0,320000,,[],ff1010_124687_0.npy
10.0,320000,,[],ff1010_124688_0.npy
10.0,320000,,[],ff1010_124689_0.npy
10.0,320000,,[],ff1010_124690_0.npy
10.0,320000,,[],ff1010_124693_0.npy
10.0,320000,,[],ff1010_124694_0.npy
10.0,320000,,[],ff1010_124697_0.npy
10.0,320000,,[],ff1010_124698_0.npy
10.0,320000,,[],ff1010_124699_0.npy
10.0,320000,,[],ff1010_124700_0.npy
10.0,320000,,[],ff1010_124721_0.npy
10.0,320000,,[],ff1010_124733_0.npy
10.0,320000,,[],ff1010_125070_0.npy
10.0,320000,,[],ff1010_125071_0.npy
10.0,320000,,[],ff1010_125072_0.npy
10.0,320000,,[],ff1010_125073_0.npy
10.0,320000,,[],ff1010_125118_0.npy
10.0,320000,,[],ff1010_125204_0.npy
10.0,320000,,[],ff1010_125211_0.npy
10.0,320000,,[],ff1010_125226_0.npy
10.0,320000,,[],ff1010_125227_0.npy
10.0,320000,,[],ff1010_125228_0.npy
10.0,320000,,[],ff1010_125229_0.npy
10.0,320000,,[],ff1010_125239_0.npy
10.0,320000,,[],ff1010_125241_0.npy
10.0,320000,,[],ff1010_125242_0.npy
10.0,320000,,[],ff1010_125243_0.npy
10.0,320000,,[],ff1010_125244_0.npy
10.0,320000,,[],ff1010_125247_0.npy
10.0,320000,,[],ff1010_125556_0.npy
10.0,320000,,[],ff1010_125557_0.npy
10.0,320000,,[],ff1010_125558_0.npy
10.0,320000,,[],ff1010_125559_0.npy
10.0,320000,,[],ff1010_125561_0.npy
10.0,320000,,[],ff1010_125562_0.npy
10.0,320000,,[],ff1010_125736_0.npy
10.0,320000,,[],ff1010_125740_0.npy
10.0,320000,,[],ff1010_125741_0.npy
10.0,320000,,[],ff1010_125742_0.npy
10.0,320000,,[],ff1010_125812_0.npy
10.0,320000,,[],ff1010_125821_0.npy
10.0,320000,,[],ff1010_125875_0.npy
10.0,320000,,[],ff1010_126007_0.npy
10.0,320000,,[],ff1010_126036_0.npy
10.0,320000,,[],ff1010_126039_0.npy
10.0,320000,,[],ff1010_126040_0.npy
10.0,320000,,[],ff1010_126042_0.npy
10.0,320000,,[],ff1010_126046_0.npy
10.0,320000,,[],ff1010_126101_0.npy
10.0,320000,,[],ff1010_126152_0.npy
10.0,320000,,[],ff1010_126156_0.npy
10.0,320000,,[],ff1010_126158_0.npy
10.0,320000,,[],ff1010_126159_0.npy
10.0,320000,,[],ff1010_126164_0.npy
10.0,320000,,[],ff1010_126165_0.npy
10.0,320000,,[],ff1010_126191_0.npy
10.0,320000,,[],ff1010_126331_0.npy
10.0,320000,,[],ff1010_126332_0.npy
10.0,320000,,[],ff1010_126333_0.npy
10.0,320000,,[],ff1010_126334_0.npy
10.0,320000,,[],ff1010_126335_0.npy
10.0,320000,,[],ff1010_126337_0.npy
10.0,320000,,[],ff1010_126340_0.npy
10.0,320000,,[],ff1010_126341_0.npy
10.0,320000,,[],ff1010_126430_0.npy
10.0,320000,,[],ff1010_126448_0.npy
10.0,320000,,[],ff1010_126544_0.npy
10.0,320000,,[],ff1010_126571_0.npy
10.0,320000,,[],ff1010_126607_0.npy
10.0,320000,,[],ff1010_126758_0.npy
10.0,320000,,[],ff1010_126759_0.npy
10.0,320000,,[],ff1010_126760_0.npy
10.0,320000,,[],ff1010_126761_0.npy
10.0,320000,,[],ff1010_126762_0.npy
10.0,320000,,[],ff1010_126824_0.npy
10.0,320000,,[],ff1010_126825_0.npy
10.0,320000,,[],ff1010_126826_0.npy
10.0,320000,,[],ff1010_126827_0.npy
10.0,320000,,[],ff1010_126828_0.npy
10.0,320000,,[],ff1010_126831_0.npy
10.0,320000,,[],ff1010_126832_0.npy
10.0,320000,,[],ff1010_126833_0.npy
10.0,320000,,[],ff1010_126834_0.npy
10.0,320000,,[],ff1010_126838_0.npy
10.0,320000,,[],ff1010_126839_0.npy
10.0,320000,,[],ff1010_126840_0.npy
10.0,320000,,[],ff1010_126845_0.npy
10.0,320000,,[],ff1010_126846_0.npy
10.0,320000,,[],ff1010_126847_0.npy
10.0,320000,,[],ff1010_126848_0.npy
10.0,320000,,[],ff1010_126849_0.npy
10.0,320000,,[],ff1010_126850_0.npy
10.0,320000,,[],ff1010_126851_0.npy
10.0,320000,,[],ff1010_126853_0.npy
10.0,320000,,[],ff1010_126854_0.npy
10.0,320000,,[],ff1010_126855_0.npy
10.0,320000,,[],ff1010_126856_0.npy
10.0,320000,,[],ff1010_126858_0.npy
10.0,320000,,[],ff1010_126859_0.npy
10.0,320000,,[],ff1010_126861_0.npy
10.0,320000,,[],ff1010_126866_0.npy
10.0,320000,,[],ff1010_126946_0.npy
10.0,320000,,[],ff1010_126947_0.npy
10.0,320000,,[],ff1010_127133_0.npy
10.0,320000,,[],ff1010_127134_0.npy
10.0,320000,,[],ff1010_127170_0.npy
10.0,320000,,[],ff1010_127171_0.npy
10.0,320000,,[],ff1010_127172_0.npy
10.0,320000,,[],ff1010_127178_0.npy
10.0,320000,,[],ff1010_127180_0.npy
10.0,320000,,[],ff1010_127182_0.npy
10.0,320000,,[],ff1010_127183_0.npy
10.0,320000,,[],ff1010_127184_0.npy
10.0,320000,,[],ff1010_127185_0.npy
10.0,320000,,[],ff1010_127186_0.npy
10.0,320000,,[],ff1010_127192_0.npy
10.0,320000,,[],ff1010_127193_0.npy
10.0,320000,,[],ff1010_127194_0.npy
10.0,320000,,[],ff1010_127199_0.npy
10.0,320000,,[],ff1010_127206_0.npy
10.0,320000,,[],ff1010_127207_0.npy
10.0,320000,,[],ff1010_127208_0.npy
10.0,320000,,[],ff1010_127209_0.npy
10.0,320000,,[],ff1010_127210_0.npy
10.0,320000,,[],ff1010_127228_0.npy
10.0,320000,,[],ff1010_127229_0.npy
10.0,320000,,[],ff1010_127230_0.npy
10.0,320000,,[],ff1010_127231_0.npy
10.0,320000,,[],ff1010_127233_0.npy
10.0,320000,,[],ff1010_127234_0.npy
10.0,320000,,[],ff1010_127236_0.npy
10.0,320000,,[],ff1010_127237_0.npy
10.0,320000,,[],ff1010_127238_0.npy
10.0,320000,,[],ff1010_127239_0.npy
10.0,320000,,[],ff1010_127240_0.npy
10.0,320000,,[],ff1010_127241_0.npy
10.0,320000,,[],ff1010_127244_0.npy
10.0,320000,,[],ff1010_127245_0.npy
10.0,320000,,[],ff1010_127246_0.npy
10.0,320000,,[],ff1010_127247_0.npy
10.0,320000,,[],ff1010_127248_0.npy
10.0,320000,,[],ff1010_127249_0.npy
10.0,320000,,[],ff1010_127250_0.npy
10.0,320000,,[],ff1010_127251_0.npy
10.0,320000,,[],ff1010_127259_0.npy
10.0,320000,,[],ff1010_127260_0.npy
10.0,320000,,[],ff1010_127261_0.npy
10.0,320000,,[],ff1010_127262_0.npy
10.0,320000,,[],ff1010_127263_0.npy
10.0,320000,,[],ff1010_127264_0.npy
10.0,320000,,[],ff1010_127266_0.npy
10.0,320000,,[],ff1010_127272_0.npy
10.0,320000,,[],ff1010_127273_0.npy
10.0,320000,,[],ff1010_127274_0.npy
10.0,320000,,[],ff1010_127275_0.npy
10.0,320000,,[],ff1010_127276_0.npy
10.0,320000,,[],ff1010_127277_0.npy
10.0,320000,,[],ff1010_127278_0.npy
10.0,320000,,[],ff1010_127279_0.npy
10.0,320000,,[],ff1010_127280_0.npy
10.0,320000,,[],ff1010_127281_0.npy
10.0,320000,,[],ff1010_127282_0.npy
10.0,320000,,[],ff1010_127284_0.npy
10.0,320000,,[],ff1010_127285_0.npy
10.0,320000,,[],ff1010_127287_0.npy
10.0,320000,,[],ff1010_127288_0.npy
10.0,320000,,[],ff1010_127289_0.npy
10.0,320000,,[],ff1010_127290_0.npy
10.0,320000,,[],ff1010_127291_0.npy
10.0,320000,,[],ff1010_127293_0.npy
10.0,320000,,[],ff1010_127294_0.npy
10.0,320000,,[],ff1010_127295_0.npy
10.0,320000,,[],ff1010_127297_0.npy
10.0,320000,,[],ff1010_127298_0.npy
10.0,320000,,[],ff1010_127299_0.npy
10.0,320000,,[],ff1010_127300_0.npy
10.0,320000,,[],ff1010_127301_0.npy
10.0,320000,,[],ff1010_127302_0.npy
10.0,320000,,[],ff1010_127303_0.npy
10.0,320000,,[],ff1010_127304_0.npy
10.0,320000,,[],ff1010_127306_0.npy
10.0,320000,,[],ff1010_127307_0.npy
10.0,320000,,[],ff1010_127308_0.npy
10.0,320000,,[],ff1010_127309_0.npy
10.0,320000,,[],ff1010_127312_0.npy
10.0,320000,,[],ff1010_127313_0.npy
10.0,320000,,[],ff1010_127314_0.npy
10.0,320000,,[],ff1010_127340_0.npy
10.0,320000,,[],ff1010_127341_0.npy
10.0,320000,,[],ff1010_127342_0.npy
10.0,320000,,[],ff1010_127343_0.npy
10.0,320000,,[],ff1010_127345_0.npy
10.0,320000,,[],ff1010_127346_0.npy
10.0,320000,,[],ff1010_127347_0.npy
10.0,320000,,[],ff1010_127349_0.npy
10.0,320000,,[],ff1010_127350_0.npy
10.0,320000,,[],ff1010_127351_0.npy
10.0,320000,,[],ff1010_127352_0.npy
10.0,320000,,[],ff1010_127354_0.npy
10.0,320000,,[],ff1010_127355_0.npy
10.0,320000,,[],ff1010_127356_0.npy
10.0,320000,,[],ff1010_127357_0.npy
10.0,320000,,[],ff1010_127358_0.npy
10.0,320000,,[],ff1010_127359_0.npy
10.0,320000,,[],ff1010_127360_0.npy
10.0,320000,,[],ff1010_127361_0.npy
10.0,320000,,[],ff1010_127362_0.npy
10.0,320000,,[],ff1010_127363_0.npy
10.0,320000,,[],ff1010_127364_0.npy
10.0,320000,,[],ff1010_127365_0.npy
10.0,320000,,[],ff1010_127366_0.npy
10.0,320000,,[],ff1010_127370_0.npy
10.0,320000,,[],ff1010_127371_0.npy
10.0,320000,,[],ff1010_127372_0.npy
10.0,320000,,[],ff1010_127373_0.npy
10.0,320000,,[],ff1010_127374_0.npy
10.0,320000,,[],ff1010_127375_0.npy
10.0,320000,,[],ff1010_127376_0.npy
10.0,320000,,[],ff1010_127377_0.npy
10.0,320000,,[],ff1010_127380_0.npy
10.0,320000,,[],ff1010_127381_0.npy
10.0,320000,,[],ff1010_127382_0.npy
10.0,320000,,[],ff1010_127390_0.npy
10.0,320000,,[],ff1010_127433_0.npy
