,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold
3437,82267,0,82267.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/82267.wav,441000,44100,10.0,1
3438,179047,0,179047.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/179047.wav,441000,44100,10.0,4
3439,103073,1,103073.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/103073.wav,441000,44100,10.0,4
3440,15652,0,15652.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/15652.wav,441000,44100,10.0,4
3441,126831,0,126831.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126831.wav,441000,44100,10.0,2
3442,162224,0,162224.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162224.wav,441000,44100,10.0,1
3443,76082,1,76082.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/76082.wav,441000,44100,10.0,0
3444,73356,0,73356.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73356.wav,441000,44100,10.0,3
3445,122065,0,122065.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/122065.wav,441000,44100,10.0,4
3446,82268,0,82268.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/82268.wav,441000,44100,10.0,0
3447,20714,0,20714.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/20714.wav,441000,44100,10.0,0
3448,52791,0,52791.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/52791.wav,441000,44100,10.0,4
3449,30414,0,30414.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/30414.wav,441000,44100,10.0,3
3450,46345,0,46345.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/46345.wav,441000,44100,10.0,2
3451,50061,0,50061.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50061.wav,441000,44100,10.0,0
3452,104014,1,104014.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/104014.wav,441000,44100,10.0,1
3453,157711,0,157711.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157711.wav,441000,44100,10.0,4
3454,31169,0,31169.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/31169.wav,441000,44100,10.0,0
3455,60119,1,60119.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/60119.wav,441000,44100,10.0,1
3456,170000,0,170000.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/170000.wav,441000,44100,10.0,0
3457,192592,0,192592.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/192592.wav,441000,44100,10.0,2
3458,176965,1,176965.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/176965.wav,441000,44100,10.0,0
3459,86764,0,86764.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86764.wav,441000,44100,10.0,3
3460,109087,0,109087.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/109087.wav,441000,44100,10.0,2
3461,42284,0,42284.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42284.wav,441000,44100,10.0,3
3462,65746,1,65746.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/65746.wav,441000,44100,10.0,2
3463,34165,1,34165.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/34165.wav,441000,44100,10.0,0
3464,109157,0,109157.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/109157.wav,441000,44100,10.0,2
3465,184448,0,184448.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/184448.wav,441000,44100,10.0,1
3466,19029,1,19029.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/19029.wav,441000,44100,10.0,4
3467,104427,1,104427.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/104427.wav,441000,44100,10.0,4
3468,157678,1,157678.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/157678.wav,441000,44100,10.0,1
3469,18228,1,18228.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18228.wav,441000,44100,10.0,4
3470,127299,0,127299.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127299.wav,441000,44100,10.0,0
3471,160539,0,160539.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160539.wav,441000,44100,10.0,4
3472,148265,0,148265.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/148265.wav,441000,44100,10.0,3
3473,58231,1,58231.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/58231.wav,441000,44100,10.0,0
3474,57583,0,57583.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/57583.wav,441000,44100,10.0,4
3475,186518,0,186518.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/186518.wav,441000,44100,10.0,4
3476,94796,1,94796.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/94796.wav,441000,44100,10.0,1
3477,132852,0,132852.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/132852.wav,441000,44100,10.0,2
3478,191295,0,191295.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/191295.wav,441000,44100,10.0,0
3479,188704,1,188704.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/188704.wav,441000,44100,10.0,2
3480,77788,0,77788.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/77788.wav,441000,44100,10.0,1
3481,50049,0,50049.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50049.wav,441000,44100,10.0,3
3482,81058,0,81058.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/81058.wav,441000,44100,10.0,2
3483,78497,0,78497.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/78497.wav,441000,44100,10.0,0
3484,15459,1,15459.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/15459.wav,441000,44100,10.0,0
3485,57028,0,57028.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/57028.wav,441000,44100,10.0,2
3486,71696,0,71696.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/71696.wav,441000,44100,10.0,3
3487,40974,0,40974.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/40974.wav,441000,44100,10.0,0
3488,41302,0,41302.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/41302.wav,441000,44100,10.0,1
3489,166816,0,166816.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166816.wav,441000,44100,10.0,0
3490,156608,1,156608.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/156608.wav,441000,44100,10.0,3
3491,94412,0,94412.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94412.wav,441000,44100,10.0,2
3492,22133,1,22133.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/22133.wav,441000,44100,10.0,2
3493,157652,0,157652.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157652.wav,441000,44100,10.0,1
3494,57046,0,57046.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/57046.wav,441000,44100,10.0,2
3495,47051,1,47051.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/47051.wav,441000,44100,10.0,4
3496,38111,0,38111.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38111.wav,441000,44100,10.0,0
3497,69315,0,69315.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/69315.wav,441000,44100,10.0,1
3498,126917,1,126917.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/126917.wav,441000,44100,10.0,4
3499,121570,0,121570.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/121570.wav,441000,44100,10.0,3
3500,14853,0,14853.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/14853.wav,441000,44100,10.0,4
3501,18765,1,18765.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18765.wav,441000,44100,10.0,1
3502,47704,0,47704.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/47704.wav,441000,44100,10.0,3
3503,191743,1,191743.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/191743.wav,441000,44100,10.0,1
3504,17054,0,17054.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/17054.wav,441000,44100,10.0,4
3505,93657,0,93657.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/93657.wav,441000,44100,10.0,0
3506,164927,1,164927.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/164927.wav,441000,44100,10.0,4
3507,190682,0,190682.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/190682.wav,441000,44100,10.0,1
3508,115411,0,115411.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/115411.wav,441000,44100,10.0,3
3509,127802,0,127802.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127802.wav,441000,44100,10.0,4
3510,192149,0,192149.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/192149.wav,441000,44100,10.0,2
3511,72228,0,72228.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/72228.wav,441000,44100,10.0,3
3512,65332,0,65332.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65332.wav,441000,44100,10.0,3
3513,150364,0,150364.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/150364.wav,441000,44100,10.0,3
3514,121357,0,121357.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/121357.wav,441000,44100,10.0,2
3515,152938,0,152938.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/152938.wav,441000,44100,10.0,3
3516,65995,0,65995.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65995.wav,441000,44100,10.0,3
3517,146867,0,146867.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146867.wav,441000,44100,10.0,0
3518,55495,0,55495.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/55495.wav,441000,44100,10.0,2
3519,16629,0,16629.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/16629.wav,441000,44100,10.0,3
3520,91909,1,91909.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/91909.wav,441000,44100,10.0,4
3521,81873,0,81873.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/81873.wav,441000,44100,10.0,3
3522,171406,0,171406.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/171406.wav,441000,44100,10.0,4
3523,184148,0,184148.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/184148.wav,441000,44100,10.0,1
3524,93663,0,93663.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/93663.wav,441000,44100,10.0,2
3525,139769,0,139769.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/139769.wav,441000,44100,10.0,4
3526,186999,1,186999.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/186999.wav,441000,44100,10.0,1
3527,80317,0,80317.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/80317.wav,441000,44100,10.0,3
3528,184635,0,184635.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/184635.wav,441000,44100,10.0,0
3529,63926,0,63926.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/63926.wav,441000,44100,10.0,3
3530,193889,0,193889.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/193889.wav,441000,44100,10.0,3
3531,89062,1,89062.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/89062.wav,441000,44100,10.0,0
3532,95234,0,95234.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95234.wav,441000,44100,10.0,1
3533,141160,0,141160.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/141160.wav,441000,44100,10.0,2
3534,137837,0,137837.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/137837.wav,441000,44100,10.0,3
3535,73114,0,73114.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73114.wav,441000,44100,10.0,0
3536,110379,0,110379.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/110379.wav,441000,44100,10.0,0
3537,14527,0,14527.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/14527.wav,441000,44100,10.0,2
3538,123126,1,123126.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/123126.wav,441000,44100,10.0,1
3539,157599,0,157599.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157599.wav,441000,44100,10.0,1
3540,157311,1,157311.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/157311.wav,441000,44100,10.0,3
3541,65269,0,65269.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65269.wav,441000,44100,10.0,4
3542,53695,1,53695.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/53695.wav,441000,44100,10.0,2
3543,108404,0,108404.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/108404.wav,441000,44100,10.0,0
3544,38882,0,38882.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38882.wav,441000,44100,10.0,4
3545,55515,0,55515.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/55515.wav,441000,44100,10.0,4
3546,39984,0,39984.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39984.wav,441000,44100,10.0,3
3547,125813,1,125813.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/125813.wav,441000,44100,10.0,0
3548,32496,0,32496.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/32496.wav,441000,44100,10.0,2
3549,124700,0,124700.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/124700.wav,441000,44100,10.0,0
3550,23257,0,23257.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/23257.wav,441000,44100,10.0,4
3551,91448,0,91448.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/91448.wav,441000,44100,10.0,2
3552,113147,0,113147.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113147.wav,441000,44100,10.0,3
3553,108777,1,108777.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/108777.wav,441000,44100,10.0,0
3554,111034,1,111034.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/111034.wav,441000,44100,10.0,0
3555,15290,0,15290.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/15290.wav,441000,44100,10.0,0
3556,105236,1,105236.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/105236.wav,441000,44100,10.0,2
3557,44397,1,44397.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/44397.wav,441000,44100,10.0,1
3558,101454,1,101454.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/101454.wav,441000,44100,10.0,1
3559,70095,0,70095.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/70095.wav,441000,44100,10.0,2
3560,141168,0,141168.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/141168.wav,441000,44100,10.0,0
3561,187662,0,187662.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/187662.wav,441000,44100,10.0,3
3562,63738,0,63738.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/63738.wav,441000,44100,10.0,0
3563,140819,0,140819.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/140819.wav,441000,44100,10.0,1
3564,134988,0,134988.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/134988.wav,441000,44100,10.0,0
3565,156906,0,156906.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/156906.wav,441000,44100,10.0,4
3566,38977,1,38977.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/38977.wav,441000,44100,10.0,1
3567,75167,1,75167.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/75167.wav,441000,44100,10.0,4
3568,160005,0,160005.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160005.wav,441000,44100,10.0,4
3569,162103,0,162103.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162103.wav,441000,44100,10.0,0
3570,147240,0,147240.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147240.wav,441000,44100,10.0,2
3571,86928,0,86928.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86928.wav,441000,44100,10.0,4
3572,74480,0,74480.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/74480.wav,441000,44100,10.0,0
3573,150337,0,150337.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/150337.wav,441000,44100,10.0,1
3574,176136,1,176136.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/176136.wav,441000,44100,10.0,3
3575,165120,0,165120.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/165120.wav,441000,44100,10.0,3
3576,66593,0,66593.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/66593.wav,441000,44100,10.0,4
3577,56939,0,56939.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/56939.wav,441000,44100,10.0,3
3578,28250,0,28250.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/28250.wav,441000,44100,10.0,1
3579,25523,1,25523.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/25523.wav,441000,44100,10.0,3
3580,168051,0,168051.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/168051.wav,441000,44100,10.0,2
3581,55377,0,55377.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/55377.wav,441000,44100,10.0,4
3582,166661,0,166661.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166661.wav,441000,44100,10.0,3
3583,93074,1,93074.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/93074.wav,441000,44100,10.0,0
3584,145528,0,145528.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/145528.wav,441000,44100,10.0,4
3585,126164,0,126164.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126164.wav,441000,44100,10.0,4
3586,57045,0,57045.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/57045.wav,441000,44100,10.0,3
3587,66093,1,66093.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/66093.wav,441000,44100,10.0,3
3588,50422,0,50422.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50422.wav,441000,44100,10.0,2
3589,29522,0,29522.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/29522.wav,441000,44100,10.0,3
3590,96656,0,96656.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/96656.wav,441000,44100,10.0,2
3591,191923,0,191923.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/191923.wav,441000,44100,10.0,4
3592,107213,0,107213.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/107213.wav,441000,44100,10.0,3
3593,1042,0,1042.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/1042.wav,441000,44100,10.0,2
3594,92826,0,92826.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/92826.wav,441000,44100,10.0,3
3595,81153,0,81153.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/81153.wav,441000,44100,10.0,3
3596,51730,0,51730.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/51730.wav,441000,44100,10.0,1
3597,95957,0,95957.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95957.wav,441000,44100,10.0,0
3598,42541,0,42541.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42541.wav,441000,44100,10.0,2
3599,161972,0,161972.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/161972.wav,441000,44100,10.0,0
3600,114621,1,114621.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/114621.wav,441000,44100,10.0,0
3601,151383,0,151383.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/151383.wav,441000,44100,10.0,2
3602,52191,1,52191.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/52191.wav,441000,44100,10.0,1
3603,20020,1,20020.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/20020.wav,441000,44100,10.0,2
3604,131134,1,131134.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/131134.wav,441000,44100,10.0,0
3605,162711,0,162711.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162711.wav,441000,44100,10.0,0
3606,20001,0,20001.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/20001.wav,441000,44100,10.0,0
3607,34180,1,34180.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/34180.wav,441000,44100,10.0,1
3608,127512,0,127512.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127512.wav,441000,44100,10.0,0
3609,63924,0,63924.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/63924.wav,441000,44100,10.0,0
3610,15598,1,15598.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/15598.wav,441000,44100,10.0,4
3611,82908,1,82908.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/82908.wav,441000,44100,10.0,0
3612,124676,0,124676.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/124676.wav,441000,44100,10.0,3
3613,118331,0,118331.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/118331.wav,441000,44100,10.0,4
3614,173907,0,173907.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/173907.wav,441000,44100,10.0,2
3615,168050,0,168050.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/168050.wav,441000,44100,10.0,3
3616,120482,0,120482.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/120482.wav,441000,44100,10.0,0
3617,50679,0,50679.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50679.wav,441000,44100,10.0,4
3618,140799,1,140799.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/140799.wav,441000,44100,10.0,3
3619,23294,0,23294.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/23294.wav,441000,44100,10.0,1
3620,43779,1,43779.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/43779.wav,441000,44100,10.0,0
3621,143305,0,143305.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/143305.wav,441000,44100,10.0,0
3622,54818,0,54818.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/54818.wav,441000,44100,10.0,1
3623,162683,0,162683.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162683.wav,441000,44100,10.0,1
3624,55659,0,55659.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/55659.wav,441000,44100,10.0,1
3625,65888,1,65888.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/65888.wav,441000,44100,10.0,0
3626,157468,0,157468.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157468.wav,441000,44100,10.0,0
3627,176786,1,176786.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/176786.wav,441000,44100,10.0,2
3628,49806,1,49806.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/49806.wav,441000,44100,10.0,2
3629,17079,0,17079.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/17079.wav,441000,44100,10.0,1
3630,73258,0,73258.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73258.wav,441000,44100,10.0,0
3631,39974,0,39974.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39974.wav,441000,44100,10.0,0
3632,126163,1,126163.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/126163.wav,441000,44100,10.0,1
3633,42195,0,42195.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42195.wav,441000,44100,10.0,3
3634,99198,1,99198.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/99198.wav,441000,44100,10.0,4
3635,101413,1,101413.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/101413.wav,441000,44100,10.0,0
3636,159543,0,159543.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/159543.wav,441000,44100,10.0,4
3637,104205,1,104205.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/104205.wav,441000,44100,10.0,3
3638,194224,0,194224.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/194224.wav,441000,44100,10.0,4
3639,146835,0,146835.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146835.wav,441000,44100,10.0,4
3640,66472,0,66472.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/66472.wav,441000,44100,10.0,1
3641,149077,0,149077.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/149077.wav,441000,44100,10.0,0
3642,182524,1,182524.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/182524.wav,441000,44100,10.0,3
3643,101422,1,101422.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/101422.wav,441000,44100,10.0,2
3644,60085,0,60085.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/60085.wav,441000,44100,10.0,1
3645,164694,0,164694.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164694.wav,441000,44100,10.0,2
3646,94638,0,94638.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94638.wav,441000,44100,10.0,0
3647,38393,0,38393.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38393.wav,441000,44100,10.0,4
3648,127363,0,127363.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127363.wav,441000,44100,10.0,1
3649,48412,0,48412.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48412.wav,441000,44100,10.0,1
3650,184821,1,184821.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/184821.wav,441000,44100,10.0,3
3651,75968,1,75968.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/75968.wav,441000,44100,10.0,0
3652,148410,0,148410.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/148410.wav,441000,44100,10.0,2
3653,156524,0,156524.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/156524.wav,441000,44100,10.0,3
3654,157312,1,157312.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/157312.wav,441000,44100,10.0,2
3655,171187,0,171187.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/171187.wav,441000,44100,10.0,2
3656,48154,0,48154.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48154.wav,441000,44100,10.0,4
3657,179360,0,179360.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/179360.wav,441000,44100,10.0,4
3658,171008,0,171008.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/171008.wav,441000,44100,10.0,4
3659,182397,0,182397.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/182397.wav,441000,44100,10.0,4
3660,158602,0,158602.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/158602.wav,441000,44100,10.0,2
3661,127349,0,127349.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127349.wav,441000,44100,10.0,2
3662,73101,0,73101.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73101.wav,441000,44100,10.0,3
3663,87949,0,87949.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/87949.wav,441000,44100,10.0,4
3664,138040,1,138040.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/138040.wav,441000,44100,10.0,0
3665,111090,1,111090.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/111090.wav,441000,44100,10.0,0
