bird,audio,path,length,destination
lottit1,317415.wav,/datasets/xeno_canto/491_dataset/lottit1/317415.wav,24.006563,/datasets/xeno_canto/491/317415.wav
lottit1,636912.wav,/datasets/xeno_canto/491_dataset/lottit1/636912.wav,19.239313,/datasets/xeno_canto/491/636912.wav
lottit1,317414.wav,/datasets/xeno_canto/491_dataset/lottit1/317414.wav,21.394313,/datasets/xeno_canto/491/317414.wav
lottit1,614403.wav,/datasets/xeno_canto/491_dataset/lottit1/614403.wav,25.582625,/datasets/xeno_canto/491/614403.wav
lottit1,695966.wav,/datasets/xeno_canto/491_dataset/lottit1/695966.wav,25.658313,/datasets/xeno_canto/491/695966.wav
lottit1,613790.wav,/datasets/xeno_canto/491_dataset/lottit1/613790.wav,53.795688,/datasets/xeno_canto/491/613790.wav
lottit1,317060.wav,/datasets/xeno_canto/491_dataset/lottit1/317060.wav,28.111,/datasets/xeno_canto/491/317060.wav
lottit1,636438.wav,/datasets/xeno_canto/491_dataset/lottit1/636438.wav,27.559188,/datasets/xeno_canto/491/636438.wav
lottit1,692784.wav,/datasets/xeno_canto/491_dataset/lottit1/692784.wav,106.273625,/datasets/xeno_canto/491/692784.wav
lottit1,633285.wav,/datasets/xeno_canto/491_dataset/lottit1/633285.wav,25.075188,/datasets/xeno_canto/491/633285.wav
lottit1,313563.wav,/datasets/xeno_canto/491_dataset/lottit1/313563.wav,23.280313,/datasets/xeno_canto/491/313563.wav
lottit1,612747.wav,/datasets/xeno_canto/491_dataset/lottit1/612747.wav,28.872,/datasets/xeno_canto/491/612747.wav
lottit1,309204.wav,/datasets/xeno_canto/491_dataset/lottit1/309204.wav,7.967375,/datasets/xeno_canto/491/309204.wav
lottit1,309203.wav,/datasets/xeno_canto/491_dataset/lottit1/309203.wav,16.606313,/datasets/xeno_canto/491/309203.wav
lottit1,393499.wav,/datasets/xeno_canto/491_dataset/lottit1/393499.wav,53.208,/datasets/xeno_canto/491/393499.wav
lottit1,321656.wav,/datasets/xeno_canto/491_dataset/lottit1/321656.wav,96.913,/datasets/xeno_canto/491/321656.wav
lottit1,612746.wav,/datasets/xeno_canto/491_dataset/lottit1/612746.wav,19.728,/datasets/xeno_canto/491/612746.wav
lottit1,309151.wav,/datasets/xeno_canto/491_dataset/lottit1/309151.wav,24.450625,/datasets/xeno_canto/491/309151.wav
lottit1,692756.wav,/datasets/xeno_canto/491_dataset/lottit1/692756.wav,22.876438,/datasets/xeno_canto/491/692756.wav
lottit1,612744.wav,/datasets/xeno_canto/491_dataset/lottit1/612744.wav,6.948,/datasets/xeno_canto/491/612744.wav
lottit1,393087.wav,/datasets/xeno_canto/491_dataset/lottit1/393087.wav,93.481,/datasets/xeno_canto/491/393087.wav
lottit1,692457.wav,/datasets/xeno_canto/491_dataset/lottit1/692457.wav,51.506938,/datasets/xeno_canto/491/692457.wav
lottit1,612743.wav,/datasets/xeno_canto/491_dataset/lottit1/612743.wav,11.124,/datasets/xeno_canto/491/612743.wav
lottit1,611734.wav,/datasets/xeno_canto/491_dataset/lottit1/611734.wav,37.75875,/datasets/xeno_canto/491/611734.wav
lottit1,632343.wav,/datasets/xeno_canto/491_dataset/lottit1/632343.wav,16.537625,/datasets/xeno_canto/491/632343.wav
lottit1,609383.wav,/datasets/xeno_canto/491_dataset/lottit1/609383.wav,28.521063,/datasets/xeno_canto/491/609383.wav
lottit1,691601.wav,/datasets/xeno_canto/491_dataset/lottit1/691601.wav,67.710625,/datasets/xeno_canto/491/691601.wav
lottit1,631990.wav,/datasets/xeno_canto/491_dataset/lottit1/631990.wav,103.182875,/datasets/xeno_canto/491/631990.wav
lottit1,304843.wav,/datasets/xeno_canto/491_dataset/lottit1/304843.wav,46.851563,/datasets/xeno_canto/491/304843.wav
lottit1,391984.wav,/datasets/xeno_canto/491_dataset/lottit1/391984.wav,18.841,/datasets/xeno_canto/491/391984.wav
lottit1,608607.wav,/datasets/xeno_canto/491_dataset/lottit1/608607.wav,33.518375,/datasets/xeno_canto/491/608607.wav
lottit1,691557.wav,/datasets/xeno_canto/491_dataset/lottit1/691557.wav,31.094188,/datasets/xeno_canto/491/691557.wav
lottit1,391983.wav,/datasets/xeno_canto/491_dataset/lottit1/391983.wav,20.641,/datasets/xeno_canto/491/391983.wav
lottit1,627722.wav,/datasets/xeno_canto/491_dataset/lottit1/627722.wav,52.45075,/datasets/xeno_canto/491/627722.wav
lottit1,606672.wav,/datasets/xeno_canto/491_dataset/lottit1/606672.wav,12.928563,/datasets/xeno_canto/491/606672.wav
lottit1,303645.wav,/datasets/xeno_canto/491_dataset/lottit1/303645.wav,84.541125,/datasets/xeno_canto/491/303645.wav
lottit1,391982.wav,/datasets/xeno_canto/491_dataset/lottit1/391982.wav,31.921,/datasets/xeno_canto/491/391982.wav
lottit1,691556.wav,/datasets/xeno_canto/491_dataset/lottit1/691556.wav,11.304,/datasets/xeno_canto/491/691556.wav
lottit1,626825.wav,/datasets/xeno_canto/491_dataset/lottit1/626825.wav,25.01675,/datasets/xeno_canto/491/626825.wav
lottit1,321654.wav,/datasets/xeno_canto/491_dataset/lottit1/321654.wav,81.073,/datasets/xeno_canto/491/321654.wav
lottit1,303430.wav,/datasets/xeno_canto/491_dataset/lottit1/303430.wav,13.770313,/datasets/xeno_canto/491/303430.wav
lottit1,626724.wav,/datasets/xeno_canto/491_dataset/lottit1/626724.wav,34.130063,/datasets/xeno_canto/491/626724.wav
lottit1,301932.wav,/datasets/xeno_canto/491_dataset/lottit1/301932.wav,20.544,/datasets/xeno_canto/491/301932.wav
lottit1,691555.wav,/datasets/xeno_canto/491_dataset/lottit1/691555.wav,18.016813,/datasets/xeno_canto/491/691555.wav
lottit1,391981.wav,/datasets/xeno_canto/491_dataset/lottit1/391981.wav,73.633,/datasets/xeno_canto/491/391981.wav
lottit1,300961.wav,/datasets/xeno_canto/491_dataset/lottit1/300961.wav,70.5045,/datasets/xeno_canto/491/300961.wav
lottit1,385557.wav,/datasets/xeno_canto/491_dataset/lottit1/385557.wav,8.098,/datasets/xeno_canto/491/385557.wav
lottit1,600380.wav,/datasets/xeno_canto/491_dataset/lottit1/600380.wav,6.775938,/datasets/xeno_canto/491/600380.wav
lottit1,625370.wav,/datasets/xeno_canto/491_dataset/lottit1/625370.wav,72.228563,/datasets/xeno_canto/491/625370.wav
lottit1,691554.wav,/datasets/xeno_canto/491_dataset/lottit1/691554.wav,43.866875,/datasets/xeno_canto/491/691554.wav
lottit1,385392.wav,/datasets/xeno_canto/491_dataset/lottit1/385392.wav,53.394313,/datasets/xeno_canto/491/385392.wav
lottit1,598297.wav,/datasets/xeno_canto/491_dataset/lottit1/598297.wav,38.45225,/datasets/xeno_canto/491/598297.wav
lottit1,299577.wav,/datasets/xeno_canto/491_dataset/lottit1/299577.wav,28.682438,/datasets/xeno_canto/491/299577.wav
lottit1,625067.wav,/datasets/xeno_canto/491_dataset/lottit1/625067.wav,13.281813,/datasets/xeno_canto/491/625067.wav
lottit1,598244.wav,/datasets/xeno_canto/491_dataset/lottit1/598244.wav,15.947875,/datasets/xeno_canto/491/598244.wav
lottit1,691553.wav,/datasets/xeno_canto/491_dataset/lottit1/691553.wav,12.402875,/datasets/xeno_canto/491/691553.wav
lottit1,383226.wav,/datasets/xeno_canto/491_dataset/lottit1/383226.wav,24.3085,/datasets/xeno_canto/491/383226.wav
lottit1,598212.wav,/datasets/xeno_canto/491_dataset/lottit1/598212.wav,9.676563,/datasets/xeno_canto/491/598212.wav
lottit1,622710.wav,/datasets/xeno_canto/491_dataset/lottit1/622710.wav,10.395813,/datasets/xeno_canto/491/622710.wav
lottit1,595436.wav,/datasets/xeno_canto/491_dataset/lottit1/595436.wav,22.513875,/datasets/xeno_canto/491/595436.wav
lottit1,690046.wav,/datasets/xeno_canto/491_dataset/lottit1/690046.wav,29.869063,/datasets/xeno_canto/491/690046.wav
lottit1,621611.wav,/datasets/xeno_canto/491_dataset/lottit1/621611.wav,70.808125,/datasets/xeno_canto/491/621611.wav
lottit1,380477.wav,/datasets/xeno_canto/491_dataset/lottit1/380477.wav,54.376063,/datasets/xeno_canto/491/380477.wav
lottit1,595434.wav,/datasets/xeno_canto/491_dataset/lottit1/595434.wav,35.973188,/datasets/xeno_canto/491/595434.wav
lottit1,689275.wav,/datasets/xeno_canto/491_dataset/lottit1/689275.wav,21.068813,/datasets/xeno_canto/491/689275.wav
lottit1,595433.wav,/datasets/xeno_canto/491_dataset/lottit1/595433.wav,51.581563,/datasets/xeno_canto/491/595433.wav
lottit1,380265.wav,/datasets/xeno_canto/491_dataset/lottit1/380265.wav,12.048625,/datasets/xeno_canto/491/380265.wav
lottit1,374014.wav,/datasets/xeno_canto/491_dataset/lottit1/374014.wav,17.689,/datasets/xeno_canto/491/374014.wav
lottit1,689274.wav,/datasets/xeno_canto/491_dataset/lottit1/689274.wav,15.03275,/datasets/xeno_canto/491/689274.wav
lottit1,319301.wav,/datasets/xeno_canto/491_dataset/lottit1/319301.wav,37.825,/datasets/xeno_canto/491/319301.wav
lottit1,621228.wav,/datasets/xeno_canto/491_dataset/lottit1/621228.wav,15.326375,/datasets/xeno_canto/491/621228.wav
lottit1,594712.wav,/datasets/xeno_canto/491_dataset/lottit1/594712.wav,107.389375,/datasets/xeno_canto/491/594712.wav
lottit1,378886.wav,/datasets/xeno_canto/491_dataset/lottit1/378886.wav,98.858063,/datasets/xeno_canto/491/378886.wav
lottit1,689273.wav,/datasets/xeno_canto/491_dataset/lottit1/689273.wav,17.24775,/datasets/xeno_canto/491/689273.wav
lottit1,621226.wav,/datasets/xeno_canto/491_dataset/lottit1/621226.wav,96.634063,/datasets/xeno_canto/491/621226.wav
lottit1,370434.wav,/datasets/xeno_canto/491_dataset/lottit1/370434.wav,74.761,/datasets/xeno_canto/491/370434.wav
lottit1,319300.wav,/datasets/xeno_canto/491_dataset/lottit1/319300.wav,14.305,/datasets/xeno_canto/491/319300.wav
lottit1,373851.wav,/datasets/xeno_canto/491_dataset/lottit1/373851.wav,23.648563,/datasets/xeno_canto/491/373851.wav
lottit1,689000.wav,/datasets/xeno_canto/491_dataset/lottit1/689000.wav,32.702813,/datasets/xeno_canto/491/689000.wav
lottit1,594711.wav,/datasets/xeno_canto/491_dataset/lottit1/594711.wav,58.148563,/datasets/xeno_canto/491/594711.wav
lottit1,319299.wav,/datasets/xeno_canto/491_dataset/lottit1/319299.wav,45.433,/datasets/xeno_canto/491/319299.wav
lottit1,367541.wav,/datasets/xeno_canto/491_dataset/lottit1/367541.wav,20.106125,/datasets/xeno_canto/491/367541.wav
lottit1,298013.wav,/datasets/xeno_canto/491_dataset/lottit1/298013.wav,11.9225,/datasets/xeno_canto/491/298013.wav
lottit1,688999.wav,/datasets/xeno_canto/491_dataset/lottit1/688999.wav,28.544,/datasets/xeno_canto/491/688999.wav
lottit1,592009.wav,/datasets/xeno_canto/491_dataset/lottit1/592009.wav,24.768,/datasets/xeno_canto/491/592009.wav
lottit1,298012.wav,/datasets/xeno_canto/491_dataset/lottit1/298012.wav,16.251375,/datasets/xeno_canto/491/298012.wav
lottit1,365059.wav,/datasets/xeno_canto/491_dataset/lottit1/365059.wav,14.498,/datasets/xeno_canto/491/365059.wav
lottit1,619826.wav,/datasets/xeno_canto/491_dataset/lottit1/619826.wav,63.76125,/datasets/xeno_canto/491/619826.wav
lottit1,317932.wav,/datasets/xeno_canto/491_dataset/lottit1/317932.wav,14.328,/datasets/xeno_canto/491/317932.wav
lottit1,364058.wav,/datasets/xeno_canto/491_dataset/lottit1/364058.wav,23.843063,/datasets/xeno_canto/491/364058.wav
lottit1,298010.wav,/datasets/xeno_canto/491_dataset/lottit1/298010.wav,13.080188,/datasets/xeno_canto/491/298010.wav
lottit1,590198.wav,/datasets/xeno_canto/491_dataset/lottit1/590198.wav,97.05575,/datasets/xeno_canto/491/590198.wav
lottit1,688998.wav,/datasets/xeno_canto/491_dataset/lottit1/688998.wav,117.80125,/datasets/xeno_canto/491/688998.wav
lottit1,297337.wav,/datasets/xeno_canto/491_dataset/lottit1/297337.wav,8.463688,/datasets/xeno_canto/491/297337.wav
lottit1,363738.wav,/datasets/xeno_canto/491_dataset/lottit1/363738.wav,17.554313,/datasets/xeno_canto/491/363738.wav
lottit1,317931.wav,/datasets/xeno_canto/491_dataset/lottit1/317931.wav,58.752,/datasets/xeno_canto/491/317931.wav
lottit1,619720.wav,/datasets/xeno_canto/491_dataset/lottit1/619720.wav,36.258,/datasets/xeno_canto/491/619720.wav
lottit1,297262.wav,/datasets/xeno_canto/491_dataset/lottit1/297262.wav,7.176,/datasets/xeno_canto/491/297262.wav
lottit1,363066.wav,/datasets/xeno_canto/491_dataset/lottit1/363066.wav,24.872625,/datasets/xeno_canto/491/363066.wav
lottit1,296913.wav,/datasets/xeno_canto/491_dataset/lottit1/296913.wav,52.570125,/datasets/xeno_canto/491/296913.wav
lottit1,362371.wav,/datasets/xeno_canto/491_dataset/lottit1/362371.wav,22.752688,/datasets/xeno_canto/491/362371.wav
lottit1,619510.wav,/datasets/xeno_canto/491_dataset/lottit1/619510.wav,53.650875,/datasets/xeno_canto/491/619510.wav
lottit1,292460.wav,/datasets/xeno_canto/491_dataset/lottit1/292460.wav,102.5045,/datasets/xeno_canto/491/292460.wav
lottit1,589177.wav,/datasets/xeno_canto/491_dataset/lottit1/589177.wav,37.299125,/datasets/xeno_canto/491/589177.wav
lottit1,350147.wav,/datasets/xeno_canto/491_dataset/lottit1/350147.wav,32.929,/datasets/xeno_canto/491/350147.wav
lottit1,688997.wav,/datasets/xeno_canto/491_dataset/lottit1/688997.wav,103.419438,/datasets/xeno_canto/491/688997.wav
lottit1,618660.wav,/datasets/xeno_canto/491_dataset/lottit1/618660.wav,10.25,/datasets/xeno_canto/491/618660.wav
lottit1,588422.wav,/datasets/xeno_canto/491_dataset/lottit1/588422.wav,108.936,/datasets/xeno_canto/491/588422.wav
lottit1,617860.wav,/datasets/xeno_canto/491_dataset/lottit1/617860.wav,5.093875,/datasets/xeno_canto/491/617860.wav
lottit1,616919.wav,/datasets/xeno_canto/491_dataset/lottit1/616919.wav,42.592375,/datasets/xeno_canto/491/616919.wav
lottit1,315023.wav,/datasets/xeno_canto/491_dataset/lottit1/315023.wav,47.593,/datasets/xeno_canto/491/315023.wav
lottit1,588348.wav,/datasets/xeno_canto/491_dataset/lottit1/588348.wav,63.061375,/datasets/xeno_canto/491/588348.wav
lottit1,615251.wav,/datasets/xeno_canto/491_dataset/lottit1/615251.wav,114.039438,/datasets/xeno_canto/491/615251.wav
lottit1,315014.wav,/datasets/xeno_canto/491_dataset/lottit1/315014.wav,19.753,/datasets/xeno_canto/491/315014.wav
lottit1,685462.wav,/datasets/xeno_canto/491_dataset/lottit1/685462.wav,16.6495,/datasets/xeno_canto/491/685462.wav
lottit1,587239.wav,/datasets/xeno_canto/491_dataset/lottit1/587239.wav,16.253,/datasets/xeno_canto/491/587239.wav
lottit1,684639.wav,/datasets/xeno_canto/491_dataset/lottit1/684639.wav,14.485375,/datasets/xeno_canto/491/684639.wav
lottit1,684389.wav,/datasets/xeno_canto/491_dataset/lottit1/684389.wav,9.995,/datasets/xeno_canto/491/684389.wav
lottit1,290420.wav,/datasets/xeno_canto/491_dataset/lottit1/290420.wav,12.433563,/datasets/xeno_canto/491/290420.wav
lottit1,682982.wav,/datasets/xeno_canto/491_dataset/lottit1/682982.wav,20.126,/datasets/xeno_canto/491/682982.wav
lottit1,360254.wav,/datasets/xeno_canto/491_dataset/lottit1/360254.wav,40.1505,/datasets/xeno_canto/491/360254.wav
lottit1,287800.wav,/datasets/xeno_canto/491_dataset/lottit1/287800.wav,93.817,/datasets/xeno_canto/491/287800.wav
lottit1,682780.wav,/datasets/xeno_canto/491_dataset/lottit1/682780.wav,24.210313,/datasets/xeno_canto/491/682780.wav
lottit1,615250.wav,/datasets/xeno_canto/491_dataset/lottit1/615250.wav,108.8985,/datasets/xeno_canto/491/615250.wav
lottit1,359493.wav,/datasets/xeno_canto/491_dataset/lottit1/359493.wav,20.062063,/datasets/xeno_canto/491/359493.wav
lottit1,681085.wav,/datasets/xeno_canto/491_dataset/lottit1/681085.wav,33.048,/datasets/xeno_canto/491/681085.wav
lottit1,358867.wav,/datasets/xeno_canto/491_dataset/lottit1/358867.wav,60.081625,/datasets/xeno_canto/491/358867.wav
lottit1,680990.wav,/datasets/xeno_canto/491_dataset/lottit1/680990.wav,106.626063,/datasets/xeno_canto/491/680990.wav
lottit1,357553.wav,/datasets/xeno_canto/491_dataset/lottit1/357553.wav,59.756563,/datasets/xeno_canto/491/357553.wav
lottit1,287689.wav,/datasets/xeno_canto/491_dataset/lottit1/287689.wav,116.569,/datasets/xeno_canto/491/287689.wav
lottit1,614333.wav,/datasets/xeno_canto/491_dataset/lottit1/614333.wav,31.253313,/datasets/xeno_canto/491/614333.wav
lottit1,613331.wav,/datasets/xeno_canto/491_dataset/lottit1/613331.wav,28.374813,/datasets/xeno_canto/491/613331.wav
lottit1,309003.wav,/datasets/xeno_canto/491_dataset/lottit1/309003.wav,22.429625,/datasets/xeno_canto/491/309003.wav
lottit1,613329.wav,/datasets/xeno_canto/491_dataset/lottit1/613329.wav,20.143313,/datasets/xeno_canto/491/613329.wav
lottit1,287188.wav,/datasets/xeno_canto/491_dataset/lottit1/287188.wav,60.26675,/datasets/xeno_canto/491/287188.wav
lottit1,307124.wav,/datasets/xeno_canto/491_dataset/lottit1/307124.wav,23.914063,/datasets/xeno_canto/491/307124.wav
lottit1,612550.wav,/datasets/xeno_canto/491_dataset/lottit1/612550.wav,28.200625,/datasets/xeno_canto/491/612550.wav
lottit1,306804.wav,/datasets/xeno_canto/491_dataset/lottit1/306804.wav,67.849,/datasets/xeno_canto/491/306804.wav
lottit1,612549.wav,/datasets/xeno_canto/491_dataset/lottit1/612549.wav,16.404875,/datasets/xeno_canto/491/612549.wav
lottit1,287115.wav,/datasets/xeno_canto/491_dataset/lottit1/287115.wav,9.117813,/datasets/xeno_canto/491/287115.wav
lottit1,342147.wav,/datasets/xeno_canto/491_dataset/lottit1/342147.wav,111.960813,/datasets/xeno_canto/491/342147.wav
lottit1,286244.wav,/datasets/xeno_canto/491_dataset/lottit1/286244.wav,29.413875,/datasets/xeno_canto/491/286244.wav
lottit1,612548.wav,/datasets/xeno_canto/491_dataset/lottit1/612548.wav,40.321438,/datasets/xeno_canto/491/612548.wav
lottit1,356316.wav,/datasets/xeno_canto/491_dataset/lottit1/356316.wav,77.322438,/datasets/xeno_canto/491/356316.wav
lottit1,283943.wav,/datasets/xeno_canto/491_dataset/lottit1/283943.wav,84.852,/datasets/xeno_canto/491/283943.wav
lottit1,611217.wav,/datasets/xeno_canto/491_dataset/lottit1/611217.wav,60.969813,/datasets/xeno_canto/491/611217.wav
lottit1,305231.wav,/datasets/xeno_canto/491_dataset/lottit1/305231.wav,37.642438,/datasets/xeno_canto/491/305231.wav
lottit1,582312.wav,/datasets/xeno_canto/491_dataset/lottit1/582312.wav,102.0585,/datasets/xeno_canto/491/582312.wav
lottit1,671081.wav,/datasets/xeno_canto/491_dataset/lottit1/671081.wav,7.536625,/datasets/xeno_canto/491/671081.wav
lottit1,303374.wav,/datasets/xeno_canto/491_dataset/lottit1/303374.wav,91.897,/datasets/xeno_canto/491/303374.wav
lottit1,666802.wav,/datasets/xeno_canto/491_dataset/lottit1/666802.wav,81.243875,/datasets/xeno_canto/491/666802.wav
lottit1,354435.wav,/datasets/xeno_canto/491_dataset/lottit1/354435.wav,56.012313,/datasets/xeno_canto/491/354435.wav
lottit1,610869.wav,/datasets/xeno_canto/491_dataset/lottit1/610869.wav,19.774688,/datasets/xeno_canto/491/610869.wav
lottit1,281624.wav,/datasets/xeno_canto/491_dataset/lottit1/281624.wav,32.548563,/datasets/xeno_canto/491/281624.wav
lottit1,582098.wav,/datasets/xeno_canto/491_dataset/lottit1/582098.wav,11.736,/datasets/xeno_canto/491/582098.wav
lottit1,610778.wav,/datasets/xeno_canto/491_dataset/lottit1/610778.wav,25.944,/datasets/xeno_canto/491/610778.wav
lottit1,573912.wav,/datasets/xeno_canto/491_dataset/lottit1/573912.wav,53.524938,/datasets/xeno_canto/491/573912.wav
lottit1,281623.wav,/datasets/xeno_canto/491_dataset/lottit1/281623.wav,11.859625,/datasets/xeno_canto/491/281623.wav
lottit1,610225.wav,/datasets/xeno_canto/491_dataset/lottit1/610225.wav,62.427688,/datasets/xeno_canto/491/610225.wav
lottit1,281622.wav,/datasets/xeno_canto/491_dataset/lottit1/281622.wav,45.270188,/datasets/xeno_canto/491/281622.wav
lottit1,354434.wav,/datasets/xeno_canto/491_dataset/lottit1/354434.wav,44.498563,/datasets/xeno_canto/491/354434.wav
lottit1,573673.wav,/datasets/xeno_canto/491_dataset/lottit1/573673.wav,32.164875,/datasets/xeno_canto/491/573673.wav
lottit1,281621.wav,/datasets/xeno_canto/491_dataset/lottit1/281621.wav,31.8955,/datasets/xeno_canto/491/281621.wav
lottit1,281620.wav,/datasets/xeno_canto/491_dataset/lottit1/281620.wav,36.884938,/datasets/xeno_canto/491/281620.wav
lottit1,609934.wav,/datasets/xeno_canto/491_dataset/lottit1/609934.wav,10.2,/datasets/xeno_canto/491/609934.wav
lottit1,353877.wav,/datasets/xeno_canto/491_dataset/lottit1/353877.wav,28.44,/datasets/xeno_canto/491/353877.wav
lottit1,339516.wav,/datasets/xeno_canto/491_dataset/lottit1/339516.wav,54.675375,/datasets/xeno_canto/491/339516.wav
lottit1,281619.wav,/datasets/xeno_canto/491_dataset/lottit1/281619.wav,26.305313,/datasets/xeno_canto/491/281619.wav
lottit1,352046.wav,/datasets/xeno_canto/491_dataset/lottit1/352046.wav,27.022938,/datasets/xeno_canto/491/352046.wav
lottit1,279671.wav,/datasets/xeno_canto/491_dataset/lottit1/279671.wav,40.8555,/datasets/xeno_canto/491/279671.wav
lottit1,346383.wav,/datasets/xeno_canto/491_dataset/lottit1/346383.wav,60.984,/datasets/xeno_canto/491/346383.wav
lottit1,279670.wav,/datasets/xeno_canto/491_dataset/lottit1/279670.wav,61.7535,/datasets/xeno_canto/491/279670.wav
lottit1,661867.wav,/datasets/xeno_canto/491_dataset/lottit1/661867.wav,61.624,/datasets/xeno_canto/491/661867.wav
lottit1,572456.wav,/datasets/xeno_canto/491_dataset/lottit1/572456.wav,71.68575,/datasets/xeno_canto/491/572456.wav
lottit1,345541.wav,/datasets/xeno_canto/491_dataset/lottit1/345541.wav,117.848438,/datasets/xeno_canto/491/345541.wav
lottit1,302777.wav,/datasets/xeno_canto/491_dataset/lottit1/302777.wav,92.500688,/datasets/xeno_canto/491/302777.wav
lottit1,277687.wav,/datasets/xeno_canto/491_dataset/lottit1/277687.wav,40.08,/datasets/xeno_canto/491/277687.wav
lottit1,277537.wav,/datasets/xeno_canto/491_dataset/lottit1/277537.wav,49.584,/datasets/xeno_canto/491/277537.wav
lottit1,336455.wav,/datasets/xeno_canto/491_dataset/lottit1/336455.wav,81.649,/datasets/xeno_canto/491/336455.wav
lottit1,302776.wav,/datasets/xeno_canto/491_dataset/lottit1/302776.wav,113.294125,/datasets/xeno_canto/491/302776.wav
lottit1,247901.wav,/datasets/xeno_canto/491_dataset/lottit1/247901.wav,39.079188,/datasets/xeno_canto/491/247901.wav
lottit1,342289.wav,/datasets/xeno_canto/491_dataset/lottit1/342289.wav,20.114313,/datasets/xeno_canto/491/342289.wav
lottit1,244638.wav,/datasets/xeno_canto/491_dataset/lottit1/244638.wav,14.352,/datasets/xeno_canto/491/244638.wav
lottit1,572450.wav,/datasets/xeno_canto/491_dataset/lottit1/572450.wav,36.808438,/datasets/xeno_canto/491/572450.wav
lottit1,244128.wav,/datasets/xeno_canto/491_dataset/lottit1/244128.wav,48.379875,/datasets/xeno_canto/491/244128.wav
lottit1,330253.wav,/datasets/xeno_canto/491_dataset/lottit1/330253.wav,84.433,/datasets/xeno_canto/491/330253.wav
lottit1,572444.wav,/datasets/xeno_canto/491_dataset/lottit1/572444.wav,27.836313,/datasets/xeno_canto/491/572444.wav
lottit1,572440.wav,/datasets/xeno_canto/491_dataset/lottit1/572440.wav,22.288063,/datasets/xeno_canto/491/572440.wav
lottit1,240924.wav,/datasets/xeno_canto/491_dataset/lottit1/240924.wav,31.339,/datasets/xeno_canto/491/240924.wav
lottit1,606381.wav,/datasets/xeno_canto/491_dataset/lottit1/606381.wav,14.453813,/datasets/xeno_canto/491/606381.wav
lottit1,661095.wav,/datasets/xeno_canto/491_dataset/lottit1/661095.wav,15.419313,/datasets/xeno_canto/491/661095.wav
lottit1,572439.wav,/datasets/xeno_canto/491_dataset/lottit1/572439.wav,19.393125,/datasets/xeno_canto/491/572439.wav
lottit1,605070.wav,/datasets/xeno_canto/491_dataset/lottit1/605070.wav,42.295188,/datasets/xeno_canto/491/605070.wav
lottit1,236959.wav,/datasets/xeno_canto/491_dataset/lottit1/236959.wav,35.038,/datasets/xeno_canto/491/236959.wav
lottit1,330252.wav,/datasets/xeno_canto/491_dataset/lottit1/330252.wav,22.561,/datasets/xeno_canto/491/330252.wav
lottit1,572437.wav,/datasets/xeno_canto/491_dataset/lottit1/572437.wav,34.413938,/datasets/xeno_canto/491/572437.wav
lottit1,660982.wav,/datasets/xeno_canto/491_dataset/lottit1/660982.wav,56.012,/datasets/xeno_canto/491/660982.wav
lottit1,297805.wav,/datasets/xeno_canto/491_dataset/lottit1/297805.wav,26.209,/datasets/xeno_canto/491/297805.wav
lottit1,234243.wav,/datasets/xeno_canto/491_dataset/lottit1/234243.wav,43.207938,/datasets/xeno_canto/491/234243.wav
lottit1,572436.wav,/datasets/xeno_canto/491_dataset/lottit1/572436.wav,26.967375,/datasets/xeno_canto/491/572436.wav
lottit1,340962.wav,/datasets/xeno_canto/491_dataset/lottit1/340962.wav,46.55125,/datasets/xeno_canto/491/340962.wav
lottit1,297804.wav,/datasets/xeno_canto/491_dataset/lottit1/297804.wav,78.193,/datasets/xeno_canto/491/297804.wav
lottit1,572435.wav,/datasets/xeno_canto/491_dataset/lottit1/572435.wav,15.5545,/datasets/xeno_canto/491/572435.wav
lottit1,569048.wav,/datasets/xeno_canto/491_dataset/lottit1/569048.wav,24.467313,/datasets/xeno_canto/491/569048.wav
lottit1,340570.wav,/datasets/xeno_canto/491_dataset/lottit1/340570.wav,22.804938,/datasets/xeno_canto/491/340570.wav
lottit1,568930.wav,/datasets/xeno_canto/491_dataset/lottit1/568930.wav,81.266938,/datasets/xeno_canto/491/568930.wav
lottit1,233606.wav,/datasets/xeno_canto/491_dataset/lottit1/233606.wav,23.784,/datasets/xeno_canto/491/233606.wav
lottit1,340569.wav,/datasets/xeno_canto/491_dataset/lottit1/340569.wav,12.930625,/datasets/xeno_canto/491/340569.wav
lottit1,340545.wav,/datasets/xeno_canto/491_dataset/lottit1/340545.wav,31.512,/datasets/xeno_canto/491/340545.wav
lottit1,233605.wav,/datasets/xeno_canto/491_dataset/lottit1/233605.wav,41.688,/datasets/xeno_canto/491/233605.wav
lottit1,313008.wav,/datasets/xeno_canto/491_dataset/lottit1/313008.wav,86.185,/datasets/xeno_canto/491/313008.wav
lottit1,339823.wav,/datasets/xeno_canto/491_dataset/lottit1/339823.wav,13.977813,/datasets/xeno_canto/491/339823.wav
lottit1,568929.wav,/datasets/xeno_canto/491_dataset/lottit1/568929.wav,37.2245,/datasets/xeno_canto/491/568929.wav
lottit1,339735.wav,/datasets/xeno_canto/491_dataset/lottit1/339735.wav,99.412188,/datasets/xeno_canto/491/339735.wav
lottit1,230212.wav,/datasets/xeno_canto/491_dataset/lottit1/230212.wav,16.392,/datasets/xeno_canto/491/230212.wav
lottit1,564472.wav,/datasets/xeno_canto/491_dataset/lottit1/564472.wav,53.6555,/datasets/xeno_canto/491/564472.wav
