primary_label,secondary_label,type,latitude,longitude,scientific_name,common_name,time,url,filename,q
blrwar1,"[""'Luscinia luscinia'"", "" 'Corvus cornix'"", "" 'Columba palumbus'""]",song,59.3921,10.446,Acrocephalus dumetorum,Blyth's Reed Warbler,04:30,//xeno-canto.org/386698,386698.wav,C
blrwar1,"[""'Sylvia borin'""]",song,63.8011,20.2557,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/378773,378773.wav,C
blrwar1,"[""'Sylvia borin'"", "" 'Phylloscopus trochilus'""]",song,63.8011,20.2557,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/378772,378772.wav,C
blrwar1,"[""'Alauda arvensis'"", "" 'Cuculus canorus'"", "" 'Locustella naevia'"", "" 'Luscinia luscinia'"", "" 'Acrocephalus schoenobaenus'"", "" 'Sylvia communis'"", "" 'Upupa epops'""]",song,53.2093,20.1685,Acrocephalus dumetorum,Blyth's Reed Warbler,06:00,//xeno-canto.org/375961,375961.wav,C
blrwar1,"[""'Alauda arvensis'"", "" 'Cuculus canorus'"", "" 'Locustella naevia'"", "" 'Carpodacus erythrinus'"", "" 'Luscinia luscinia'"", "" 'Acrocephalus schoenobaenus'""]",song,53.2093,20.1685,Acrocephalus dumetorum,Blyth's Reed Warbler,06:30,//xeno-canto.org/375960,375960.wav,C
blrwar1,"[""''""]",call,54.7034,18.6596,Acrocephalus dumetorum,Blyth's Reed Warbler,09:00,//xeno-canto.org/375711,375711.wav,C
blrwar1,"[""'Carpodacus erythrinus'"", "" 'Sylvia curruca'""]",song,54.7034,18.6596,Acrocephalus dumetorum,Blyth's Reed Warbler,09:00,//xeno-canto.org/375710,375710.wav,C
blrwar1,"[""''""]",song,63.828,20.1898,Acrocephalus dumetorum,Blyth's Reed Warbler,08:30,//xeno-canto.org/373901,373901.wav,C
blrwar1,"[""'Strix aluco'""]",song,53.4839,14.9746,Acrocephalus dumetorum,Blyth's Reed Warbler,00:30,//xeno-canto.org/372253,372253.wav,C
blrwar1,"[""'Anser anser'"", "" 'Carpodacus erythrinus'"", "" 'Parus major'"", "" 'Turdus pilaris'""]",song,59.278,15.273,Acrocephalus dumetorum,Blyth's Reed Warbler,07:59,//xeno-canto.org/371867,371867.wav,C
blrwar1,"[""''""]",song,58.1093,6.567,Acrocephalus dumetorum,Blyth's Reed Warbler,06:20,//xeno-canto.org/370225,370225.wav,C
blrwar1,"[""'Dendrocygna javanica'""]",call,23.5408,87.3067,Acrocephalus dumetorum,Blyth's Reed Warbler,9:53,//xeno-canto.org/344296,344296.wav,C
blrwar1,"[""''""]",song,52.9263,23.8715,Acrocephalus dumetorum,Blyth's Reed Warbler,12:30,//xeno-canto.org/321064,321064.wav,C
blrwar1,"[""'Locustella naevia'""]","male, song",56.2423,25.3299,Acrocephalus dumetorum,Blyth's Reed Warbler,23:00,//xeno-canto.org/318207,318207.wav,C
blrwar1,"[""'Corvus splendens'""]",alarm call,15.5442,73.7733,Acrocephalus dumetorum,Blyth's Reed Warbler,15:30,//xeno-canto.org/306394,306394.wav,C
blrwar1,"[""''""]",call,11.2759,76.2188,Acrocephalus dumetorum,Blyth's Reed Warbler,06:48,//xeno-canto.org/296431,296431.wav,C
blrwar1,"[""'Phylloscopus trochilus'""]","Song, male, song",56.1292,47.3617,Acrocephalus dumetorum,Blyth's Reed Warbler,09:00,//xeno-canto.org/270109,270109.wav,C
blrwar1,"[""''""]","Song, male",56.1292,47.3617,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/270096,270096.wav,C
blrwar1,"[""''""]","call-song, male",56.1292,47.3617,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/270091,270091.wav,C
blrwar1,"[""'Emberiza citrinella'"", "" 'Chloris chloris'""]","male, song",56.092,47.2613,Acrocephalus dumetorum,Blyth's Reed Warbler,08:30,//xeno-canto.org/248056,248056.wav,C
blrwar1,"[""''""]","male, song",,,Acrocephalus dumetorum,Blyth's Reed Warbler,04:30,//xeno-canto.org/247736,247736.wav,C
blrwar1,"[""'Corvus splendens'"", "" 'Psittacula krameri'"", "" 'Phylloscopus nitidus'""]",call,15.5442,73.7733,Acrocephalus dumetorum,Blyth's Reed Warbler,07:00,//xeno-canto.org/209608,209608.wav,C
blrwar1,"[""''""]",call,15.5442,73.7733,Acrocephalus dumetorum,Blyth's Reed Warbler,13:30,//xeno-canto.org/209211,209211.wav,C
blrwar1,"[""'Fringilla coelebs'"", "" 'Sylvia borin'""]",song,54.5682,11.9528,Acrocephalus dumetorum,Blyth's Reed Warbler,16:23,//xeno-canto.org/208326,208326.wav,C
blrwar1,"[""'Fringilla coelebs'""]",song,54.5682,11.9528,Acrocephalus dumetorum,Blyth's Reed Warbler,16:21,//xeno-canto.org/208323,208323.wav,C
blrwar1,"[""''""]",song,54.5682,11.9528,Acrocephalus dumetorum,Blyth's Reed Warbler,12:47,//xeno-canto.org/208321,208321.wav,C
blrwar1,"[""''""]",alarm call,56.092,47.2613,Acrocephalus dumetorum,Blyth's Reed Warbler,13:00,//xeno-canto.org/199001,199001.wav,C
blrwar1,"[""''""]","male, song",56.092,47.2613,Acrocephalus dumetorum,Blyth's Reed Warbler,22:30,//xeno-canto.org/198831,198831.wav,C
blrwar1,"[""''""]",song,56.0814,47.3027,Acrocephalus dumetorum,Blyth's Reed Warbler,12:00,//xeno-canto.org/198830,198830.wav,C
blrwar1,"[""''""]","male, song",56.092,47.2613,Acrocephalus dumetorum,Blyth's Reed Warbler,10:00,//xeno-canto.org/194052,194052.wav,C
blrwar1,"[""''""]",song,54.8609,46.5739,Acrocephalus dumetorum,Blyth's Reed Warbler,06:30,//xeno-canto.org/190758,190758.wav,C
blrwar1,"[""''""]",alarm call,50.1679,60.1505,Acrocephalus dumetorum,Blyth's Reed Warbler,14:00,//xeno-canto.org/184749,184749.wav,C
blrwar1,"[""''""]",call,42.586,69.2775,Acrocephalus dumetorum,Blyth's Reed Warbler,04:30,//xeno-canto.org/184126,184126.wav,C
blrwar1,"[""''""]","male, song",43.9209,67.6331,Acrocephalus dumetorum,Blyth's Reed Warbler,08:30,//xeno-canto.org/183498,183498.wav,C
blrwar1,"[""''""]",song,56.2543,16.4714,Acrocephalus dumetorum,Blyth's Reed Warbler,07:30,//xeno-canto.org/180343,180343.wav,C
blrwar1,"[""''""]",song,51.5615,0.0245,Acrocephalus dumetorum,Blyth's Reed Warbler,13:30,//xeno-canto.org/180043,180043.wav,C
blrwar1,"[""''""]",song,54.5682,11.9528,Acrocephalus dumetorum,Blyth's Reed Warbler,12:36,//xeno-canto.org/179665,179665.wav,C
blrwar1,"[""'Acridotheres tristis'"", "" 'Phylloscopus nitidus'""]",alarm call,15.5442,73.7733,Acrocephalus dumetorum,Blyth's Reed Warbler,05:30,//xeno-canto.org/163839,163839.wav,C
blrwar1,"[""''""]","alarm call, female",56.0943,47.2639,Acrocephalus dumetorum,Blyth's Reed Warbler,13:00,//xeno-canto.org/139400,139400.wav,C
blrwar1,"[""''""]",song,54.8609,46.5739,Acrocephalus dumetorum,Blyth's Reed Warbler,03:30,//xeno-canto.org/138815,138815.wav,C
blrwar1,"[""''""]","male, song",56.7542,46.845,Acrocephalus dumetorum,Blyth's Reed Warbler,04:30,//xeno-canto.org/135795,135795.wav,C
blrwar1,"[""'Crex crex'""]","male, song",56.7542,46.845,Acrocephalus dumetorum,Blyth's Reed Warbler,04:30,//xeno-canto.org/135794,135794.wav,C
blrwar1,"[""''""]","male, song",56.0902,47.2601,Acrocephalus dumetorum,Blyth's Reed Warbler,09:30,//xeno-canto.org/135408,135408.wav,C
blrwar1,"[""''""]","imitations: Motacilla alba and Sylvia communis, male, song",56.0893,47.2556,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/135393,135393.wav,C
blrwar1,"[""''""]","male, song",56.0893,47.2567,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/135391,135391.wav,C
blrwar1,"[""''""]","male, song",56.1123,47.5517,Acrocephalus dumetorum,Blyth's Reed Warbler,07:30,//xeno-canto.org/134730,134730.wav,C
blrwar1,"[""''""]",alarm call,26.6667,93.3501,Acrocephalus dumetorum,Blyth's Reed Warbler,08:30,//xeno-canto.org/117117,117117.wav,C
blrwar1,"[""''""]",Alarm call,54.8609,46.5739,Acrocephalus dumetorum,Blyth's Reed Warbler,8-25,//xeno-canto.org/106937,106937.wav,C
blrwar1,"[""''""]","male, song",56.261,47.203,Acrocephalus dumetorum,Blyth's Reed Warbler,3-15,//xeno-canto.org/104092,104092.wav,C
blrwar1,"[""''""]",song,42.4378,70.4801,Acrocephalus dumetorum,Blyth's Reed Warbler,?,//xeno-canto.org/44966,44966.wav,C
blrwar1,"[""'Accipiter virgatus'"", "" 'Phylloscopus trochiloides'""]",alarm call,10.074333,77.159729,Acrocephalus dumetorum,Blyth's Reed Warbler,11:00,//xeno-canto.org/19451,19451.wav,C
blrwar1,"[""''""]","adult, male, song",58.2269,13.8695,Acrocephalus dumetorum,Blyth's Reed Warbler,23:11,//xeno-canto.org/662286,662286.wav,D
blrwar1,"[""''""]",song,59.3402,17.1956,Acrocephalus dumetorum,Blyth's Reed Warbler,11:10,//xeno-canto.org/662130,662130.wav,D
blrwar1,"[""''""]","adult, male, mimicry/imitation, song",58.6487,25.031,Acrocephalus dumetorum,Blyth's Reed Warbler,01:00,//xeno-canto.org/660164,660164.wav,D
blrwar1,"[""''""]",song,58.0267,11.6034,Acrocephalus dumetorum,Blyth's Reed Warbler,23:45,//xeno-canto.org/660069,660069.wav,D
blrwar1,"[""''""]","male, song",60.6916,17.1844,Acrocephalus dumetorum,Blyth's Reed Warbler,05:00,//xeno-canto.org/658834,658834.wav,D
blrwar1,"[""''""]","adult, male, song",60.6916,17.1844,Acrocephalus dumetorum,Blyth's Reed Warbler,05:30,//xeno-canto.org/657846,657846.wav,D
blrwar1,"[""''""]","call, life stage uncertain, male, song",,,Acrocephalus dumetorum,Blyth's Reed Warbler,22:45,//xeno-canto.org/655327,655327.wav,D
blrwar1,"[""''""]","adult, male, song",60.4953,15.4052,Acrocephalus dumetorum,Blyth's Reed Warbler,15:00,//xeno-canto.org/655103,655103.wav,D
blrwar1,"[""''""]","male, song",60.3334,17.5242,Acrocephalus dumetorum,Blyth's Reed Warbler,02:00,//xeno-canto.org/654591,654591.wav,D
blrwar1,"[""''""]","male, song",60.3269,17.5068,Acrocephalus dumetorum,Blyth's Reed Warbler,01:30,//xeno-canto.org/654590,654590.wav,D
blrwar1,"[""''""]",song,59.3373,17.1809,Acrocephalus dumetorum,Blyth's Reed Warbler,14:15,//xeno-canto.org/653726,653726.wav,D
blrwar1,"[""''""]","male, song",56.2336,16.4581,Acrocephalus dumetorum,Blyth's Reed Warbler,12:56,//xeno-canto.org/650639,650639.wav,D
blrwar1,"[""'Luscinia luscinia'""]",song,53.739,20.5813,Acrocephalus dumetorum,Blyth's Reed Warbler,23:20,//xeno-canto.org/650323,650323.wav,D
blrwar1,"[""'Sylvia communis'""]","adult, male, mimicry/imitation, song",55.3228,15.1884,Acrocephalus dumetorum,Blyth's Reed Warbler,08:00,//xeno-canto.org/606668,606668.wav,D
blrwar1,"[""''""]",song,59.3821,13.9521,Acrocephalus dumetorum,Blyth's Reed Warbler,00:30,//xeno-canto.org/581986,581986.wav,D
blrwar1,"[""''""]",song,59.507,13.8336,Acrocephalus dumetorum,Blyth's Reed Warbler,00:30,//xeno-canto.org/581981,581981.wav,D
blrwar1,"[""''""]","adult, male, song",60.6783,17.1944,Acrocephalus dumetorum,Blyth's Reed Warbler,11:00,//xeno-canto.org/573439,573439.wav,D
blrwar1,"[""''""]",song,56.6734,16.3035,Acrocephalus dumetorum,Blyth's Reed Warbler,11:30,//xeno-canto.org/569665,569665.wav,D
blrwar1,"[""'Phylloscopus trochilus'""]","male, song",,,Acrocephalus dumetorum,Blyth's Reed Warbler,07:00,//xeno-canto.org/567835,567835.wav,D
blrwar1,"[""'Parus major'""]","adult, male, song",55.586,37.6519,Acrocephalus dumetorum,Blyth's Reed Warbler,15:30,//xeno-canto.org/561845,561845.wav,D
blrwar1,"[""'Luscinia luscinia'""]",song,57.2791,18.6287,Acrocephalus dumetorum,Blyth's Reed Warbler,00:45,//xeno-canto.org/477630,477630.wav,D
blrwar1,"[""''""]",song,53.9296,20.3228,Acrocephalus dumetorum,Blyth's Reed Warbler,23:00,//xeno-canto.org/448587,448587.wav,D
blrwar1,"[""'Luscinia luscinia'""]",song,63.8004,20.8654,Acrocephalus dumetorum,Blyth's Reed Warbler,23:40,//xeno-canto.org/419066,419066.wav,D
blrwar1,"[""'Fringilla coelebs'""]",call,57.1799,-3.8199,Acrocephalus dumetorum,Blyth's Reed Warbler,11:00,//xeno-canto.org/379071,379071.wav,D
blrwar1,"[""'Haematopus ostralegus'""]",song,53.4094,-4.5183,Acrocephalus dumetorum,Blyth's Reed Warbler,20:44,//xeno-canto.org/180476,180476.wav,D
blrwar1,"[""''""]",sub-song,53.3824,-3.1943,Acrocephalus dumetorum,Blyth's Reed Warbler,08:30,//xeno-canto.org/150009,150009.wav,D
blrwar1,"[""'Pycnonotus cafer'""]",?,22.456,88.404,Acrocephalus dumetorum,Blyth's Reed Warbler,0800,//xeno-canto.org/90386,90386.wav,D
blrwar1,"[""'Pica pica'""]",call,42.4378,70.4801,Acrocephalus dumetorum,Blyth's Reed Warbler,?,//xeno-canto.org/44970,44970.wav,D
blrwar1,"[""'Phylloscopus collybita'""]","adult, male, mimicry/imitation, song",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,05:34,//xeno-canto.org/659095,659095.wav,E
blrwar1,"[""''""]",song,58.0267,11.6034,Acrocephalus dumetorum,Blyth's Reed Warbler,23:42,//xeno-canto.org/655700,655700.wav,E
blrwar1,"[""''""]",song,59.507,13.8336,Acrocephalus dumetorum,Blyth's Reed Warbler,00:30,//xeno-canto.org/581983,581983.wav,E
blrwar1,"[""''""]",subsong,58.3694,15.5889,Acrocephalus dumetorum,Blyth's Reed Warbler,16:30,//xeno-canto.org/568723,568723.wav,E
blrwar1,"[""'Acrocephalus palustris'"", "" 'Turdus iliacus'"", "" 'Numenius arquata'"", "" 'Saxicola rubetra'""]","male, song",60.3057,15.8665,Acrocephalus dumetorum,Blyth's Reed Warbler,01:30,//xeno-canto.org/568285,568285.wav,E
blrwar1,"[""''""]",call,52.9752,1.0005,Acrocephalus dumetorum,Blyth's Reed Warbler,20:30,//xeno-canto.org/566580,566580.wav,E
blrwar1,"[""''""]",call,52.9752,1.0005,Acrocephalus dumetorum,Blyth's Reed Warbler,20:30,//xeno-canto.org/566578,566578.wav,E
blrwar1,"[""''""]","adult, male, song",52.3327,21.0318,Acrocephalus dumetorum,Blyth's Reed Warbler,17:20,//xeno-canto.org/564525,564525.wav,E
blrwar1,"[""'Acrocephalus dumetorum'""]","adult, male, song",60.4574,15.5186,Acrocephalus dumetorum,Blyth's Reed Warbler,02:00,//xeno-canto.org/507680,507680.wav,E
mouwar1,"[""''""]","adult, male, song",43.2845,3.3448,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/703085,703085.wav,A
mouwar1,"[""''""]",song,43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702393,702393.wav,A
mouwar1,"[""''""]",song,43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702392,702392.wav,A
mouwar1,"[""''""]",song,43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702391,702391.wav,A
mouwar1,"[""''""]","alarm call, call, life stage uncertain, sex uncertain",40.6885,0.8462,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/698826,698826.wav,A
mouwar1,"[""''""]","life stage uncertain, sex uncertain, song",40.6885,0.8462,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/698822,698822.wav,A
mouwar1,"[""''""]",song,43.6073,4.2865,Acrocephalus melanopogon,Moustached Warbler,08:00,//xeno-canto.org/668997,668997.wav,A
mouwar1,"[""''""]","call, flight call",43.6073,4.2865,Acrocephalus melanopogon,Moustached Warbler,08:00,//xeno-canto.org/668996,668996.wav,A
mouwar1,"[""''""]","adult, male, song",47.663,36.9093,Acrocephalus melanopogon,Moustached Warbler,14:00,//xeno-canto.org/659727,659727.wav,A
mouwar1,"[""'Columba palumbus'""]","adult, male, song",47.663,36.9093,Acrocephalus melanopogon,Moustached Warbler,13:30,//xeno-canto.org/659726,659726.wav,A
mouwar1,"[""'Emberiza calandra'""]","adult, male, song",45.1412,18.4491,Acrocephalus melanopogon,Moustached Warbler,09:00,//xeno-canto.org/657412,657412.wav,A
mouwar1,"[""''""]","adult, male, song",38.2553,35.2037,Acrocephalus melanopogon,Moustached Warbler,06:30,//xeno-canto.org/656322,656322.wav,A
mouwar1,"[""''""]","adult, male, song",43.5118,3.8367,Acrocephalus melanopogon,Moustached Warbler,00:00,//xeno-canto.org/642250,642250.wav,A
mouwar1,"[""''""]",song,39.6216,-0.2614,Acrocephalus melanopogon,Moustached Warbler,10:39,//xeno-canto.org/627698,627698.wav,A
mouwar1,"[""''""]","adult, male, song",43.6212,4.3266,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/620940,620940.wav,A
mouwar1,"[""''""]","life stage uncertain, sex uncertain, song",39.7953,3.1044,Acrocephalus melanopogon,Moustached Warbler,10:30,//xeno-canto.org/619367,619367.wav,A
mouwar1,"[""''""]",song,42.2248,3.0921,Acrocephalus melanopogon,Moustached Warbler,12:30,//xeno-canto.org/611497,611497.wav,A
mouwar1,"[""'Phylloscopus collybita'"", "" 'Corvus corone'"", "" 'Fringilla coelebs'"", "" 'Rallus aquaticus'""]","adult, mimicry/imitation, song",47.8537,11.062,Acrocephalus melanopogon,Moustached Warbler,10:16,//xeno-canto.org/542357,542357.wav,A
mouwar1,"[""'Phylloscopus collybita'"", "" 'Turdus viscivorus'"", "" 'Dendrocopos major'"", "" 'Emberiza schoeniclus'"", "" 'Fringilla coelebs'"", "" 'Fulica atra'"", "" 'Troglodytes troglodytes'""]","adult, mimicry/imitation, song",47.8537,11.062,Acrocephalus melanopogon,Moustached Warbler,10:01,//xeno-canto.org/542356,542356.wav,A
mouwar1,"[""'Emberiza schoeniclus'"", "" 'Vanellus vanellus'"", "" 'Phylloscopus collybita'"", "" 'Fulica atra'"", "" 'Corvus corone'""]","adult, mimicry/imitation, song",47.8537,11.062,Acrocephalus melanopogon,Moustached Warbler,09:55,//xeno-canto.org/542351,542351.wav,A
mouwar1,"[""''""]",song,43.6405,4.3171,Acrocephalus melanopogon,Moustached Warbler,10:30,//xeno-canto.org/529774,529774.wav,A
mouwar1,"[""'Hirundo rustica'"", "" 'Cettia cetti'""]",song,41.5048,0.547,Acrocephalus melanopogon,Moustached Warbler,12:00,//xeno-canto.org/516174,516174.wav,A
mouwar1,"[""''""]",song,38.2434,35.2018,Acrocephalus melanopogon,Moustached Warbler,12:00,//xeno-canto.org/480053,480053.wav,A
mouwar1,"[""''""]",song,43.8371,10.3542,Acrocephalus melanopogon,Moustached Warbler,13:13,//xeno-canto.org/473932,473932.wav,A
mouwar1,"[""'Porphyrio porphyrio'""]","alarm call, call, song",43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,12:51,//xeno-canto.org/468704,468704.wav,A
mouwar1,"[""''""]",song,43.5964,4.0269,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/467403,467403.wav,A
mouwar1,"[""''""]",song,43.5964,4.0269,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/467402,467402.wav,A
mouwar1,"[""''""]",song,27.1593,77.5232,Acrocephalus melanopogon,Moustached Warbler,09:50,//xeno-canto.org/460174,460174.wav,A
mouwar1,"[""''""]",call,27.1593,77.5232,Acrocephalus melanopogon,Moustached Warbler,09:50,//xeno-canto.org/460173,460173.wav,A
mouwar1,"[""''""]","call, song",27.1593,77.5232,Acrocephalus melanopogon,Moustached Warbler,09:50,//xeno-canto.org/460172,460172.wav,A
mouwar1,"[""'Fulica atra'"", "" 'Gallinula chloropus'"", "" 'Chroicocephalus ridibundus'""]",song,43.4656,4.4482,Acrocephalus melanopogon,Moustached Warbler,00:00,//xeno-canto.org/459870,459870.wav,A
mouwar1,"[""'Anser anser'"", "" 'Larus michahellis'""]",song,43.5925,4.7925,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/422660,422660.wav,A
mouwar1,"[""''""]",song,42.687,3.0066,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/418401,418401.wav,A
mouwar1,"[""'Panurus biarmicus'""]",song,41.5048,0.547,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/408868,408868.wav,A
mouwar1,"[""''""]",song,41.5048,0.547,Acrocephalus melanopogon,Moustached Warbler,10:00,//xeno-canto.org/406576,406576.wav,A
mouwar1,"[""''""]","male, song",51.7608,4.8213,Acrocephalus melanopogon,Moustached Warbler,10:25,//xeno-canto.org/394513,394513.wav,A
mouwar1,"[""''""]",song,45.9827,43.5699,Acrocephalus melanopogon,Moustached Warbler,04:30,//xeno-canto.org/368007,368007.wav,A
mouwar1,"[""''""]",song,45.9954,43.5608,Acrocephalus melanopogon,Moustached Warbler,09:00,//xeno-canto.org/365994,365994.wav,A
mouwar1,"[""'Locustella luscinioides'""]",song,45.9971,43.5653,Acrocephalus melanopogon,Moustached Warbler,06:00,//xeno-canto.org/365810,365810.wav,A
mouwar1,"[""''""]",song,46.0884,43.3713,Acrocephalus melanopogon,Moustached Warbler,06:00,//xeno-canto.org/365598,365598.wav,A
mouwar1,"[""''""]",song,43.6245,4.3129,Acrocephalus melanopogon,Moustached Warbler,05:00,//xeno-canto.org/360705,360705.wav,A
mouwar1,"[""''""]","song, typical phrase with whistles",43.6245,4.3129,Acrocephalus melanopogon,Moustached Warbler,05:00,//xeno-canto.org/360704,360704.wav,A
mouwar1,"[""''""]",song,43.6245,4.3129,Acrocephalus melanopogon,Moustached Warbler,06:30,//xeno-canto.org/358629,358629.wav,A
mouwar1,"[""''""]",song,39.799,3.107,Acrocephalus melanopogon,Moustached Warbler,08:30,//xeno-canto.org/358560,358560.wav,A
mouwar1,"[""''""]",song,46.99,7.2528,Acrocephalus melanopogon,Moustached Warbler,16:45,//xeno-canto.org/357630,357630.wav,A
mouwar1,"[""'Fulica atra'"", "" 'Fringilla coelebs'"", "" 'Parus major'"", "" 'Corvus corone'"", "" 'Dendrocopos major'""]",song,46.988,7.2535,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/357387,357387.wav,A
mouwar1,"[""''""]",song,41.5048,0.547,Acrocephalus melanopogon,Moustached Warbler,12:48,//xeno-canto.org/357368,357368.wav,A
mouwar1,"[""''""]",song,43.609,4.3482,Acrocephalus melanopogon,Moustached Warbler,17:00,//xeno-canto.org/356695,356695.wav,A
mouwar1,"[""''""]",song,36.2944,33.9409,Acrocephalus melanopogon,Moustached Warbler,07:00,//xeno-canto.org/347269,347269.wav,A
mouwar1,"[""''""]",song,52.7982,10.1033,Acrocephalus melanopogon,Moustached Warbler,10:46,//xeno-canto.org/329910,329910.wav,A
mouwar1,"[""''""]","call, contact call",28.5673,77.3046,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/294397,294397.wav,A
mouwar1,"[""''""]",call,28.5673,77.3046,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/294395,294395.wav,A
mouwar1,"[""''""]",song,43.4142,70.6414,Acrocephalus melanopogon,Moustached Warbler,06:00,//xeno-canto.org/253273,253273.wav,A
mouwar1,"[""''""]",song,29.3635,47.696,Acrocephalus melanopogon,Moustached Warbler,11:00,//xeno-canto.org/213784,213784.wav,A
mouwar1,"[""''""]",call,21.577,71.315,Acrocephalus melanopogon,Moustached Warbler,10:30,//xeno-canto.org/166866,166866.wav,A
mouwar1,"[""''""]",song,36.2944,33.9409,Acrocephalus melanopogon,Moustached Warbler,05:30,//xeno-canto.org/163297,163297.wav,A
mouwar1,"[""''""]",alarm call,43.5338,4.6417,Acrocephalus melanopogon,Moustached Warbler,16:30,//xeno-canto.org/161965,161965.wav,A
mouwar1,"[""''""]",song,42.8776,11.0464,Acrocephalus melanopogon,Moustached Warbler,14:30,//xeno-canto.org/106948,106948.wav,A
mouwar1,"[""''""]",song,43.2786,3.3485,Acrocephalus melanopogon,Moustached Warbler,10:00,//xeno-canto.org/703079,703079.wav,B
mouwar1,"[""'Remiz pendulinus'""]",song,43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702395,702395.wav,B
mouwar1,"[""'Remiz pendulinus'""]",song,43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702394,702394.wav,B
mouwar1,"[""''""]","alarm call, call",43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702390,702390.wav,B
mouwar1,"[""''""]","alarm call, call",43.6254,4.3136,Acrocephalus melanopogon,Moustached Warbler,15:00,//xeno-canto.org/702389,702389.wav,B
mouwar1,"[""'Prinia gracilis'"", "" 'Circus aeruginosus'"", "" 'Egretta garzetta'"", "" 'Porphyrio poliocephalus'"", "" 'Gallinula chloropus'""]","male, song",25.506,49.825,Acrocephalus melanopogon,Moustached Warbler,07:30,//xeno-canto.org/680462,680462.wav,B
mouwar1,"[""'Prinia gracilis'"", "" 'Circus aeruginosus'"", "" 'Egretta garzetta'"", "" 'Porphyrio poliocephalus'"", "" 'Gallinula chloropus'""]","male, song",25.506,49.825,Acrocephalus melanopogon,Moustached Warbler,07:30,//xeno-canto.org/680460,680460.wav,B
mouwar1,"[""''""]","male, song",47.663,36.9093,Acrocephalus melanopogon,Moustached Warbler,13:30,//xeno-canto.org/659498,659498.wav,B
mouwar1,"[""''""]","adult, male, song",43.6212,4.3266,Acrocephalus melanopogon,Moustached Warbler,09:30,//xeno-canto.org/620941,620941.wav,B
mouwar1,"[""'Porphyrio porphyrio'""]",song,39.6216,-0.2614,Acrocephalus melanopogon,Moustached Warbler,10:37,//xeno-canto.org/572907,572907.wav,B
mouwar1,"[""'Acrocephalus arundinaceus'""]","adult, male, song",43.5118,3.8367,Acrocephalus melanopogon,Moustached Warbler,09:00,//xeno-canto.org/567979,567979.wav,B
mouwar1,"[""''""]","adult, male, song",51.7634,4.8029,Acrocephalus melanopogon,Moustached Warbler,19:33,//xeno-canto.org/565421,565421.wav,B
mouwar1,"[""''""]",song,39.1533,-5.6189,Acrocephalus melanopogon,Moustached Warbler,12:00,//xeno-canto.org/553271,553271.wav,B
mouwar1,"[""''""]",call,39.1533,-5.6189,Acrocephalus melanopogon,Moustached Warbler,12:00,//xeno-canto.org/553270,553270.wav,B
mouwar1,"[""''""]",song,39.6216,-0.2614,Acrocephalus melanopogon,Moustached Warbler,10:35,//xeno-canto.org/551455,551455.wav,B
mouwar1,"[""''""]","adult, male, song",42.7814,13.9547,Acrocephalus melanopogon,Moustached Warbler,14:00,//xeno-canto.org/533626,533626.wav,B
mouwar1,"[""''""]",song,39.7975,3.1087,Acrocephalus melanopogon,Moustached Warbler,10:30,//xeno-canto.org/530831,530831.wav,B
mouwar1,"[""''""]","male, song",25.4967,49.8288,Acrocephalus melanopogon,Moustached Warbler,07:30,//xeno-canto.org/524881,524881.wav,B
mouwar1,"[""''""]","male, song",25.4967,49.8288,Acrocephalus melanopogon,Moustached Warbler,07:30,//xeno-canto.org/524880,524880.wav,B
